,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.34807957353912533,0.33182314797362006
vocab_coverage,0.4138761537795672,0.06800376101624171,0.3079090416325515,0.3072870142856182
ave_readability,0.33685154505239395,0.14485483658306714,0.41017376825023494,0.38227161329960435
ave_readability2,0.22108480611448697,0.11417564352031098,0.3882474328461597,0.36078444641226287
length,0.20331662964776673,0.056111852808006554,0.00013290056110633826,0.03651369803720979
min,0.20322299781888456,0.10666542282061989,0.412979359285538,0.3862689166350567
max,,,,
mean,0.3369197805045026,0.14504643351644225,0.41017251652733944,0.38226869297394733
std,0.3065574941034134,0.15204799501153363,0.41337373808497246,0.3748097764893505
q1,0.28843540888926944,0.11302068507465421,0.33756135371433643,0.31096948482577863
median,0.0411559627577507,-0.012796453755033271,0.06845284344367991,0.07771233926853993
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.14346029915122552,0.11536612228823973
SMOGI,0.2745559648838505,0.0719778733300166,0.24085044039202141,0.20791371645975232
FKGL,0.3860705819541602,0.0681144868945126,0.17354826441979584,0.15070954160104802
CLI,0.47374020159782043,0.05842559715104642,0.08874491214792762,0.04901784775784086
ARI,0.3543345830642611,0.02989232123401479,0.077795563178775,0.05820110023722356
DCRS,0.32068443730248375,0.06385699616421191,0.009174805404943002,0.004682682018051197
LWF,0.29767466008309373,0.08503678363979279,0.27643865616674096,0.2271932350967452
GFI,0.3465328274040892,0.08937067256802553,0.23736776830054535,0.2036268575702364
DW,0.2629023949241971,0.11901915383436493,0.1902465823501572,0.16691400338071063
TS,0.27388156630115695,0.05265711041633851,0.13780344210628173,0.14733239299890324
FH,0.41311665711793893,0.0642251298613635,0.148874475840557,0.12272640803104798
SP,0.4252145247472004,0.07316043238436509,0.280150709111216,0.2296804783805934
GP,0.44617708613284085,0.046709179479978755,0.23941381864518024,0.18562955003102513
CF,0.4466861193396672,0.0929726822441577,0.19327125944442744,0.1595864822549345
NERF,0.24555492029158502,-0.00926569085012412,0.10808469878469387,0.07006987636527631
