,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.0183021658140424,0.0430661015538707,0.10006299899092999,0.1072055220576218
vocab_coverage,0.024151644244843163,0.05844893437870582,0.10701416465507606,0.11351322539205962
ave_readability,0.0030365155359448563,0.0035381546699778904,0.007670202362720952,0.008066338890791357
ave_readability2,0.002703156850151043,0.00335898193658478,0.003202098374534174,0.004229143181757796
length,6521982.479,6956971.053,24309053.012,19226528.788
min,0.61456,0.8068189964157706,0.46474203865943536,0.5202905982905983
max,0.0,0.0,0.0005729383952162429,0.000592592592592593
mean,0.003036515535944849,0.0035381546699778865,0.0076702023627209385,0.008066338890791348
std,0.012484671683655933,0.017975583095998844,0.016481001086986087,0.017441101564453224
q1,0.007689166666666674,0.007736335125448034,0.027702683910443615,0.02520512820512821
median,0.0008122222222222214,0.00042674731182795695,0.003942428035043806,0.004907407407407411
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0034334584897788923,0.0036705840455840476
FRE,1866.7714674000001,2304.9543199,43413.198895199996,117375.27286379998
SMOGI,26.415239999999997,61.85378000000001,50.21581,54.216699999999996
FKGL,73.08042,59.03482000000001,2228.44557,3625.27188
CLI,145.3586796,199.05134239999998,4920.1709212999995,13641.685671099998
ARI,219.31806,222.17128,9474.01535,15721.8925
DCRS,10.0381601,9.533164300000001,101.1914535,82.3133229
LWF,56.92100286916948,56.45665412173089,158.72804248657897,184.64440318071686
GFI,56.081009300000005,31.282035700000005,1622.8287794999997,1566.6814167999999
DW,1086.572,1335.572,891.098,958.882
TS,72.759,36.182,1515.279,2476.406
FH,1069.1789931,1201.4244149,27377.983427100004,64421.2107451
SP,1113.7845249999998,1218.3118075000002,26381.820389700002,66249.6582381
GP,442.67833830000006,542.2180357,14801.7805624,39151.640642
CF,5.320819999999999,8.46301,91.62128,338.54722
NERF,15.600087092714562,36.61644056659991,343.0362816517334,371.640514619397
