QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7090909090909091,0.7475728155339806,4.9246753246753245,4.919658119658119,649,4.0,5.0,4.924675324675325,0.15840133854239682,4.933333333333334,5.0,5.0,55.24,13.0,9.5,12.47,13.2,8.21,11.166666666666666,8.9,14,12th and 13th grade,94.52,90.9,39.38,3.2,3.1546511037782823
76378408,76378435,0.7894736842105263,0.8522727272727273,4.9768888888888885,4.967407407407407,490,4.6,5.0,4.9768888888888885,0.07179669513354198,5.0,5.0,5.0,78.99,9.4,6.6,7.48,8.7,7.56,9.0,9.77,13,8th and 9th grade,110.89,106.4,47.15,1.9,2.1119543816656563
76378340,76378439,0.8181818181818182,0.8793103448275862,4.9869281045751634,4.987654320987655,325,4.866666666666666,5.0,4.9869281045751634,0.03497800826211679,5.0,5.0,5.0,58.96,0.0,12.2,9.12,14.7,8.07,16.0,13.67,7,9th and 10th grade,93.26,91.9,41.9,2.6,-0.5158655000000039
76378344,76378496,0.7169811320754716,0.7843137254901961,4.951666666666666,4.947368421052633,554,4.6,5.0,4.951666666666666,0.08942718950197545,4.933333333333334,5.0,5.0,85.59,7.8,4.1,5.95,5.2,7.19,5.222222222222222,5.64,8,5th and 6th grade,117.52,115.98,50.47,1.0,1.6285357895295807
76378323,76378505,0.7735849056603774,0.8571428571428571,4.938095238095239,4.925203252032521,577,3.8,5.0,4.938095238095239,0.1959337201089618,5.0,5.0,5.0,64.24,9.5,10.2,10.33,14.1,7.97,13.125,11.2,16,9th and 10th grade,98.56,94.55,41.25,2.7,1.7546762592423875
76378468,76378523,0.7647058823529411,0.9051321928460342,4.88745704467354,4.9213675213675225,7225,3.066666666666667,5.0,4.88745704467354,0.2951937539872733,4.933333333333334,5.0,5.0,71.65,10.2,7.4,8.47,9.6,1.22,5.625,6.8,19,6th and 7th grade,106.01,100.98,45.88,2.4,-0.7890134784293492
76378419,76378558,0.6666666666666666,0.783625730994152,4.922885572139304,4.91,995,3.933333333333333,5.0,4.922885572139304,0.22332545877733131,5.0,5.0,5.0,84.17,5.6,4.6,12.69,13.4,5.97,4.555555555555555,5.29,8,5th and 6th grade,116.09,113.03,39.22,1.4,-0.914450575250684
76383950,76384028,0.7959183673469388,0.8372093023255814,4.978703703703704,4.974358974358975,941,4.733333333333333,5.0,4.9787037037037045,0.04756592421867154,5.0,5.0,5.0,75.03,11.2,8.1,7.2,10.2,6.17,15.25,9.53,11,6th and 7th grade,106.91,101.3,46.79,2.2,-0.035654954500617286
76380624,76380646,0.6170212765957447,0.7403846153846154,4.944155844155844,4.922988505747127,10406,3.733333333333333,5.0,4.944155844155843,0.19552392664823293,5.0,5.0,5.0,55.44,11.3,9.5,12.12,12.6,1.39,7.111111111111111,6.92,39,9th and 10th grade,94.72,91.54,39.98,3.1,-0.03840151301200834
76380600,76380785,0.8367346938775511,0.8872180451127819,4.948022598870057,4.899186991869919,751,2.7333333333333334,5.0,4.948022598870057,0.220961022582243,5.0,5.0,5.0,54.9,9.5,13.8,8.25,16.9,7.19,13.5,14.11,13,13th and 14th grade,89.18,86.52,41.91,2.8,-0.7312915439362779
