,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34543628003000765,0.032326176606219996,0.2985348231089543,0.24946920602083267
vocab_coverage,0.41887899241028703,0.07135301624166532,0.271197755452255,0.23456260525661543
ave_readability,0.3372341780896373,0.14522383008857556,0.44047718201195124,0.36230807752828836
ave_readability2,0.21964803376908965,0.11486792697911333,0.3956664296355044,0.3401653915311565
length,0.20331662964776673,0.056111852808006554,-0.04331348849064962,-0.05065757061097026
min,0.20307709654470923,0.10691918088844313,0.40504491121934294,0.3624912362810186
max,,,,
mean,0.3372707730903035,0.14517440646422733,0.44041780542802805,0.3622765439971344
std,0.30543621283748684,0.1514802399838029,0.45917613813279706,0.3829681080067448
q1,0.2849419062433839,0.10435940320922431,0.35090991968119395,0.27462325317898356
median,0.03599713465958862,-0.013828764111056139,0.006676678329843612,0.04053778574971977
q3,,,,
FRE,0.42753735788760905,0.07111870609865872,0.12327726221256488,0.056483621417045
SMOGI,0.2650309906890334,0.06780222024833282,0.1144311611478045,0.04641030828081222
FKGL,0.38717821908219846,0.07177723681600512,0.13451480499933507,0.06671563599914028
CLI,0.47234194457037826,0.05839750542973789,0.13031752075477973,0.06386778653350353
ARI,0.35220688125458754,0.025870335412644142,0.09461286903968483,0.033576440031691926
DCRS,0.32478908740171236,0.0631761113651378,0.06281042479735614,0.037333639469688006
LWF,0.30135965094685147,0.07940047095622464,0.2494528283411979,0.11130686064364705
GFI,0.3477660214736181,0.08523394177503286,0.16598993902555953,0.10222352813733195
DW,0.26142344985080795,0.11832340374469467,0.21078961995797485,0.15847377361116805
TS,0.27896932618583836,0.04789518082271578,0.06840250625261547,0.037568652012100606
FH,0.4146209079598439,0.07030903092237745,0.12421633700314744,0.05602111825228891
SP,0.42417886122915494,0.07180807550945881,0.24787981603773324,0.1559722960286394
GP,0.44354979855085125,0.044331334143020144,0.23333626552988104,0.14923388362720028
CF,0.4471954692668192,0.09386954175867059,0.15327835843580967,0.09310366243062457
NERF,0.24811129485562874,-0.0032010577484386698,0.14894980555929405,0.11647787674634422
