,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10518884863570505,0.1799648312340232,0.23438115123993605,0.25056705919783673
vocab_coverage,0.12130723287609738,0.21408958060750063,0.25708862072911026,0.2775567155924837
ave_readability,0.039034363922590555,0.04386997116151801,0.05640655311172209,0.06292586338171403
ave_readability2,0.039552071940086524,0.04404586692490197,0.040099987535011344,0.045222219943028524
length,1243.833,1405.247,4037.748,3201.515
min,0.569,0.6967741935483871,0.438535164377861,0.5058823529411764
max,0.0,0.0,8.322929671244248e-05,0.0007672634271099728
mean,0.03903436392259053,0.043869971161517994,0.056406553111722046,0.06292586338171396
std,0.0854851740178641,0.1043243705958571,0.09143907188916445,0.10260939334377288
q1,0.053300000000000014,0.05631720430107527,0.0939242613399917,0.10432651321398126
median,0.004699999999999992,0.0029233870967741893,0.023845193508114846,0.027109974424552416
q3,0.000549999999999999,0.00038642473118279434,0.005035372451102788,0.010102301790281328
FRE,25.87793,32.89244,126.91472999999999,166.37654999999998
SMOGI,3.5262,6.29,5.3775,6.0809
FKGL,4.575,5.5506,22.4428,29.016099999999998
CLI,7.205679999999999,9.5999,36.91186,50.34117
ARI,8.7275,11.171700000000001,52.4719,89.40130000000002
DCRS,2.10432,2.1217799999999998,6.26605,6.714959999999999
LWF,5.570793091579417,6.203120692147922,7.883279087339015,10.258759712318051
GFI,3.65186,4.145519999999999,10.87609,12.55098
DW,19.856,23.558,18.988,21.44
TS,4.398,4.517,13.657,17.203
FH,19.190160000000002,24.152260000000002,95.52752000000001,124.79123
SP,19.59676,24.477330000000002,88.51064,118.32957
GP,12.504700000000001,16.01782,61.96259,85.03331
CF,1.4206999999999999,1.9212,5.208399999999999,7.2461
NERF,2.8949988845152066,4.782030113744171,11.424773731189585,13.395314333721199
