,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.105188848635705,0.17996483123402338,0.2099905832634995,0.2279103072395467
vocab_coverage,0.12130723287609733,0.21408958060750038,0.2267994977846403,0.25390667193218897
ave_readability,0.039034363922590555,0.04386997116151795,0.0342962279087829,0.03616051935829437
ave_readability2,0.03955207194008652,0.04404586692490197,0.03217188609276437,0.03339992848010907
length,1243.833,1405.247,1042.146,1090.006
min,0.5690000000000002,0.6967741935483868,0.42049978822532835,0.46404066073697536
max,0.0,0.0,0.002964845404489622,0.002964845404489622
mean,0.03903436392259054,0.043869971161518126,0.03429622790878301,0.03616051935829467
std,0.08548517401786405,0.10432437059585731,0.07210320046118754,0.07710450025907767
q1,0.05329999999999995,0.05631720430107497,0.042566709021600965,0.044409148665819444
median,0.004699999999999992,0.0029233870967741893,0.005844980940279535,0.005760271071579833
q3,0.000549999999999999,0.00038642473118279434,0.00343074968233799,0.00343074968233799
FRE,25.87793000000001,32.89243999999999,49.52513999999992,50.98180999999999
SMOGI,3.5261999999999944,6.289999999999992,4.575100000000004,4.793199999999997
FKGL,4.575000000000004,5.550599999999995,8.501699999999994,8.61749999999999
CLI,7.205680000000005,9.599900000000005,11.322390000000016,11.89296000000002
ARI,8.727499999999992,11.171700000000007,9.703100000000001,10.272100000000007
DCRS,2.1043200000000004,2.1217800000000007,3.5842499999999973,3.6971500000000006
LWF,5.570793091579419,6.203120692147924,6.436160919537488,6.551141169679506
GFI,3.6518600000000014,4.145520000000004,4.659260000000005,4.830279999999999
DW,19.856,23.558,17.477,18.433
TS,4.398,4.517,5.163,5.21
FH,19.190160000000024,24.152259999999977,36.76473000000007,37.65259000000007
SP,19.596760000000007,24.477330000000016,30.022370000000024,31.036770000000022
GP,12.504700000000017,16.01782,15.639820000000002,16.526760000000007
CF,1.4206999999999992,1.9211999999999978,2.1448,2.2241999999999997
NERF,2.8949988845152084,4.782030113744169,4.573493262402594,5.130122191966908
