,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34543628003000765,0.032326176606219996,0.21744803345541625,0.12337956548700761
vocab_coverage,0.41887899241028703,0.07135301624166532,0.21649155651618068,0.09508361522117802
ave_readability,0.3372400902368059,0.1450692946318522,0.5259222448835457,0.45411307220592206
ave_readability2,0.21957968464002,0.11460024393177759,0.46910429998206304,0.40717663857989395
length,0.20331662964776673,0.056111852808006554,0.46653595767036043,0.3942272693225136
min,0.20307709654470923,0.10691918088844313,0.4066800085435078,0.3608723326980062
max,,,,
mean,0.3372825793038188,0.14519565834946851,0.5259196041335177,0.4541537658374801
std,0.30544113192671696,0.1514802399838029,0.5081635628158602,0.4434010465018953
q1,0.2849419062433839,0.10435940320922431,0.4441969849206243,0.38824592428418353
median,0.03599713465958862,-0.013828764111056139,0.16892024607914866,0.0847277895612525
q3,,,,
FRE,0.42753735788760905,0.07111870609865872,0.4260560550287459,0.33216304168619437
SMOGI,0.2650309906890334,0.06780222024833282,0.32547792341906423,0.2412356604439829
FKGL,0.38717821908219846,0.07177723681600512,0.3884400243079816,0.30567691184869683
CLI,0.47234194457037826,0.05839750542973789,0.45965214840154334,0.3587231536501607
ARI,0.35220688125458754,0.025870335412644142,0.41298923039173263,0.3013607921474301
DCRS,0.32478908740171236,0.0631761113651378,0.19317287430891095,0.1227548404866119
LWF,0.30135965094685147,0.07940047095622464,0.2859703627551837,0.23491389645309738
GFI,0.3477660214736181,0.08523394177503286,0.29531121317876735,0.24381497090514978
DW,0.26142344985080795,0.11832340374469467,0.45196817107438775,0.39107655446252715
TS,0.27896932618583836,0.04789518082271578,0.2923659428180573,0.23745611312083614
FH,0.4146209079598439,0.07030903092237745,0.415689761822708,0.3255409840019999
SP,0.42417886122915494,0.07180807550945881,0.31064459087365914,0.21153028942415555
GP,0.44354979855085125,0.044331334143020144,0.31890526181277906,0.20444297287451985
CF,0.4471954692668192,0.09386954175867059,0.45463218265775834,0.358330513984832
NERF,0.24811129485562874,-0.0032010577484386698,0.3496769136129788,0.24501979025102058
