,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34543628003000765,0.032326176606219996,0.4077592422267823,0.27796903132353173
vocab_coverage,0.41887899241028703,0.07135301624166532,0.3787750572046968,0.2838342571456051
ave_readability,0.3372884260853735,0.14516027756318955,0.42595533720625556,0.3090204672153984
ave_readability2,0.2196405839901262,0.11480845724025265,0.3767406704273972,0.2835535728083707
length,0.20331662964776673,0.056111852808006554,0.01691342730254201,0.0037004806636960247
min,0.20307709654470923,0.10691918088844313,0.36426245592051615,0.2559781238915524
max,,,,
mean,0.3372707730903035,0.14517440646422733,0.425966462286649,0.3090784547500821
std,0.30543621283748684,0.1514802399838029,0.41102822565998026,0.28843969796150637
q1,0.2849419062433839,0.10435940320922431,0.3682779281348905,0.24394788225909178
median,0.03599713465958862,-0.013828764111056139,0.04747839406421975,-0.012701816924081314
q3,,,,
FRE,0.42753735788760905,0.07111870609865872,0.43339497678379213,0.28092500413681515
SMOGI,0.2650309906890334,0.06780222024833282,0.3535859710770638,0.19938040691841968
FKGL,0.38717821908219846,0.07177723681600512,0.3762163110718658,0.2172098858952271
CLI,0.47234194457037826,0.05839750542973789,0.4456206567481773,0.2959113684675432
ARI,0.35220688125458754,0.025870335412644142,0.3255996818131722,0.19968589387435817
DCRS,0.32478908740171236,0.0631761113651378,0.19405148122213076,0.1332007836176821
LWF,0.30135965094685147,0.07940047095622464,0.2722525879427618,0.1274205640548694
GFI,0.3477660214736181,0.08523394177503286,0.2794862426007748,0.126401596502237
DW,0.26142344985080795,0.11832340374469467,0.3984590480334775,0.262894473584153
TS,0.27896932618583836,0.04789518082271578,0.2692660338443765,0.17177270402852057
FH,0.4146209079598439,0.07030903092237745,0.415741327471215,0.26247011391209957
SP,0.42417886122915494,0.07180807550945881,0.40902058711231415,0.24524705617955098
GP,0.44354979855085125,0.044331334143020144,0.4070540329949691,0.24811730178372565
CF,0.4471954692668192,0.09386954175867059,0.48114214138124844,0.32653968638481
NERF,0.24811129485562874,-0.0032010577484386698,0.3434435845066595,0.23418827409499046
