,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205502,0.1686709889546142,0.15432864659031234,0.15537479160449486
vocab_coverage,0.1186890198694308,0.20082260317036527,0.19188415314147267,0.19464345125675594
ave_readability,0.037758884711687375,0.04114335017773551,0.052316241420945854,0.05226279524683353
ave_readability2,0.03861245925205577,0.04204467926607675,0.03720441393152444,0.038007917247203205
length,1273.513,1462.263,4715.398,4506.154
min,0.5672,0.6954301075268816,0.526645547342485,0.5506511791622668
max,0.0,0.0,0.0022527279127067925,0.0023231256599788794
mean,0.03775888471168732,0.04114335017773544,0.052316241420945854,0.05226279524683354
std,0.08279392402477956,0.0997869864667308,0.10344340990238815,0.1051818619526805
q1,0.05351666666666667,0.053713037634408586,0.0722632875747976,0.071788102780711
median,0.004499999999999992,0.0027889784946236525,0.015874692009855675,0.016332277367124243
q3,0.000549999999999999,0.00038642473118279434,0.007814149947201686,0.00823653643083421
FRE,25.183580000000003,31.30369,129.52258,133.25044
SMOGI,3.313,6.1484,4.2283,4.347099999999999
FKGL,4.359,5.1512,26.0205,26.8707
CLI,7.015149999999999,9.289390000000001,101.23941,102.12024000000001
ARI,8.4346,10.378,155.05620000000002,156.32129999999998
DCRS,2.0793900000000005,2.03261,19.282539999999997,19.30663
LWF,4.829290442701806,5.348958475223981,7.100687970600708,7.2847788161554
GFI,3.5047699999999997,3.95621,15.446369999999998,15.97764
DW,20.715,25.203,19.562,20.319
TS,4.262,4.251,18.707,18.676
FH,18.578480000000003,22.808619999999998,101.32844,104.36667999999999
SP,18.885540000000002,23.07289,102.07925,105.17415000000001
GP,12.187899999999999,15.3064,178.28797,180.07254999999998
CF,1.3822,1.8459,5.8106,5.9625
NERF,2.9116540551247816,4.998088325281693,16.215203948827575,16.469889352584406
