,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.23740021576033946,0.21944405994597294
vocab_coverage,0.414328533088654,0.06818781775954379,0.19793268888945664,0.20180989115472392
ave_readability,0.33584278638747705,0.14521027658625268,0.3264457280805867,0.3122475190624231
ave_readability2,0.21996273376805278,0.11435491740642227,0.33477470878292803,0.3110734101558851
length,0.20331662964776673,0.056111852808006554,0.07048972161863148,0.08924174169373636
min,0.20322299781888456,0.10666542282061989,0.30680653269952723,0.2920414279075587
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.32634691475036953,0.3121709177228007
std,0.3064443939757234,0.15193795605750574,0.34125372304707885,0.31966822824939256
q1,0.2632039464305018,0.08522671190608404,0.2542504356320259,0.23687679786094343
median,0.0472737590370219,-0.011675591444616133,0.023608028597627076,0.02382682582693862
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.12759404879746575,0.11794230613498295
SMOGI,0.2745559648838505,0.0719778733300166,0.22155438139519093,0.20910409168221838
FKGL,0.383874427016929,0.06611174185783393,0.11716429535368776,0.10653737540956036
CLI,0.47317885785446057,0.05893689007466869,0.13361329111142559,0.11750102330804832
ARI,0.35444417602391154,0.029674275844258538,0.041353709569923035,0.041756531101848036
DCRS,0.3221225237527889,0.06335199932027592,0.07150920444165737,0.07102759874723423
LWF,0.30043190427389826,0.08523003716030537,0.2410602544128588,0.2193951777354109
GFI,0.346821189436018,0.08984716406590001,0.1535510951593589,0.13432435833394485
DW,0.2623649857166233,0.11865496370294666,0.28685226066726444,0.2713615096365351
TS,0.2852983600314456,0.04520060228262305,0.08301443549354767,0.07749978018078717
FH,0.40966112842751395,0.06495005931607893,0.12146738103842658,0.11162704833125851
SP,0.4253785339567737,0.07317023458399322,0.1258430733351878,0.11462083197149871
GP,0.4461324467925549,0.04701173826078944,0.08340386551055178,0.07831874856956633
CF,0.44689430074791964,0.09384103699781103,0.17421404753219097,0.15714707997774835
NERF,0.24541893615519295,-0.00913147669295934,0.10910053924082133,0.10217804665637045
