,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10185658262541611,0.16584300870579277,0.12429603170986545,0.1563975851244923
vocab_coverage,0.118663481842824,0.19912542435224823,0.15096272317117929,0.20314969857458276
ave_readability,0.037456163285730884,0.04117640459361206,0.030740659242417846,0.03379665097925104
ave_readability2,0.03807432522229077,0.04203732214719755,0.02777299992664024,0.03134435316154363
length,1276.129,1466.969,1845.032,1631.234
min,0.5672,0.6954301075268816,0.4366809116809117,0.5077527688460165
max,0.0,0.0,0.0,0.0
mean,0.037456163285730835,0.04117640459361205,0.030740659242417846,0.03379665097925106
std,0.08254094395940272,0.09926191417493842,0.06908985946314672,0.07739315635337299
q1,0.05135000000000001,0.05426747311827956,0.03961894586894586,0.042604501607717005
median,0.004566666666666658,0.002856182795698921,0.0006410256410256397,0.0012861736334405136
q3,0.000549999999999999,0.00038642473118279434,0.0,0.00035727045373347687
FRE,25.16054,31.160550000000004,29.48471,33.43345
SMOGI,3.313,6.1484,2.5011,2.958
FKGL,4.362799999999999,5.147,4.988899999999999,5.5845
CLI,7.001,9.265039999999999,7.83416,9.438580000000002
ARI,8.4208,10.364799999999999,7.7772,9.346900000000002
DCRS,2.06011,2.0498499999999997,3.41925,3.65579
LWF,4.858483572898549,5.358696627065745,4.31017328700711,4.666953311149634
GFI,3.5041499999999997,3.95489,3.1248199999999997,3.5153100000000004
DW,21.168,25.9,16.877,19.004
TS,4.221,4.208,3.967,4.16
FH,18.584090000000003,22.734090000000002,21.738210000000002,24.506739999999997
SP,18.875400000000003,22.944209999999998,20.11718,22.855190000000004
GP,12.162709999999999,15.26731,12.511299999999999,14.893690000000001
CF,1.3781999999999999,1.8360999999999998,1.2216,1.4153000000000002
NERF,2.9508915586183626,5.081429560614864,4.9755358033062365,6.063242286208535
