QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.4482758620689655,0.4342105263157895,4.9060606060606045,4.861538461538462,8037,3.533333333333333,5.0,4.906060606060606,0.3318246060774853,5.0,5.0,5.0,36.46,17.1,16.7,16.14,29.5,2.33,27.0,14.13,19,16th and 17th grade,75.65,72.5,28.24,3.9,47.85153463076798
76378408,76378435,0.6818181818181818,0.7612612612612613,4.901775147928994,4.942222222222222,3477,3.6666666666666665,5.0,4.901775147928995,0.2895565621704749,5.0,5.0,5.0,86.6,7.3,3.7,6.64,8.2,7.55,6.375,5.54,20,5th and 6th grade,118.54,118.01,49.12,0.8,3.3979694898601043
76378340,76378439,0.6666666666666666,0.6637168141592921,4.945777777777778,4.956060606060605,3244,4.2,5.0,4.945777777777778,0.17339941760193814,5.0,5.0,5.0,52.66,10.4,8.4,18.48,17.3,8.48,7.25,7.22,17,7th and 8th grade,94.44,89.75,29.34,3.0,4.276754017052026
76378344,76378496,0.5675675675675675,0.5166666666666667,4.950537634408602,4.958730158730159,3054,4.733333333333333,5.0,4.950537634408602,0.08290036674148984,4.933333333333334,5.0,5.0,27.99,9.5,11.7,22.47,22.0,12.0,5.0,5.91,7,11th and 12th grade,77.15,72.74,22.44,4.2,1.507871723062756
76378323,76378505,0.4,0.5161290322580645,4.660416666666666,4.833333333333334,2268,3.8,5.0,4.660416666666666,0.5221109330294559,4.0,5.0,5.0,-59.6,10.7,22.6,54.58,55.6,20.59,3.5625,11.34,20,10th and 11th grade,16.66,10.15,-35.88,6.8,8.270031874055713
76378468,76378523,0.765625,0.8968401486988847,4.950362694300518,4.945578231292517,10745,4.333333333333333,5.0,4.950362694300519,0.10514751406304781,5.0,5.0,5.0,80.14,8.9,8.2,5.46,10.1,1.42,7.142857142857142,10.03,15,8th and 9th grade,109.54,105.97,48.95,1.7,-4.413342768546272
76378419,76378558,0.6448598130841121,0.6153081510934394,4.876144318793753,4.881159420289856,8364,3.8666666666666663,5.0,4.876144318793753,0.2908462821797445,4.933333333333334,5.0,5.0,45.62,10.0,9.1,20.33,22.0,5.36,5.090909090909091,4.06,41,9th and 10th grade,89.86,86.48,26.28,3.0,4.40318448454417
76383950,76384028,0.6428571428571429,0.6033057851239669,4.823744292237444,4.865185185185186,3913,3.4,5.0,4.823744292237443,0.40968040601200484,4.933333333333334,5.0,5.0,-0.54,13.2,16.5,29.51,30.5,11.3,14.0,11.38,35,13th and 14th grade,55.99,53.57,11.07,6.0,7.997144739687711
76380624,76380646,0.5901639344262295,0.576271186440678,4.936274509803923,4.933333333333334,3551,4.466666666666667,5.0,4.93627450980392,0.1406956681976965,5.0,5.0,5.0,2.41,12.3,15.3,25.26,23.0,10.11,6.388888888888889,8.94,21,12th and 13th grade,58.95,53.23,18.23,5.8,6.089576856049215
76380600,76380785,0.7073170731707317,0.7878787878787878,4.98034188034188,4.977011494252875,2949,4.733333333333333,5.0,4.98034188034188,0.04009813369483719,4.95,5.0,5.0,60.51,9.8,7.5,10.88,12.5,7.29,7.7142857142857135,6.65,10,7th and 8th grade,99.82,97.56,42.37,2.4,1.4256093144467838
76378487,76378586,0.0,0.0,,NaN,2762,,,,,,,,-104.12,0.0,83.2,-10.01,94.8,11.13,50.0,89.2,0,-1th and 0th grade,-80.63,-78.47,7.45,1.4,65.58592932884976
76380579,76380826,0.75,0.7648499693815064,4.839871897518014,4.808080808080809,9828,3.066666666666667,5.0,4.839871897518014,0.334575935249445,4.866666666666666,5.0,5.0,39.44,15.5,17.7,10.4,23.2,2.45,11.8,16.19,24,11th and 12th grade,76.14,74.37,35.92,3.4,1.2166127294440372
76383957,76384041,0.6395348837209303,0.6170743884173739,4.961003236245955,4.9418181818181806,10186,4.133333333333334,5.0,4.961003236245955,0.15248251468763033,5.0,5.0,5.0,79.26,9.0,4.4,6.17,5.0,0.75,12.8,3.87,26,3rd and 4th grade,113.66,108.41,49.83,1.3,-1.0172788730600528
76383902,76384109,0.34334763948497854,0.2620689655172414,4.936842105263158,4.915,9766,3.8,5.0,4.936842105263158,0.19342851161175748,5.0,5.0,5.0,-15.12,15.5,30.3,23.74,46.3,10.58,13.2,24.84,134,12th and 13th grade,31.33,28.92,6.99,5.5,4.810834953424166
76378480,76378588,0.4263565891472868,0.4352517985611511,4.879063360881542,4.85878787878788,4040,3.8,5.0,4.879063360881542,0.24237242747038543,4.933333333333334,5.0,5.0,39.63,13.1,11.4,15.54,17.0,10.63,7.428571428571429,9.76,112,10th and 11th grade,83.85,81.6,34.15,3.9,12.67451030244625
76384080,76384128,0.6703296703296703,0.7221052631578947,4.924003887269194,4.9322404371584705,9767,4.4,5.0,4.924003887269192,0.1391017879219909,4.866666666666666,5.0,5.0,61.12,10.3,7.3,12.79,13.2,1.06,5.888888888888889,4.34,23,12th and 13th grade,100.44,93.99,38.85,2.7,-0.212157600847088
76380728,76380908,0.0,0.0,,NaN,2773,,,,,,,,118.18,0.0,-2.3,-17.41,-14.8,7.78,1.0,1.6,0,-1th and 0th grade,142.76,140.54,84.1,-3.7,-1.419666666666667
76384218,76384269,0.627906976744186,0.6363636363636364,4.962962962962964,4.965432098765433,3285,4.666666666666667,5.0,4.962962962962964,0.06589797873837143,4.933333333333334,5.0,5.0,49.62,12.5,9.6,16.92,21.9,9.09,10.833333333333334,7.81,14,9th and 10th grade,91.38,87.99,31.9,3.3,3.8779680579215174
76383839,76384284,0.6666666666666666,0.6399751707014277,4.909473003556418,4.889583333333333,9139,3.6,5.0,4.909473003556417,0.2666580428179164,5.0,5.0,5.0,32.3,16.5,18.3,16.72,27.5,2.23,12.8,15.6,12,16th and 17th grade,71.47,67.2,25.84,4.0,-52.17733017524908
76378670,76378715,0.782608695652174,0.7075471698113207,4.9831111111111115,4.9759259259259245,3315,4.733333333333333,5.0,4.9831111111111115,0.05453461920063277,5.0,5.0,5.0,76.22,9.2,5.6,10.95,11.4,6.53,6.3125,5.63,9,5th and 6th grade,110.6,104.63,42.3,2.0,0.20819321691346282
76378383,76378734,0.44715447154471544,0.48372093023255813,4.887820512820514,4.882424242424243,3470,3.2666666666666666,5.0,4.887820512820513,0.2641329021658882,4.933333333333334,5.0,5.0,11.92,14.6,15.8,28.3,30.4,12.47,6.375,11.74,56,11th and 12th grade,63.5,56.07,12.56,5.9,6.8539310962982025
76380693,76380922,0.37254901960784315,0.36666666666666664,4.881818181818183,4.824561403508772,2011,3.1333333333333333,5.0,4.881818181818183,0.29922356416720114,4.95,5.0,5.0,78.96,9.2,4.6,7.57,12.3,13.81,8.666666666666666,7.72,23,7th and 8th grade,113.35,108.41,47.4,1.4,6.29360575613536
76378708,76378750,0.6666666666666666,0.6988636363636364,4.938753387533875,4.944444444444445,3408,4.2,5.0,4.938753387533875,0.15480115075001585,4.966666666666667,5.0,5.0,79.67,8.3,4.3,5.7,6.9,7.12,3.833333333333333,4.73,18,6th and 7th grade,114.07,108.19,50.32,1.3,1.3880304989184387
76383859,76384297,0.5777777777777777,0.656934306569343,4.971851851851852,4.966666666666667,3333,4.533333333333333,5.0,4.971851851851852,0.09215005357086811,5.0,5.0,5.0,53.55,13.0,12.3,9.23,15.0,7.72,15.0,12.25,14,12th and 13th grade,90.32,84.51,42.23,3.4,0.6659588667083671
76380850,76380929,0.6435643564356436,0.6171428571428571,4.917283950617283,4.890256410256412,1210,3.2666666666666666,5.0,4.917283950617283,0.21408631972608075,4.933333333333334,5.0,5.0,45.42,10.1,9.2,14.24,14.7,9.68,8.571428571428571,7.77,31,9th and 10th grade,89.66,86.21,36.34,3.1,5.798309931092437
76380934,76380982,0.8421052631578947,0.3050847457627119,4.959259259259259,4.9624999999999995,2909,4.733333333333333,5.0,4.959259259259259,0.0805502339664132,5.0,5.0,5.0,94.15,8.2,2.9,-3.63,-2.7,5.33,5.3,4.4,3,4th and 5th grade,123.62,121.08,66.48,0.6,4.942513003911685
76378592,76378760,0.7931034482758621,0.7777777777777778,4.944126984126985,4.930434782608695,3368,4.333333333333333,5.0,4.944126984126985,0.13016027873643246,5.0,5.0,5.0,68.1,12.5,8.7,8.01,11.6,7.65,12.8,10.33,12,8th and 9th grade,102.44,97.54,45.92,2.6,1.4650886681606803
76383945,76384326,0.5294117647058824,0.46987951807228917,4.9008547008547,4.879012345679013,3999,3.8,5.0,4.900854700854701,0.2539137726854994,4.933333333333334,5.0,5.0,-1.96,11.6,17.0,296.31,247.4,12.0,11.2,9.6,17,11th and 12th grade,54.56,51.33,-435.17,6.3,10.772702767637943
76380868,76380985,0.6857142857142857,0.734320987654321,4.908182021968168,4.854861111111112,12512,3.466666666666667,5.0,4.908182021968169,0.2627904318527184,4.933333333333334,5.0,5.0,38.15,15.6,14.0,12.83,16.0,1.82,13.8,10.41,57,13th and 14th grade,79.85,78.07,36.81,4.0,1.2460327224944976
76380847,76380988,0.7446808510638298,0.5924418604651163,4.944128230291135,4.921904761904761,10068,3.8,5.0,4.944128230291136,0.12843950941343618,4.933333333333334,5.0,5.0,61.73,8.9,7.0,10.94,10.3,0.62,5.888888888888889,3.95,8,8th and 9th grade,101.05,99.31,42.17,2.2,-1.9739516026319155
76384211,76384348,0.13671875,0.8719512195121951,4.821911421911422,4.921904761904761,13510,4.466666666666667,5.0,4.821911421911422,0.18826996590259595,4.666666666666667,4.8,5.0,46.33,11.0,8.8,16.96,13.3,6.08,6.625,3.42,15,10th and 11th grade,90.58,84.86,31.64,3.0,5.374375505614033
76378628,76378769,0.6481481481481481,0.6805555555555556,4.962433862433862,4.948571428571429,8471,4.533333333333333,5.0,4.962433862433863,0.08851805994245492,5.0,5.0,5.0,59.3,10.0,8.0,14.54,15.3,5.16,7.571428571428571,5.2,29,7th and 8th grade,98.6,94.23,36.28,2.8,1.160635651374756
76378370,76378800,0.6571428571428571,0.6186797752808989,4.916458569807037,4.927536231884058,8773,3.8,5.0,4.916458569807038,0.2694758758273968,5.0,5.0,5.0,77.77,8.7,7.1,11.08,12.2,1.1,6.714285714285714,7.55,2,6th and 7th grade,109.66,106.5,41.2,1.9,-5.149147495605187
76380967,76381059,0.7049180327868853,0.6793893129770993,4.91685393258427,4.910077519379845,3479,3.6666666666666665,5.0,4.91685393258427,0.2676537720834555,5.0,5.0,5.0,19.77,14.6,14.9,21.17,26.5,9.35,13.5,9.31,13,14th and 15th grade,68.89,62.51,24.23,5.4,3.5819903928975405
76384091,76384360,0.4132231404958678,0.4140061791967044,4.887396351575456,4.831333333333334,8710,2.7333333333333334,5.0,4.887396351575456,0.2783536023204592,4.933333333333334,5.0,5.0,27.18,11.7,12.0,31.53,31.3,8.76,10.166666666666666,6.16,74,11th and 12th grade,76.33,74.08,7.53,4.2,10.290478405501524
