,0
QuestionId,76387545.567
AnswerId,76388735.565
vocab_ratios,0.6920105162980934
vocab_coverage,0.7348602153155884
ave_readability,4.925812807539649
ave_readability2,4.907145837669366
length,2033.776
min,3.904533333333332
max,5.0
mean,4.925812807539648
std,0.1833645541330118
q1,4.953083333333355
median,4.999200000000001
q3,4.9996
FRE,44.27296000000008
SMOGI,12.599400000000006
FKGL,12.254099999999985
CLI,14.70716999999999
ARI,17.994299999999978
DCRS,8.04991
LWF,12.491916090853593
GFI,10.937749999999992
DW,32.436
TS,11.942
FH,85.3023199999999
SP,81.73400000000007
GP,34.07043
CF,3.627700000000002
NERF,3.5222446683125557
