,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10185658262541611,0.16584300870579277,0.18284446119750164,0.185450625644402
vocab_coverage,0.118663481842824,0.19912542435224823,0.2025347450625517,0.20680066926261095
ave_readability,0.03745616328573088,0.04117640459361208,0.05218715210282841,0.052972570953533686
ave_readability2,0.038074325222290754,0.04203732214719761,0.046036055823396614,0.046800461218170275
length,1276.129,1466.969,4300.091,4119.353
min,0.5672,0.6954301075268816,0.638353196099675,0.6451193058568331
max,0.0,0.0,0.005778259299386046,0.00585683297180042
mean,0.037456163285730835,0.04117640459361205,0.05218715210282839,0.05297257095353367
std,0.08254094395940272,0.09926191417493842,0.11062645683874413,0.11190325293936353
q1,0.05135000000000001,0.05426747311827956,0.07434091729866378,0.07532537960954448
median,0.004566666666666658,0.002856182795698921,0.03008306247742866,0.030513376717281257
q3,0.000549999999999999,0.00038642473118279434,0.008974358974358955,0.009056399132321022
FRE,25.16054,31.160550000000004,139.46395,140.39263
SMOGI,3.313,6.1484,5.5745,5.659799999999999
FKGL,4.362799999999999,5.147,35.837199999999996,35.932
CLI,7.001,9.265039999999999,74.74167000000001,75.09219
ARI,8.4208,10.364799999999999,109.64389999999999,109.88520000000001
DCRS,2.06011,2.0498499999999997,7.6203199999999995,7.56757
LWF,4.858483572898549,5.358696627065745,12.205171705755362,12.334368639377297
GFI,3.5041499999999997,3.95489,29.306300000000004,29.23865
DW,21.168,25.9,23.093,23.492
TS,4.221,4.208,23.075,22.522
FH,18.584090000000003,22.734090000000002,118.52828,119.13331000000001
SP,18.875400000000003,22.944209999999998,117.93827,118.5427
GP,12.162709999999999,15.26731,146.61989000000003,147.06959999999998
CF,1.3781999999999999,1.8360999999999998,4.451299999999999,4.505400000000001
NERF,2.9508915586183626,5.081429560614864,63.87047349159721,63.74426129000888
