,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.23032647192973826,0.2230877821416615
vocab_coverage,0.4138761537795672,0.06800376101624171,0.23535479459178582,0.22506159022739408
ave_readability,0.33685837136802516,0.1448978618276739,0.2706471213826514,0.2714554842948333
ave_readability2,0.2210536132143528,0.11429609837936656,0.2933224845743758,0.29396363899880873
length,0.20331662964776673,0.056111852808006554,0.04210829592629772,0.043644300654514315
min,0.20322299781888456,0.10666542282061989,0.27766999782530777,0.27904789208649905
max,,,,
mean,0.3369197805045026,0.14504643351644225,0.27070195425794574,0.27151993637758
std,0.3065574941034134,0.15204799501153363,0.2520014683255442,0.2518820320188394
q1,0.28843540888926944,0.11302068507465421,0.269056116282934,0.26625485924208947
median,0.0411559627577507,-0.012796453755033271,0.017643401402652092,0.01769563653977274
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.16507792160192758,0.15461405314767682
SMOGI,0.2745559648838505,0.0719778733300166,0.220795322060743,0.21361191479574346
FKGL,0.3860705819541602,0.0681144868945126,0.1416575486960549,0.1352478021504599
CLI,0.47374020159782043,0.05842559715104642,0.2602730627882465,0.24367888843834548
ARI,0.3543345830642611,0.02989232123401479,0.08769970866765793,0.0817004728223201
DCRS,0.32068443730248375,0.06385699616421191,0.11583446191922374,0.12078672154154951
LWF,0.29767466008309373,0.08503678363979279,0.13836504874010508,0.13872326944868324
GFI,0.3465328274040892,0.08937067256802553,0.0739884920056926,0.07250529341350521
DW,0.2629023949241971,0.11901915383436493,0.2949328570847835,0.29179075383159375
TS,0.27388156630115695,0.05265711041633851,0.08535434058972081,0.08179711168512036
FH,0.41311665711793893,0.0642251298613635,0.15393655964800582,0.14534147344271672
SP,0.4252145247472004,0.07316043238436509,0.14520281220239997,0.13541299514221963
GP,0.44617708613284085,0.046709179479978755,0.1368041239682212,0.1259036907617701
CF,0.4466861193396672,0.0929726822441577,0.20246653525169694,0.18851707741199283
NERF,0.24555492029158502,-0.00926569085012412,0.21261637031517325,0.20612453672165512
