,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.0183021658140424,0.0430661015538707,0.07056645784725267,0.07155606958691342
vocab_coverage,0.024151644244843163,0.05844893437870582,0.07808767698901563,0.07986035548241245
ave_readability,0.0030365155359448567,0.00353815466997789,0.007232817959263083,0.007402267395939722
ave_readability2,0.002703156850151047,0.0033589819365847876,0.005009106456053509,0.005195560489093005
length,6521982.479,6956971.053,27050290.833,25385067.049
min,0.61456,0.8068189964157706,0.8054219333092573,0.8176331646179802
max,0.0,0.0,0.0008282171662453344,0.0008339358881658221
mean,0.003036515535944849,0.0035381546699778865,0.007232817959263069,0.007402267395939706
std,0.012484671683655933,0.017975583095998844,0.022158263120371714,0.02258431539002945
q1,0.007689166666666674,0.007736335125448034,0.028556939930179395,0.029300735116895665
median,0.0008122222222222214,0.00042674731182795695,0.008931022029613586,0.0091708845504941
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0013575899843505466,0.001363882863340563
FRE,1866.7714674000001,2304.9543199,218491.0541533,219464.73759010006
SMOGI,26.415239999999997,61.85378000000001,58.42119,59.39174
FKGL,73.08042,59.03482000000001,8437.604440000001,8433.015640000001
CLI,145.3586796,199.05134239999998,243988.78825550003,244090.19067830002
ARI,219.31806,222.17128,286603.24409,286637.04177999997
DCRS,10.0381601,9.533164300000001,97.5542984,96.6257057
LWF,56.92100286916948,56.45665412173089,461.0039784054552,469.72671841215356
GFI,56.081009300000005,31.282035700000005,4932.319808599999,4900.041466299999
DW,1086.572,1335.572,916.069,933.254
TS,72.759,36.182,3578.775,3379.232
FH,1069.1789931,1201.4244149,126511.454084,126914.0945281
SP,1113.7845249999998,1218.3118075000002,132323.1501425,132774.4939202
GP,442.67833830000006,542.2180357,690555.1562928999,690817.7059373999
CF,5.320819999999999,8.46301,606.0089499999999,609.62946
NERF,15.600087092714562,36.61644056659991,17363.44744176539,17339.192264011188
