QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.6428571428571429,0.7,4.944444444444445,4.94320987654321,412,4.666666666666667,5.0,4.944444444444445,0.09640815643847751,4.933333333333334,5.0,5.0,35.98,15.5,12.8,14.56,17.9,11.43,14.5,13.87,17,14th and 15th grade,80.17,76.36,35.52,4.3,5.271695328054449
76378408,76378435,0.7525773195876289,0.8247863247863247,4.9174438687392055,4.859360730593608,1432,3.6666666666666665,5.0,4.9174438687392055,0.2117469225914375,4.933333333333334,5.0,5.0,39.77,15.2,13.4,12.77,14.7,8.7,13.6,14.4,51,13th and 14th grade,81.48,80.01,37.41,3.9,3.8072913728080007
76378340,76378439,0.6036036036036037,0.688,4.913565891472868,4.872636815920399,2094,3.733333333333333,5.0,4.913565891472867,0.22354195433572704,5.0,5.0,5.0,37.71,12.5,12.1,19.54,19.5,8.88,8.5,10.43,54,19th and 20th grade,81.91,78.82,27.35,4.1,6.522524339039366
76378344,76378496,0.75,0.816793893129771,4.909657320872274,4.88641975308642,845,4.266666666666667,5.0,4.909657320872274,0.1456185535999157,4.8,5.0,5.0,52.49,11.8,10.6,13.11,13.5,9.51,10.333333333333334,11.75,37,9th and 10th grade,91.77,87.3,37.78,3.4,3.8540466721139923
76378323,76378505,0.6822429906542056,0.7702127659574468,4.8791896869244935,4.789954337899545,1565,3.733333333333333,5.0,4.879189686924494,0.30343291667395744,5.0,5.0,5.0,33.75,14.9,13.6,16.3,16.7,9.82,12.0,14.22,60,13th and 14th grade,77.93,74.65,31.87,4.4,6.770782262318148
76378468,76378523,0.7339449541284404,0.7857142857142857,4.840808080808079,4.806666666666667,1381,2.933333333333333,5.0,4.840808080808081,0.34171978429478095,4.8,5.0,5.0,42.21,14.7,12.5,13.34,15.0,9.2,11.333333333333334,13.08,45,12th and 13th grade,83.93,78.75,36.78,4.1,5.5342322600505796
76378419,76378558,0.6320754716981132,0.7148760330578512,4.891714836223505,4.876616915422886,1540,3.8666666666666663,5.0,4.891714836223507,0.23820016812461375,4.933333333333334,5.0,5.0,50.53,11.2,9.3,15.18,12.7,8.68,8.428571428571429,7.82,44,8th and 9th grade,92.29,90.82,35.12,3.1,4.768978544751821
76383950,76384028,0.6708860759493671,0.7753623188405797,4.864797507788163,4.755974842767295,979,3.4,5.0,4.864797507788162,0.304818750963179,4.933333333333334,5.0,5.0,17.64,16.6,15.7,17.0,17.1,11.14,12.333333333333334,17.74,53,16th and 17th grade,66.75,62.07,31.01,5.4,6.004837386390442
76380624,76380646,0.672566371681416,0.7007874015748031,4.823970037453183,4.67105263157895,1643,2.466666666666667,5.0,4.823970037453183,0.41696210541778317,4.816666666666666,5.0,5.0,27.83,15.7,13.9,16.3,15.9,10.06,12.0,15.23,70,15th and 16th grade,74.48,70.09,32.23,4.8,6.457801802844099
76380600,76380785,0.6929824561403509,0.7982062780269058,4.9220973782771535,4.8632911392405065,1468,4.133333333333334,5.0,4.922097378277154,0.15997376659352722,4.933333333333334,5.0,5.0,35.98,13.8,12.8,14.45,14.4,9.71,11.0,13.5,63,13th and 14th grade,80.17,79.19,35.74,4.1,6.116991436689842
