,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.343524105782163,0.20979517765883504
vocab_coverage,0.414328533088654,0.06818781775954379,0.37839575734810743,0.25553814772241756
ave_readability,0.33589312330452537,0.14513716669083948,0.4365428918063999,0.3357603653332035
ave_readability2,0.21986148555260762,0.11430703163554723,0.4095397177872539,0.31782786538537383
length,0.20331662964776673,0.056111852808006554,0.26540121788270343,0.17289682305515508
min,0.20322299781888456,0.10666542282061989,0.3879019817674156,0.3189871348471238
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.4364733674973434,0.3356585583767363
std,0.3064443939757234,0.15193795605750574,0.4486802593591337,0.34257822802920773
q1,0.2632039464305018,0.08522671190608404,0.3375159869779069,0.22076339457239816
median,0.0472737590370219,-0.011675591444616133,-0.006309112448329199,-0.0057745962642769015
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.4353035471106703,0.26232028654261164
SMOGI,0.2745559648838505,0.0719778733300166,0.369576829012179,0.23581017464029908
FKGL,0.383874427016929,0.06611174185783393,0.3685422695976595,0.20992762531028983
CLI,0.47317885785446057,0.05893689007466869,0.4610463815668963,0.2792629790565903
ARI,0.35444417602391154,0.029674275844258538,0.33271817900361295,0.16052960344015854
DCRS,0.3221225237527889,0.06335199932027592,0.19726823600858662,0.14038821268789953
LWF,0.30043190427389826,0.08523003716030537,0.2723929809717332,0.17146281776274433
GFI,0.346821189436018,0.08984716406590001,0.30068033241059705,0.17161346351685097
DW,0.2623649857166233,0.11865496370294666,0.3009539633275594,0.17819522158173695
TS,0.2852983600314456,0.04520060228262305,0.20232906405468798,0.14366672903647426
FH,0.40966112842751395,0.06495005931607893,0.411910540732326,0.24236450198466106
SP,0.4253785339567737,0.07317023458399322,0.43181175732471466,0.24418772493310115
GP,0.4461324467925549,0.04701173826078944,0.42132298373827437,0.2349886916111115
CF,0.44689430074791964,0.09384103699781103,0.4692105360664492,0.2883567099844202
NERF,0.24541893615519295,-0.00913147669295934,0.26485618833132685,0.13722260657866908
