,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205502,0.1686709889546142,0.12630980686442966,0.14147714051202495
vocab_coverage,0.1186890198694308,0.20082260317036527,0.1545742181253832,0.17878783063837442
ave_readability,0.03775888471168736,0.04114335017773545,0.036360620239462876,0.038504127781833535
ave_readability2,0.038612459252055774,0.04204467926607673,0.02996548351180883,0.03238562340956162
length,1273.513,1462.263,4242.534,3744.71
min,0.5672,0.6954301075268816,0.44590046544933765,0.4909744696152463
max,0.0,0.0,0.0007160759040458291,0.0014383315354189147
mean,0.03775888471168732,0.04114335017773544,0.036360620239462876,0.03850412778183356
std,0.08279392402477956,0.0997869864667308,0.08121666003079031,0.08801171647255183
q1,0.05351666666666667,0.053713037634408586,0.045112781954887195,0.04505573534699745
median,0.004499999999999992,0.0027889784946236525,0.004833512352309339,0.0051779935275080855
q3,0.000549999999999999,0.00038642473118279434,0.0011099176512710336,0.001797914419273642
FRE,25.183580000000003,31.30369,44.11753,58.260529999999996
SMOGI,3.313,6.1484,3.1816000000000004,3.4677
FKGL,4.359,5.1512,7.796600000000001,9.848799999999999
CLI,7.015149999999999,9.289390000000001,12.913060000000002,18.42087
ARI,8.4346,10.378,13.6424,18.308
DCRS,2.0793900000000005,2.03261,5.922440000000001,5.99101
LWF,4.829290442701806,5.348958475223981,4.6641317212589914,4.790715141898454
GFI,3.5047699999999997,3.95621,4.808609999999999,5.00625
DW,20.715,25.203,17.18,19.172
TS,4.262,4.251,5.265,5.758
FH,18.578480000000003,22.808619999999998,33.07369,43.14542
SP,18.885540000000002,23.07289,31.689559999999997,41.942190000000004
GP,12.187899999999999,15.3064,21.56664,30.42953
CF,1.3822,1.8459,1.9507999999999996,2.7483
NERF,2.9116540551247816,4.998088325281693,6.812899819891869,7.270116368647503
