,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.4131631059905184,0.3123618401774442
vocab_coverage,0.414328533088654,0.06818781775954379,0.3718673620048946,0.2916663570685652
ave_readability,0.3358513392686928,0.1451428990022765,0.4560273556929699,0.3920632964755012
ave_readability2,0.21982530712769432,0.11428291213195846,0.4322796307662816,0.36182639922966564
length,0.20331662964776673,0.056111852808006554,-0.07769427531087163,-0.10300305613916537
min,0.20322299781888456,0.10666542282061989,0.3793783000914324,0.31118354906614115
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.4559818087900616,0.3919853760881423
std,0.3064443939757234,0.15193795605750574,0.4356772588875103,0.3746509478253946
q1,0.2632039464305018,0.08522671190608404,0.3381128663837049,0.2791985217084608
median,0.0472737590370219,-0.011675591444616133,0.06579890672453416,0.0775026384982768
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.36201689447535035,0.28462241829362817
SMOGI,0.2745559648838505,0.0719778733300166,0.3427925778519483,0.2843073530997151
FKGL,0.383874427016929,0.06611174185783393,0.3073428356400172,0.24662223262306712
CLI,0.47317885785446057,0.05893689007466869,0.3684912471930174,0.25906390765877796
ARI,0.35444417602391154,0.029674275844258538,0.2931754588549953,0.21071271918367204
DCRS,0.3221225237527889,0.06335199932027592,0.08713352485370718,0.06818942318087746
LWF,0.30043190427389826,0.08523003716030537,0.24497909126081102,0.18099578845396508
GFI,0.346821189436018,0.08984716406590001,0.21872521665515895,0.1661933226666621
DW,0.2623649857166233,0.11865496370294666,0.3669209911308621,0.24724638644299463
TS,0.2852983600314456,0.04520060228262305,0.24166641915182882,0.19804388321636526
FH,0.40966112842751395,0.06495005931607893,0.34492000961317426,0.2727657763063403
SP,0.4253785339567737,0.07317023458399322,0.3157761192516306,0.24318056976950933
GP,0.4461324467925549,0.04701173826078944,0.3118975308035596,0.21488224295733632
CF,0.44689430074791964,0.09384103699781103,0.387278509745452,0.30454027961150415
NERF,0.24541893615519295,-0.00913147669295934,0.2890071176536248,0.21058474340383118
