QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.782608695652174,0.7829457364341085,4.918811881188119,4.920987654320987,792,4.0,5.0,4.91881188118812,0.1754087379162886,4.933333333333334,5.0,5.0,58.28,11.4,8.4,10.37,11.6,7.79,8.285714285714286,7.59,19,7th and 8th grade,97.58,96.39,42.9,2.7,4.583006241242412
76378408,76378435,0.7384615384615385,0.7235772357723578,4.855430711610487,4.934722222222222,889,3.6666666666666665,5.0,4.855430711610487,0.3824144276991618,5.0,5.0,5.0,77.94,9.4,4.9,12.15,13.0,8.9,5.666666666666667,6.45,16,8th and 9th grade,112.33,107.62,39.89,1.6,4.778967013318416
76378340,76378439,0.6785714285714286,0.7244444444444444,4.973415132924336,4.946198830409357,1484,4.2,5.0,4.973415132924336,0.1008592605854377,5.0,5.0,5.0,62.27,11.7,8.9,13.57,15.1,7.6,12.2,9.07,29,8th and 9th grade,99.09,94.63,37.03,2.9,2.3907088176754616
76378344,76378496,0.696969696969697,0.7181818181818181,4.937552742616034,4.92657004830918,1446,3.8666666666666663,5.0,4.937552742616035,0.15475283942804885,4.933333333333334,5.0,5.0,56.05,10.9,9.2,11.42,14.1,8.3,6.857142857142857,7.9,33,10th and 11th grade,95.34,93.12,40.88,3.0,4.269564132017992
76378323,76378505,0.6542056074766355,0.7306791569086651,4.863888888888889,4.908571428571429,3238,3.8,5.0,4.863888888888889,0.33839023843232663,4.933333333333334,5.0,5.0,42.27,11.3,10.4,22.2,21.2,7.16,6.222222222222222,6.89,43,6th and 7th grade,86.5,81.49,23.42,3.8,4.740569360951557
76378468,76378523,0.7293233082706767,0.7810457516339869,4.907112970711295,4.900343642611685,1652,3.2,5.0,4.907112970711298,0.28089745556529655,5.0,5.0,5.0,80.92,7.9,5.9,7.42,7.7,7.17,5.75,6.82,22,7th and 8th grade,112.83,110.87,47.92,1.6,3.9885324366484447
76378419,76378558,0.6030534351145038,0.6655737704918033,4.85878489326765,4.89029535864979,2483,3.8666666666666663,5.0,4.858784893267652,0.3024860525158832,4.933333333333334,5.0,5.0,54.79,9.6,7.6,19.39,19.9,8.76,5.0,5.37,43,9th and 10th grade,96.58,91.46,27.51,2.5,7.117115196439725
76383950,76384028,0.7567567567567568,0.8315789473684211,4.970042194092827,4.958333333333334,1163,4.466666666666667,5.0,4.9700421940928265,0.07369968649376185,5.0,5.0,5.0,51.38,12.5,11.0,10.56,13.2,7.1,12.8,10.84,21,10th and 11th grade,90.64,89.41,41.74,3.2,2.551491564366475
76380624,76380646,0.6513761467889908,0.6943231441048034,4.916981132075473,4.894835680751176,1413,4.266666666666667,5.0,4.916981132075472,0.1548141025636774,4.933333333333334,5.0,5.0,51.24,11.3,9.0,13.26,12.9,8.62,6.333333333333333,8.5,38,8th and 9th grade,93.01,87.72,38.11,3.3,4.993732417836393
76380600,76380785,0.746268656716418,0.7635135135135135,4.941592920353983,4.934666666666667,1142,3.733333333333333,5.0,4.941592920353983,0.17873866892464635,4.933333333333334,5.0,5.0,43.19,12.2,10.0,15.64,15.8,7.49,10.142857142857142,7.47,19,15th and 16th grade,87.42,83.62,34.25,3.6,4.991302641161045
76378487,76378586,0.6576576576576577,0.7041420118343196,4.952100840336134,4.919634703196348,1780,3.066666666666667,5.0,4.952100840336135,0.18667760349423992,5.0,5.0,5.0,77.37,7.5,7.2,5.51,8.8,6.82,26.5,8.17,23,6th and 7th grade,109.26,109.69,50.4,1.7,2.0282426291597933
