QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7457627118644068,0.7528089887640449,4.896517412935324,4.907575757575756,592,4.0,5.0,4.8965174129353235,0.19859659590674,4.866666666666666,5.0,5.0,46.33,11.2,8.8,11.56,12.0,9.69,5.2,8.18,19,11th and 12th grade,90.58,89.52,40.63,2.7,5.858439848833772
76378408,76378435,0.7383177570093458,0.7898550724637681,4.8831804281345565,4.932489451476793,1712,3.6666666666666665,5.0,4.8831804281345565,0.3284853527583525,5.0,5.0,5.0,85.89,7.2,4.0,6.07,7.3,7.35,8.166666666666666,5.25,25,6th and 7th grade,117.82,117.12,50.42,0.9,4.758763838472028
76378340,76378439,0.5098039215686274,0.5029585798816568,4.890196078431373,4.887179487179487,1730,4.0,5.0,4.890196078431372,0.24980115121436083,4.933333333333334,5.0,5.0,-53.67,11.4,22.4,46.11,40.9,13.19,4.133333333333334,11.14,49,12th and 13th grade,20.11,14.39,-18.13,8.1,7.8039011375290315
76378344,76378496,0.5538461538461539,0.5420560747663551,4.913793103448276,4.898148148148149,856,3.8666666666666663,5.0,4.913793103448276,0.19885057471264378,4.933333333333334,5.0,5.0,25.35,12.8,12.7,20.23,23.2,12.41,9.0,8.6,30,12th and 13th grade,74.5,70.83,26.7,4.6,8.441737645757318
76378323,76378505,0.5436893203883495,0.5942622950819673,4.917011494252871,4.9125000000000005,4198,3.8,5.0,4.917011494252869,0.2269105260693351,4.933333333333334,5.0,5.0,13.2,11.2,13.3,29.48,28.9,10.51,4.0,6.94,90,10th and 11th grade,67.29,61.87,10.46,4.7,9.77324595702631
76378468,76378523,0.7888198757763976,0.8,4.953968253968252,4.9317585301837275,1601,3.6,5.0,4.953968253968251,0.13437799373521814,5.0,5.0,5.0,72.7,9.7,9.0,6.27,10.1,7.52,13.25,10.81,33,9th and 10th grade,104.56,103.41,47.96,2.0,4.803293097641134
76378419,76378558,0.6233766233766234,0.6451612903225806,4.873333333333333,4.895138888888891,2668,3.066666666666667,5.0,4.873333333333327,0.30177254127350106,4.933333333333334,5.0,5.0,55.3,9.4,7.4,18.4,18.4,8.83,4.333333333333333,5.1,54,8th and 9th grade,97.09,92.32,28.93,2.3,9.663829521518652
76383950,76384028,0.7540983606557377,0.7560975609756098,4.966666666666667,4.962318840579711,625,4.666666666666667,5.0,4.966666666666668,0.07258661863112978,4.933333333333334,5.0,5.0,37.0,12.6,12.4,15.48,18.2,9.76,12.75,10.98,17,12th and 13th grade,81.19,77.63,33.91,4.2,6.149584525682762
76380624,76380646,0.6530612244897959,0.5705882352941176,4.904467353951891,4.895833333333334,1247,3.733333333333333,5.0,4.9044673539518895,0.18211113168503876,4.866666666666666,5.0,5.0,36.05,10.8,10.7,17.2,15.5,9.96,5.7272727272727275,8.31,35,10th and 11th grade,82.74,76.89,31.58,4.0,7.114949997589619
76380600,76380785,0.6396396396396397,0.5621890547263682,4.924483775811209,4.896713615023475,1905,3.066666666666667,5.0,4.92448377581121,0.2162529610173509,4.933333333333334,5.0,5.0,29.82,11.4,11.0,23.16,21.9,10.0,4.133333333333334,8.05,46,10th and 11th grade,78.99,74.55,20.88,3.7,9.518897987290213
76378487,76378586,0.6567164179104478,0.5633802816901409,4.984166666666668,4.975757575757576,721,4.666666666666667,5.0,4.984166666666667,0.056019589827527694,5.0,5.0,5.0,25.81,0.0,27.1,3.45,31.3,10.6,27.0,28.57,13,26th and 27th grade,57.44,57.63,38.0,2.5,5.410429066754364
76380579,76380826,0.7401574803149606,0.7603305785123967,4.9163043478260855,4.893617021276596,1322,3.066666666666667,5.0,4.916304347826084,0.27057795385347055,5.0,5.0,5.0,59.13,12.4,10.1,8.88,11.6,8.29,8.285714285714286,10.5,32,8th and 9th grade,95.93,95.04,44.23,2.8,6.126926218071546
76383957,76384041,0.6190476190476191,0.6184738955823293,4.925541125541125,4.912820512820513,1444,4.066666666666666,5.0,4.925541125541123,0.19941444612806467,4.933333333333334,5.0,5.0,47.28,10.9,10.5,15.25,15.0,9.56,6.222222222222222,9.37,44,10th and 11th grade,89.03,87.36,34.87,3.4,6.328916437759759
76383902,76384109,0.6083916083916084,0.5105263157894737,4.935395189003436,4.915708812260537,2902,3.8,5.0,4.935395189003435,0.19251839340218946,5.0,5.0,5.0,36.52,15.1,14.6,15.96,24.0,8.56,10.666666666666666,11.97,39,14th and 15th grade,78.22,72.07,30.94,4.4,5.570119158956521
76378480,76378588,0.45955882352941174,0.45365853658536587,4.881959378733571,4.876266666666665,4862,3.066666666666667,5.0,4.8819593787335736,0.2591939530915941,4.866666666666666,5.0,5.0,56.76,12.1,8.9,13.74,15.7,9.56,8.0,8.41,89,8th and 9th grade,96.05,90.0,37.29,3.2,11.807914945776684
76384080,76384128,0.7164179104477612,0.6915887850467289,4.895495495495496,4.8999999999999995,728,3.066666666666667,5.0,4.895495495495497,0.2539965432317996,4.866666666666666,5.0,5.0,49.92,10.9,9.5,14.31,15.1,9.72,8.0,6.94,21,9th and 10th grade,91.68,89.45,36.38,3.2,6.588888400819663
76380728,76380908,0.5774647887323944,0.6071428571428571,4.883137254901961,4.897560975609756,979,3.4,5.0,4.883137254901963,0.22864325778606834,4.866666666666666,5.0,5.0,18.62,10.7,13.2,25.38,25.3,10.54,6.166666666666667,7.99,27,10th and 11th grade,70.23,65.83,17.76,4.9,4.8221006898361605
76384218,76384269,0.6901408450704225,0.5324675324675324,4.96910569105691,4.967346938775511,1421,4.666666666666667,5.0,4.969105691056912,0.07593687433389013,5.0,5.0,5.0,51.75,11.4,8.8,16.92,19.6,8.33,8.0,6.41,20,8th and 9th grade,93.52,90.04,32.16,3.1,4.341119033172543
76383839,76384284,0.7777777777777778,0.72,4.886666666666667,4.865608465608467,725,3.4,5.0,4.8866666666666685,0.3073502847417977,4.933333333333334,5.0,5.0,67.15,9.7,7.0,10.54,10.1,9.29,6.75,7.52,25,6th and 7th grade,103.99,101.11,42.82,2.3,6.659683203075273
76378670,76378715,0.5522388059701493,0.42574257425742573,4.927131782945737,4.915315315315316,609,3.8,5.0,4.927131782945737,0.21364993633220197,5.0,5.0,5.0,73.47,8.8,6.7,9.1,10.3,10.83,7.666666666666666,7.7,14,7th and 8th grade,107.85,105.09,44.98,2.0,9.708347009136116
76378383,76378734,0.4492753623188406,0.4636363636363636,4.891503267973857,4.882795698924732,1956,3.2666666666666666,5.0,4.891503267973859,0.26435626067889245,4.933333333333334,5.0,5.0,-3.59,15.1,17.6,29.52,30.7,13.5,12.166666666666666,11.82,67,11th and 12th grade,52.93,51.02,10.94,6.3,8.876262868316761
76380693,76380922,0.40804597701149425,0.32222222222222224,4.885440613026819,4.890140845070423,3200,3.1333333333333333,5.0,4.885440613026821,0.2907339173768508,4.933333333333334,5.0,5.0,80.17,8.7,4.1,6.63,10.5,8.97,4.8,4.55,33,4th and 5th grade,114.58,111.8,48.87,0.9,5.994150022506776
76378708,76378750,0.6363636363636364,0.5491329479768786,4.981754385964912,4.9714285714285715,1049,4.666666666666667,5.0,4.981754385964913,0.0559382326551007,5.0,5.0,5.0,68.5,10.7,8.6,6.27,10.5,8.53,10.166666666666666,9.37,21,8th and 9th grade,102.85,99.51,48.98,2.4,4.672530749119112
76383859,76384297,0.5921052631578947,0.425531914893617,4.912222222222223,4.915555555555556,1145,4.2,5.0,4.912222222222223,0.19070693695424168,4.933333333333334,5.0,5.0,40.21,14.2,15.3,13.24,23.3,11.33,20.333333333333332,14.27,23,14th and 15th grade,79.42,73.77,34.36,4.0,9.154773645506854
76380850,76380929,0.6625,0.6283783783783784,4.969175627240144,4.957232704402517,970,4.533333333333333,5.0,4.969175627240145,0.07976017803986307,5.0,5.0,5.0,32.94,13.0,14.0,13.29,17.9,10.37,12.0,10.71,25,13th and 14th grade,77.11,76.48,36.58,4.2,8.091054607768733
76380934,76380982,0.5555555555555556,0.5398230088495575,4.916939890710383,4.916666666666666,809,4.0,5.0,4.916939890710383,0.1971216327526669,4.933333333333334,5.0,5.0,37.98,11.4,10.0,21.59,23.8,14.49,5.55,7.2,26,9th and 10th grade,84.68,78.13,23.41,3.5,7.8324668587596005
76378592,76378760,0.6951219512195121,0.6791044776119403,4.9575091575091585,4.941520467836257,689,4.333333333333333,5.0,4.957509157509158,0.11798738928764438,5.0,5.0,5.0,42.38,13.0,16.5,8.77,20.9,11.16,19.666666666666668,16.96,16,16th and 17th grade,79.1,78.91,39.69,3.2,5.568864904054045
76383945,76384326,0.7009345794392523,0.6030150753768844,4.897777777777777,4.8915555555555565,1290,3.066666666666667,5.0,4.897777777777778,0.2768785444830669,4.933333333333334,5.0,5.0,58.62,13.4,10.3,12.01,15.4,8.77,21.333333333333332,10.73,30,10th and 11th grade,95.42,89.58,38.89,3.2,8.008477024486378
76380868,76380985,0.5949367088607594,0.5677966101694916,4.928358208955225,4.9134751773049645,978,4.133333333333334,5.0,4.928358208955224,0.1840446383361242,4.966666666666667,5.0,5.0,42.38,12.4,10.3,23.77,22.1,11.47,7.875,10.22,28,10th and 11th grade,86.6,79.97,20.88,3.9,8.884639112423521
76380847,76380988,0.6632653061224489,0.7149532710280374,4.924183006535948,4.864615384615385,1155,3.6,5.0,4.924183006535948,0.22534522193817452,5.0,5.0,5.0,74.19,9.8,6.4,6.49,8.2,8.36,6.375,7.64,27,6th and 7th grade,108.56,106.38,49.52,1.9,5.6369132823004655
76384211,76384348,0.8285714285714286,0.847457627118644,4.953333333333333,4.949425287356322,362,4.666666666666667,5.0,4.953333333333333,0.09820613241770819,5.0,5.0,5.0,57.98,11.2,8.5,13.56,12.6,8.17,7.75,7.58,11,7th and 8th grade,97.27,93.67,37.49,2.9,4.416631075558094
76378628,76378769,0.5847457627118644,0.6036866359447005,4.929770992366412,4.921739130434783,1501,4.133333333333334,5.0,4.929770992366411,0.16000699244670397,4.933333333333334,5.0,5.0,48.7,11.4,10.0,17.33,19.0,11.16,10.5,8.24,37,10th and 11th grade,90.46,85.48,31.38,3.6,8.97924003399186
76378370,76378800,0.6091954022988506,0.5675675675675675,4.956825396825397,4.929559748427673,995,4.4,5.0,4.956825396825397,0.11710112389484188,5.0,5.0,5.0,82.24,7.2,5.4,6.84,6.8,7.73,8.0,6.68,14,6th and 7th grade,114.15,111.03,48.83,1.6,4.134400141904953
76380967,76381059,0.7049180327868853,0.6868686868686869,4.915686274509804,4.930232558139536,582,3.6666666666666665,5.0,4.915686274509805,0.27762240945195954,5.0,5.0,5.0,42.98,11.5,10.1,12.74,13.4,9.53,7.0,7.06,15,9th and 10th grade,87.21,83.27,39.06,3.6,5.410433368911841
76384091,76384360,0.2765432098765432,0.38921205711263884,4.90643115942029,4.843452380952383,17314,2.7333333333333334,5.0,4.906431159420296,0.2186524222010911,4.933333333333334,5.0,5.0,37.67,10.6,10.1,31.17,31.7,9.06,8.833333333333334,4.9,105,10th and 11th grade,84.37,78.11,7.84,3.6,12.899525041886736
