,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.0183021658140424,0.0430661015538707,0.05849496394576786,0.06537098087076981
vocab_coverage,0.024151644244843163,0.05844893437870582,0.0639642334788659,0.07314915635176845
ave_readability,0.0030365155359448545,0.0035381546699778926,0.0019416915116812969,0.0021950487305663568
ave_readability2,0.0027031568501510454,0.0033589819365847837,0.0016275563844502957,0.0017581274651563821
length,6521982.479,6956971.053,49754245.908,42550573.775
min,0.61456,0.8068189964157706,0.48536828963795253,0.5242031171442937
max,0.0,0.0,0.0,0.0
mean,0.003036515535944849,0.0035381546699778865,0.001941691511681295,0.0021950487305663537
std,0.012484671683655933,0.017975583095998844,0.010258578115313837,0.011516405350440411
q1,0.007689166666666674,0.007736335125448034,0.004531210986267169,0.004362745098039218
median,0.0008122222222222214,0.00042674731182795695,0.00015480649188514325,0.00015082956259426818
q3,7.583333333333305e-05,4.6202956989246985e-05,1.4981273408239594e-05,1.5082956259426741e-05
FRE,1866.7714674000001,2304.9543199,7440.817999,8320.273515
SMOGI,26.415239999999997,61.85378000000001,27.632009999999998,31.35982
FKGL,73.08042,59.03482000000001,546.3222500000002,567.97555
CLI,145.3586796,199.05134239999998,406.39007649999996,568.7166758
ARI,219.31806,222.17128,1028.96235,1145.4186
DCRS,10.0381601,9.533164300000001,47.361621099999994,49.893775399999996
LWF,56.92100286916948,56.45665412173089,64.68656612097698,60.853859511317886
GFI,56.081009300000005,31.282035700000005,468.87237699999986,474.2799819999998
DW,1086.572,1335.572,830.69,809.169
TS,72.759,36.182,103.961,139.222
FH,1069.1789931,1201.4244149,5362.5652002,5819.509114899999
SP,1113.7845249999998,1218.3118075000002,4652.3514502,5098.0408709
GP,442.67833830000006,542.2180357,1326.3234518,1766.3392759
CF,5.320819999999999,8.46301,7.902420000000001,10.413310000000001
NERF,15.600087092714562,36.61644056659991,104.19063219515093,165.24710725411248
