,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.3926088645210113,0.30379645286978046
vocab_coverage,0.4138761537795672,0.06800376101624171,0.38492328592394376,0.3239958664141635
ave_readability,0.3368980583896537,0.14507939466322406,0.38965854944408496,0.31331588153782225
ave_readability2,0.22107927530983507,0.11426020978641159,0.3334163230456272,0.27698720628134976
length,0.20331662964776673,0.056111852808006554,-0.16859314352350618,-0.15615470490099642
min,0.20322299781888456,0.10666542282061989,0.29640030830434927,0.2660403427626283
max,,,,
mean,0.3369197805045026,0.14504643351644225,0.3895631992400285,0.3132584246925172
std,0.3065574941034134,0.15204799501153363,0.37579583069303657,0.3100458701440554
q1,0.28843540888926944,0.11302068507465421,0.3252833250853935,0.2638882487470454
median,0.0411559627577507,-0.012796453755033271,-0.012167250472719729,-0.01191742727030662
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.3327656449763351,0.24054328056906935
SMOGI,0.2745559648838505,0.0719778733300166,0.25734438095546036,0.19164027862233224
FKGL,0.3860705819541602,0.0681144868945126,0.29389787119367883,0.20414863046884668
CLI,0.47374020159782043,0.05842559715104642,0.3654948906566115,0.26827572945234407
ARI,0.3543345830642611,0.02989232123401479,0.2818987932402486,0.18685210215417739
DCRS,0.32068443730248375,0.06385699616421191,0.09643875723516053,0.06831409403618813
LWF,0.29767466008309373,0.08503678363979279,0.2274556998921402,0.1497396167915749
GFI,0.3465328274040892,0.08937067256802553,0.23425670096258627,0.17254856907691093
DW,0.2629023949241971,0.11901915383436493,0.35289119365071114,0.3085983147160927
TS,0.27388156630115695,0.05265711041633851,0.21897420392002143,0.15543149483257226
FH,0.41311665711793893,0.0642251298613635,0.3216815432725496,0.22880894959001755
SP,0.4252145247472004,0.07316043238436509,0.3193320321507729,0.22056512789035096
GP,0.44617708613284085,0.046709179479978755,0.3360365982915127,0.233437009981447
CF,0.4466861193396672,0.0929726822441577,0.36958715039798046,0.27363724366997483
NERF,0.24555492029158502,-0.00926569085012412,0.25347625441397115,0.18878143936394268
