,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.3450504079144552,0.03094254027998341,0.4074780760344791,0.24052508161385627
vocab_coverage,0.4199226359741189,0.07198090573776134,0.43659946968612406,0.24614008143888655
ave_readability,0.3382975319993128,0.14541371950913642,0.5250485391759154,0.4245202023566461
ave_readability2,0.21961981102780936,0.11412518279006263,0.4407236749142637,0.37347956989576664
length,0.20331662964776673,0.056111852808006554,0.43003350140087093,0.1822419024635936
min,0.20307709654470923,0.10691918088844313,0.3766160938566157,0.30684454890944673
max,,,,
mean,0.3383419404725801,0.14544075439426735,0.5248764188995038,0.42447292587565943
std,0.30535487074565165,0.15157766038381082,0.5108140508140508,0.40345308745308744
q1,0.29145193828718663,0.1148896576343288,0.43554850607837586,0.35401598474393725
median,0.027866504874792353,-0.015696223648179367,-0.004499130357843716,
q3,,,,
FRE,0.4282009898911455,0.06959353240696191,0.5031550981747331,0.3191804762613434
SMOGI,0.27287966468790914,0.06846316923830792,0.4556514071689985,0.2898974406804272
FKGL,0.38896037537418976,0.07120945069306102,0.43026387409018557,0.22364202181993734
CLI,0.47146653414147327,0.05670515972709852,0.5241701761821627,0.35367496241577645
ARI,0.35236401460925065,0.026217578700512202,0.40845233784736396,0.20221446829349782
DCRS,0.32443750469863275,0.0638928867949718,0.3339018571795818,0.20245633572793661
LWF,0.30152245235199554,0.0810746058862822,0.3220262747611024,0.2155903525895474
GFI,0.34985664921615955,0.08778955422318455,0.40318956835403225,0.20330613937398478
DW,0.26142344985080795,0.11832340374469467,0.49241507852631977,0.3177909111029359
TS,0.25494350819441075,0.023463157803080968,0.3386947052915453,0.2135826634390913
FH,0.41563003306937685,0.06905899292731232,0.47870603634790626,0.2891086084310437
SP,0.4214112169572195,0.06937592979083329,0.4912726489365985,0.3069468294154519
GP,0.4423406423474144,0.043945850093266715,0.4968996115210493,0.322111567696729
CF,0.44682283822148566,0.09172654084679377,0.5352301767809369,0.3580806217886469
NERF,0.2517496805049295,-0.0035767961884283885,0.36773637173637175,0.10046296046296047
