,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34543628003000765,0.032326176606219996,0.3623729120334637,0.2494630326198599
vocab_coverage,0.41887899241028703,0.07135301624166532,0.35370939981890465,0.2538622705501337
ave_readability,0.33730270343492114,0.1452444707203444,0.37021613939381437,0.2537929208853952
ave_readability2,0.21968627724601666,0.11486636834903655,0.3347432839770752,0.23062622587681195
length,0.20331662964776673,0.056111852808006554,-0.14250372452305313,-0.18841840495525305
min,0.20307709654470923,0.10691918088844313,0.3217944913757724,0.23238059710970754
max,,,,
mean,0.3372707730903035,0.14517440646422733,0.3701688556998559,0.2536668746277469
std,0.30543621283748684,0.1514802399838029,0.38298822110391373,0.26840862149676104
q1,0.2849419062433839,0.10435940320922431,0.3618204111659435,0.25408133820647316
median,0.03599713465958862,-0.013828764111056139,-0.019999255993119545,0.041875792317927256
q3,,,,
FRE,0.42753735788760905,0.07111870609865872,0.3223637620511129,0.18106701530138875
SMOGI,0.2650309906890334,0.06780222024833282,0.2930068629156943,0.15482150336381206
FKGL,0.38717821908219846,0.07177723681600512,0.28781386107417184,0.14522885789721804
CLI,0.47234194457037826,0.05839750542973789,0.3853471863544856,0.2752825210635375
ARI,0.35220688125458754,0.025870335412644142,0.24942333815253626,0.14406256565338824
DCRS,0.32478908740171236,0.0631761113651378,0.1572895708620692,0.1465750070140074
LWF,0.30135965094685147,0.07940047095622464,0.30101636684180816,0.11232463453725733
GFI,0.3477660214736181,0.08523394177503286,0.2761115330838834,0.1566296468398602
DW,0.26142344985080795,0.11832340374469467,0.35796966570476374,0.2686889918364713
TS,0.27896932618583836,0.04789518082271578,0.17185639267794303,0.07280489468935984
FH,0.4146209079598439,0.07030903092237745,0.3042263508728089,0.16401689990928078
SP,0.42417886122915494,0.07180807550945881,0.3564210661845909,0.20912105930613442
GP,0.44354979855085125,0.044331334143020144,0.3758476379923957,0.2366213196599676
CF,0.4471954692668192,0.09386954175867059,0.41012793985545937,0.27356327280944737
NERF,0.24811129485562874,-0.0032010577484386698,0.22219278914116106,0.15851023825346727
