,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01923120945428086,0.04920008362699844,0.0445566656743141,0.06618165491892668
vocab_coverage,0.02494080641447869,0.06593855626637725,0.05322095534298604,0.08015339505251354
ave_readability,0.0032237582061507802,0.003968844127423909,0.0038206295167861394,0.012796856941624031
ave_readability2,0.0028909912775831035,0.0036385246989858264,0.0023850356090991827,0.011082282834024243
length,6412160.559,6745870.413,37177967.283,28109455.103
min,0.61772,0.8086648745519713,0.4965782556750298,0.6172328458942632
max,0.0,0.0,0.0,0.008828896387951505
mean,0.0032237582061507776,0.003968844127423908,0.003820629516786141,0.012796856941624031
std,0.013412679246462911,0.019694614548367913,0.014149040710536034,0.017615112406968128
q1,0.008024444444444452,0.008196684587813627,0.01460722819593788,0.022928071491063618
median,0.0008299999999999991,0.0004312275985663082,0.001143369175627239,0.009501312335958002
q3,7.583333333333305e-05,4.6202956989246985e-05,6.451612903225799e-05,0.008891388576427945
FRE,1949.5437656999998,2549.258573,11794.154644000002,16870.6640814
SMOGI,29.754080000000002,65.1583,30.11782,39.62871
FKGL,76.41561999999999,69.27954000000001,650.3661000000001,692.5083699999999
CLI,153.5217744,215.7090098,2100.1695421,3928.1122693
ARI,228.46711,255.77185,19658.2615,75820.16867999997
DCRS,10.2112022,10.136417600000001,35.679498200000005,52.5565339
LWF,76.48972497433718,84.08694352595633,100.85401327180313,109.87047274081178
GFI,57.966722399999995,36.70289,510.28685049999996,440.40113769999994
DW,1021.832,1201.86,738.639,813.912
TS,74.364,43.513,453.827,384.508
FH,1115.6483747999998,1346.6917833999998,7580.494577199999,9915.5347364
SP,1165.2845196,1363.4251758999997,7335.1901356,9670.1253754
GP,465.576981,595.5166125999999,6114.1139106,11172.4534092
CF,5.57963,9.12344,24.98939,41.08237
NERF,15.988437054056986,34.870741181402344,123.94259487018847,143.86874926751332
