,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205507,0.16867098895461424,0.2360031360082345,0.2393319521439328
vocab_coverage,0.11868901986943067,0.20082260317036546,0.25210268519024365,0.2589049022111071
ave_readability,0.0377588847116874,0.041143350177735565,0.0443222704434524,0.04546273094510959
ave_readability2,0.038612459252055815,0.04204467926607664,0.03903013438307601,0.03921768223942713
length,1273.513,1462.263,3810.128,3627.138
min,0.5672,0.6954301075268815,0.562315166877904,0.5682782018659873
max,0.0,0.0,0.0016899028305872364,0.0016115351993214542
mean,0.037758884711687486,0.04114335017773563,0.04432227044345264,0.045462730945109886
std,0.08279392402477956,0.0997869864667309,0.09598438215120114,0.0983278670305574
q1,0.053516666666666525,0.05371303763440833,0.057562315166877716,0.057760814249363676
median,0.004499999999999992,0.0027889784946236525,0.009421208280523856,0.009626802374893963
q3,0.000549999999999999,0.00038642473118279434,0.002661596958174899,0.0028201865988125466
FRE,25.18358000000005,31.30369000000003,114.19575000000002,115.83935000000005
SMOGI,3.312999999999999,6.14839999999999,5.736000000000005,5.887400000000006
FKGL,4.359000000000005,5.1512,26.70120000000002,27.003899999999998
CLI,7.01515000000001,9.28939000000002,23.113030000000045,23.564480000000007
ARI,8.434600000000005,10.37799999999999,40.746799999999965,41.25619999999997
DCRS,2.07939,2.03261,6.793030000000001,6.778190000000002
LWF,4.829290442701802,5.3489584752239745,9.350436173503875,9.350501757919456
GFI,3.504769999999997,3.9562100000000022,19.912649999999996,20.01674999999998
DW,20.715,25.203,23.589,23.752
TS,4.262,4.251,14.664,15.011
FH,18.578479999999992,22.808619999999998,93.85299999999998,95.08527999999998
SP,18.88553999999999,23.072889999999994,86.11003000000004,87.24277999999994
GP,12.1879,15.306400000000004,46.78861000000005,47.53889000000001
CF,1.382199999999999,1.8458999999999985,3.242299999999997,3.286499999999995
NERF,2.9116540551247825,4.998088325281692,24.708645998553656,24.91313134284974
