,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.47459680629060097,0.2509551388611319
vocab_coverage,0.4138761537795672,0.06800376101624171,0.4812203830088939,0.2745219134756638
ave_readability,0.3367594284082821,0.14499025447394392,0.3945323857177144,0.2657256791008282
ave_readability2,0.22107790811354347,0.11456960860246163,0.24221948615093603,0.1590750129631775
length,0.20331662964776673,0.056111852808006554,0.14448643782440962,-0.10806615971761686
min,0.20322299781888456,0.10666542282061989,0.22255293283964586,0.1558944429902142
max,,,,
mean,0.3369197805045026,0.14504643351644225,0.3945577191849691,0.26581425632220573
std,0.3065574941034134,0.15204799501153363,0.37017139383872844,0.26776365945103414
q1,0.28843540888926944,0.11302068507465421,0.3708178114366547,0.26676048707210964
median,0.0411559627577507,-0.012796453755033271,-0.003762360312575969,-0.003762360312575969
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.48722940360920336,0.2556314632936889
SMOGI,0.2745559648838505,0.0719778733300166,0.3971670281494748,0.2716963331771747
FKGL,0.3860705819541602,0.0681144868945126,0.387790575686809,0.20229939579272707
CLI,0.47374020159782043,0.05842559715104642,0.5588362255753615,0.3136209181033724
ARI,0.3543345830642611,0.02989232123401479,0.44159947439125574,0.1978294120787193
DCRS,0.32068443730248375,0.06385699616421191,0.2195459172623354,0.08338787693491244
LWF,0.29767466008309373,0.08503678363979279,0.2670545009290041,0.17570254036195804
GFI,0.3465328274040892,0.08937067256802553,0.370058296423655,0.2237870387628706
DW,0.2629023949241971,0.11901915383436493,0.17965870979181858,-0.01297920349363203
TS,0.27388156630115695,0.05265711041633851,0.2307041230422669,0.12849038885041422
FH,0.41311665711793893,0.0642251298613635,0.4527690993272086,0.23515445550404795
SP,0.4252145247472004,0.07316043238436509,0.47940076645695984,0.26674551821009823
GP,0.44617708613284085,0.046709179479978755,0.5257676070177634,0.28105481518672737
CF,0.4466861193396672,0.0929726822441577,0.5254170042411239,0.30624854369512805
NERF,0.24555492029158502,-0.00926569085012412,0.21600278400278403,-0.010131394131394132
