,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.0183021658140424,0.0430661015538707,0.012245734376905987,0.02069704738148179
vocab_coverage,0.024151644244843163,0.05844893437870582,0.025653911587914052,0.0437428215871126
ave_readability,0.003036515535944857,0.0035381546699778956,0.001581849709083624,0.0020141655444031272
ave_readability2,0.0027031568501510546,0.003358981936584788,0.002534524756528133,0.0027185163339078205
length,6521982.479,6956971.053,2596548.051,2716565.541
min,0.61456,0.8068189964157706,0.6365165165165164,0.6916472027583138
max,0.0,0.0,0.0,0.0
mean,0.003036515535944849,0.0035381546699778865,0.0015818497090836182,0.002014165544403119
std,0.012484671683655933,0.017975583095998844,0.009122303446291842,0.011173644702058614
q1,0.007689166666666674,0.007736335125448034,0.0036133355577800076,0.004433600266933604
median,0.0008122222222222214,0.00042674731182795695,5.338672005338658e-05,5.338672005338658e-05
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0,0.0
FRE,1866.7714674000001,2304.9543199,666.3719807,972.0790546000002
SMOGI,26.415239999999997,61.85378000000001,6.784280000000001,7.76573
FKGL,73.08042,59.03482000000001,19.82486,24.13622
CLI,145.3586796,199.05134239999998,60.3684812,94.74641679999999
ARI,219.31806,222.17128,68.03444,98.24352999999999
DCRS,10.0381601,9.533164300000001,6.1603107,7.2492921
LWF,56.92100286916948,56.45665412173089,36.9232996749968,36.72826005938114
GFI,56.081009300000005,31.282035700000005,13.394759,16.1209997
DW,1086.572,1335.572,606.394,706.76
TS,72.759,36.182,25.684,24.895
FH,1069.1789931,1201.4244149,355.0488451,492.7978036
SP,1113.7845249999998,1218.3118075000002,360.08630279999994,506.4823023999999
GP,442.67833830000006,542.2180357,169.18186540000002,257.60737819999997
CF,5.320819999999999,8.46301,1.81035,2.6439700000000004
NERF,15.600087092714562,36.61644056659991,18.125738660317758,28.578592594860343
