,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34543628003000765,0.032326176606219996,0.46756590972168205,0.2391075473800677
vocab_coverage,0.41887899241028703,0.07135301624166532,0.5223474130286652,0.3159062244538893
ave_readability,0.33726802256482047,0.14513840090868646,0.5432922324752327,0.4215900055677167
ave_readability2,0.21961881610371178,0.11472794294319265,0.4549730482783119,0.3366510166130314
length,0.20331662964776673,0.056111852808006554,0.35566034451406403,0.10293961492179163
min,0.20307709654470923,0.10691918088844313,0.381802942383726,0.2920279714950371
max,,,,
mean,0.3372707730903035,0.14517440646422733,0.5433280924596589,0.42158226181014113
std,0.30543621283748684,0.1514802399838029,0.5176288941189167,0.39954750893431684
q1,0.2849419062433839,0.10435940320922431,0.43029633021073055,0.33000074108344596
median,0.03599713465958862,-0.013828764111056139,-0.0049409693173373195,-0.0049409693173373195
q3,,,,
FRE,0.42753735788760905,0.07111870609865872,0.5707790608417835,0.35179084157711044
SMOGI,0.2650309906890334,0.06780222024833282,0.4954228318322883,0.35914708814367213
FKGL,0.38717821908219846,0.07177723681600512,0.5024710938360467,0.2958809349301002
CLI,0.47234194457037826,0.05839750542973789,0.6139653609886034,0.3736821434990948
ARI,0.35220688125458754,0.025870335412644142,0.4993393324491623,0.2643462866070651
DCRS,0.32478908740171236,0.0631761113651378,0.33623163184374216,0.18397194674889153
LWF,0.30135965094685147,0.07940047095622464,0.38020035250246065,0.2409720881693068
GFI,0.3477660214736181,0.08523394177503286,0.45495576777107744,0.25510063647018
DW,0.26142344985080795,0.11832340374469467,0.48699508955693943,0.2754164429672989
TS,0.27896932618583836,0.04789518082271578,0.3339510268094723,0.19700473236091365
FH,0.4146209079598439,0.07030903092237745,0.548082667953842,0.33265734033978883
SP,0.42417886122915494,0.07180807550945881,0.5533991430017899,0.33164941234606526
GP,0.44354979855085125,0.044331334143020144,0.5875739054927936,0.3499241692448541
CF,0.4471954692668192,0.09386954175867059,0.5839299834030822,0.3684079636838489
NERF,0.24811129485562874,-0.0032010577484386698,0.3858500898500899,0.12476977676977678
