,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01923120945428086,0.04920008362699844,0.014910610074397868,0.02655456519573548
vocab_coverage,0.02494080641447869,0.06593855626637725,0.02659255963633461,0.05176208460232399
ave_readability,0.0032237582061507794,0.0039688441274239065,0.0016642627234668501,0.0022495898962008034
ave_readability2,0.0028909912775831118,0.003638524698985834,0.0012529127837424508,0.0015620288943078628
length,6412160.559,6745870.413,2870548.9,2564577.291
min,0.61772,0.8086648745519713,0.3646272149782681,0.4479572049481778
max,0.0,0.0,0.0001604814443329993,0.0001604814443329993
mean,0.0032237582061507776,0.003968844127423908,0.0016642627234668545,0.0022495898962008026
std,0.013412679246462911,0.019694614548367913,0.008041386516085177,0.010752094183307163
q1,0.008024444444444452,0.008196684587813627,0.0047509194249414945,0.0059431070990750064
median,0.0008299999999999991,0.0004312275985663082,0.00023180653070322102,0.00023180653070322102
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0001604814443329993,0.0001604814443329993
FRE,1949.5437656999998,2549.258573,1706553.8161080994,1707114.4948116
SMOGI,29.754080000000002,65.1583,9.84313,12.617280000000001
FKGL,76.41561999999999,69.27954000000001,33153.08639999999,33178.61808
CLI,153.5217744,215.7090098,658372.8256692999,658416.8391255998
ARI,228.46711,255.77185,712293.3884700001,712366.08753
DCRS,10.2112022,10.136417600000001,1911.2710753,1912.8521817
LWF,76.48972497433718,84.08694352595633,47.770071891598825,50.580204908777446
GFI,57.966722399999995,36.70289,558.0892532999999,579.4670141999999
DW,1021.832,1201.86,390.171,509.862
TS,74.364,43.513,33127.142,33148.054
FH,1115.6483747999998,1346.6917833999998,858068.1195820001,858396.6408247
SP,1165.2845196,1363.4251758999997,925112.6711802998,925452.8440689999
GP,465.576981,595.5166125999999,1847676.0461163,1847806.9336565002
CF,5.57963,9.12344,5627.2538700000005,5628.47748
NERF,15.988437054056986,34.870741181402344,22.670934258640305,40.4168366883409
