,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.018337569528319053,0.04418227211181292,0.08120620167088295,0.08299596605544274
vocab_coverage,0.024152223614605516,0.059231041773348765,0.08800951546244712,0.0903523906033956
ave_readability,0.003076107040735198,0.003546683614085191,0.00797570147456999,0.008277726129538459
ave_readability2,0.0027710614040652956,0.0033795287682829777,0.00599593945731494,0.006234252422062556
length,6513301.835,6940694.505,27237051.817,25503054.001
min,0.61456,0.8068189964157706,0.845111354508945,0.8611330891330893
max,0.0,0.0,0.00028234148716076304,0.0002881562881562869
mean,0.0030761070407351893,0.003546683614085185,0.00797570147456998,0.00827772612953845
std,0.012562704955549989,0.018143152663355484,0.024722499062512587,0.025511016021075552
q1,0.008373055555555562,0.00804015456989248,0.0319283193379579,0.03279334554334556
median,0.0008077777777777769,0.00042226702508960573,0.005007910429597177,0.005317460317460319
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0015550079104295965,0.001611721611721611
FRE,1868.4335942000002,2320.9553353,346058.99105729995,353520.24039229995
SMOGI,26.415239999999997,61.85378000000001,60.71223,62.655
FKGL,73.18932000000001,59.18826,11503.040080000002,11774.49546
CLI,145.9805387,200.2858873,393776.0880225,394487.403209
ARI,219.92665999999997,223.08426,437424.10956,438142.40995000006
DCRS,10.2064293,9.4360725,91.91764780000001,92.8009326
LWF,56.808746358307964,56.4255585549628,509.21754384450145,521.2017134186882
GFI,56.13865749999999,31.2654219,5583.9346711,5728.8979624
DW,1063.903,1293.141,909.405,929.899
TS,73.696,38.077,7589.126,7736.628
FH,1070.3802044000001,1208.5059562,193024.8368569,197284.3800484
SP,1115.7039180000002,1229.2866849,203471.65749729998,207912.44449450003
GP,444.38662000000005,545.5799554000001,1112509.6170627999,1114614.5814464
CF,5.3488999999999995,8.54011,1012.97455,1034.57946
NERF,15.28471641180302,35.71669351802086,17566.18603492723,17538.55081756582
