,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10518884863570505,0.1799648312340232,0.09423029644524349,0.13675192365461294
vocab_coverage,0.12130723287609738,0.21408958060750063,0.13135492911013705,0.19473036466177618
ave_readability,0.039034363922590555,0.043869971161518036,0.029001287562648456,0.03397201306169563
ave_readability2,0.0395520719400865,0.04404586692490197,0.026642341511236407,0.02988875062878488
length,1243.833,1405.247,974.536,985.421
min,0.569,0.6967741935483871,0.40694027360694024,0.47674341007674337
max,0.0,0.0,0.0,0.0
mean,0.03903436392259053,0.043869971161517994,0.029001287562648546,0.03397201306169568
std,0.0854851740178641,0.1043243705958571,0.06668235876602323,0.07870955750996651
q1,0.053300000000000014,0.05631720430107527,0.03580246913580247,0.04167500834167499
median,0.004699999999999992,0.0029233870967741893,0.0008008008008007998,0.0008008008008007998
q3,0.000549999999999999,0.00038642473118279434,0.0,0.0
FRE,25.87793,32.89244,19.359189999999998,23.769190000000002
SMOGI,3.5262,6.29,2.1914000000000002,2.3618999999999994
FKGL,4.575,5.5506,3.4808000000000003,3.9108
CLI,7.205679999999999,9.5999,5.318869999999999,7.16495
ARI,8.7275,11.171700000000001,6.253,7.9041
DCRS,2.10432,2.1217799999999998,2.0682400000000003,2.34733
LWF,5.570793091579417,6.203120692147922,4.903601052065784,4.970804203081434
GFI,3.65186,4.145519999999999,2.6789699999999996,2.98885
DW,19.856,23.558,14.184,16.139
TS,4.398,4.517,3.553,3.715
FH,19.190160000000002,24.152260000000002,14.42228,17.209559999999996
SP,19.59676,24.477330000000002,14.5703,17.625989999999998
GP,12.504700000000001,16.01782,9.2306,12.078760000000003
CF,1.4206999999999999,1.9212,1.0012,1.2297
NERF,2.8949988845152066,4.782030113744171,3.416092116921325,4.757156624185936
