,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.48602332041289553,0.2548808969887219
vocab_coverage,0.4138761537795672,0.06800376101624171,0.5094465364747632,0.2741669541924272
ave_readability,0.3369140863185057,0.14496222704463024,0.47210325857114943,0.348869002296675
ave_readability2,0.22125516730214884,0.11457428667424441,0.24255997884156846,0.15400337191645727
length,0.20331662964776673,0.056111852808006554,0.31944925129095064,-0.02481848645849928
min,0.20322299781888456,0.10666542282061989,0.23937106321667867,0.19032788587719948
max,,,,
mean,0.3369197805045026,0.14504643351644225,0.47213781164556684,0.34887393767409886
std,0.3065574941034134,0.15204799501153363,0.43944779544779544,0.3213357933357934
q1,0.28843540888926944,0.11302068507465421,0.3837179956926296,0.2975209708008465
median,0.0411559627577507,-0.012796453755033271,-0.0037585809250381334,-0.0037585809250381334
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.5350314460493967,0.2907012402852539
SMOGI,0.2745559648838505,0.0719778733300166,0.4605755894933121,0.3254741888680525
FKGL,0.3860705819541602,0.0681144868945126,0.4625238540214942,0.2981146200805773
CLI,0.47374020159782043,0.05842559715104642,0.5971731098109736,0.29787383770765924
ARI,0.3543345830642611,0.02989232123401479,0.4791183369368883,0.22244094534165407
DCRS,0.32068443730248375,0.06385699616421191,0.2850850594947455,0.1366098147878936
LWF,0.29767466008309373,0.08503678363979279,0.3009011016726817,0.2734010412756733
GFI,0.3465328274040892,0.08937067256802553,0.4281024374347179,0.3064993457139619
DW,0.2629023949241971,0.11901915383436493,0.24635210917441128,-0.002251374495770997
TS,0.27388156630115695,0.05265711041633851,0.3559235742323526,0.20660715414488284
FH,0.41311665711793893,0.0642251298613635,0.5107818603013007,0.286097885155247
SP,0.4252145247472004,0.07316043238436509,0.5278454634826074,0.2947138333589065
GP,0.44617708613284085,0.046709179479978755,0.5631332580978053,0.2768548236985895
CF,0.4466861193396672,0.0929726822441577,0.5696592953912362,0.330504370026329
NERF,0.24555492029158502,-0.00926569085012412,0.29823844623844625,-0.0029475869475869476
