,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10185658262541611,0.16584300870579277,0.07457228032754186,0.10335978709059104
vocab_coverage,0.118663481842824,0.19912542435224823,0.11565844140614058,0.16323741944918452
ave_readability,0.03745616328573094,0.041176404593612104,0.02697947643155728,0.029540271541631982
ave_readability2,0.03807432522229075,0.04203732214719756,0.03236400318455313,0.03347675508179297
length,1276.129,1466.969,952.276,975.483
min,0.5672,0.6954301075268816,0.45446666666666663,0.49520000000000003
max,0.0,0.0,0.0,0.0
mean,0.037456163285730835,0.04117640459361205,0.026979476431557185,0.02954027154163192
std,0.08254094395940272,0.09926191417493842,0.06286820453551702,0.0700699532996902
q1,0.05135000000000001,0.05426747311827956,0.03551666666666668,0.038733333333333335
median,0.004566666666666658,0.002856182795698921,0.0006666666666666652,0.0006666666666666652
q3,0.000549999999999999,0.00038642473118279434,0.0,0.0
FRE,25.16054,31.160550000000004,16.89554,20.0465
SMOGI,3.313,6.1484,2.02,2.2213000000000003
FKGL,4.362799999999999,5.147,3.1254,3.4473000000000003
CLI,7.001,9.265039999999999,4.6838999999999995,6.13082
ARI,8.4208,10.364799999999999,5.402100000000001,6.474099999999999
DCRS,2.06011,2.0498499999999997,1.68997,1.8888800000000001
LWF,4.858483572898549,5.358696627065745,4.63934264216176,4.731390261209379
GFI,3.5041499999999997,3.95489,2.7675,3.35708
DW,21.168,25.9,17.338,18.568
TS,4.221,4.208,3.1,3.251
FH,18.584090000000003,22.734090000000002,12.682549999999999,14.59715
SP,18.875400000000003,22.944209999999998,12.76584,14.772759999999998
GP,12.162709999999999,15.26731,7.972990000000001,10.06725
CF,1.3781999999999999,1.8360999999999998,0.9080999999999999,1.0547
NERF,2.9508915586183626,5.081429560614864,3.0235114589415826,4.144808792459767
