,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10518884863570505,0.1799648312340232,0.13087052514436742,0.14193104738515183
vocab_coverage,0.12130723287609738,0.21408958060750063,0.15696997847525074,0.17356898869389123
ave_readability,0.03903436392259054,0.043869971161517966,0.04042397257294235,0.04183788545946901
ave_readability2,0.03955207194008649,0.044045866924901936,0.03215891324495716,0.03300762083789155
length,1243.833,1405.247,4469.528,4085.252
min,0.569,0.6967741935483871,0.4370370370370371,0.45782024062278837
max,0.0,0.0,0.0,0.0
mean,0.03903436392259053,0.043869971161517994,0.0404239725729423,0.041837885459468975
std,0.0854851740178641,0.1043243705958571,0.09026684952159966,0.0936081204636768
q1,0.053300000000000014,0.05631720430107527,0.04522045855379187,0.04702760084925688
median,0.004699999999999992,0.0029233870967741893,0.004373897707231034,0.0043170559094125914
q3,0.000549999999999999,0.00038642473118279434,0.0009876543209876546,0.0010084925690021234
FRE,25.87793,32.89244,49.43719,51.84211
SMOGI,3.5262,6.29,3.5391000000000004,3.6957
FKGL,4.575,5.5506,10.081,10.6471
CLI,7.205679999999999,9.5999,12.562299999999999,13.11162
ARI,8.7275,11.171700000000001,17.212799999999998,18.1
DCRS,2.10432,2.1217799999999998,6.13504,6.17765
LWF,5.570793091579417,6.203120692147922,6.076009749706874,6.247959597217989
GFI,3.65186,4.145519999999999,7.72842,8.07939
DW,19.856,23.558,16.297,16.915
TS,4.398,4.517,6.605,6.925
FH,19.190160000000002,24.152260000000002,38.68425,40.680150000000005
SP,19.59676,24.477330000000002,37.14732,39.21102
GP,12.504700000000001,16.01782,23.224480000000003,24.39236
CF,1.4206999999999999,1.9212,1.9685,2.0542
NERF,2.8949988845152066,4.782030113744171,8.102156561072167,8.430064642067855
