,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01923120945428086,0.04920008362699844,0.04079560548618292,0.04498971060501339
vocab_coverage,0.02494080641447869,0.06593855626637725,0.04945521589281996,0.05627183527527292
ave_readability,0.003223758206150781,0.003968844127423907,0.0035847601663151316,0.0038258370120620266
ave_readability2,0.0028909912775831065,0.003638524698985833,0.0019265307900527783,0.002030555953317073
length,6412160.559,6745870.413,29352969.168,26205064.884
min,0.61772,0.8086648745519713,0.44303821281599065,0.46856805850436417
max,0.0,0.0,0.0,0.0
mean,0.0032237582061507776,0.003968844127423908,0.0035847601663151264,0.0038258370120620193
std,0.013412679246462911,0.019694614548367913,0.016127257540069367,0.017192416939717646
q1,0.008024444444444452,0.008196684587813627,0.006777777777777782,0.007119603680113239
median,0.0008299999999999991,0.0004312275985663082,0.0007501469723691944,0.000745458834630809
q3,7.583333333333305e-05,4.6202956989246985e-05,0.00034803057025279256,0.00034943382873319184
FRE,1949.5437656999998,2549.258573,16076.886098500001,17018.7519371
SMOGI,29.754080000000002,65.1583,32.89893000000001,33.89049
FKGL,76.41561999999999,69.27954000000001,940.7422400000002,1055.2659700000002
CLI,153.5217744,215.7090098,1777.8693918000001,1796.2637664000003
ARI,228.46711,255.77185,2845.61134,3034.1022799999996
DCRS,10.2112022,10.136417600000001,54.3330726,55.757834700000004
LWF,76.48972497433718,84.08694352595633,117.68769507873702,123.1850473814496
GFI,57.966722399999995,36.70289,740.0710789999999,855.1377431
DW,1021.832,1201.86,617.079,644.333
TS,74.364,43.513,335.525,445.959
FH,1115.6483747999998,1346.6917833999998,10591.089877299997,11441.938789900001
SP,1165.2845196,1363.4251758999997,10397.8832086,11237.968266599999
GP,465.576981,595.5166125999999,5504.9132272,5642.179726199998
CF,5.57963,9.12344,32.44902999999999,33.103159999999995
NERF,15.988437054056986,34.870741181402344,531.203487564228,545.2077104511101
