,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10185658262541628,0.16584300870579288,0.2986791688344333,0.3072207503172735
vocab_coverage,0.11866348184282406,0.19912542435224806,0.3117590641562079,0.3246297378489139
ave_readability,0.037456163285730905,0.04117640459361217,0.030750929343582326,0.03191324105592905
ave_readability2,0.038074325222290775,0.04203732214719754,0.031132701901075262,0.0316616637527656
length,1276.129,1466.969,1260.131,1274.864
min,0.5672,0.6954301075268815,0.43502645502645465,0.4544973544973541
max,0.0,0.0,0.0010582010582010559,0.0010582010582010559
mean,0.03745616328573085,0.041176404593612194,0.03075092934358237,0.031913241055929235
std,0.08254094395940258,0.09926191417493833,0.0669791610591604,0.0704060067785812
q1,0.051349999999999896,0.054267473118279265,0.042089947089947025,0.04343915343915338
median,0.004566666666666658,0.002856182795698921,0.004338624338624334,0.004338624338624334
q3,0.000549999999999999,0.00038642473118279434,0.00198412698412698,0.00198412698412698
FRE,25.16053999999997,31.160549999999997,72.67360999999994,73.17263999999996
SMOGI,3.312999999999999,6.14839999999999,5.964000000000003,6.0306999999999995
FKGL,4.362800000000005,5.146999999999993,12.163299999999998,12.205899999999994
CLI,7.001000000000013,9.265040000000003,15.553320000000012,15.84039
ARI,8.420799999999998,10.3648,11.250500000000004,11.543200000000008
DCRS,2.0601099999999986,2.04985,4.945350000000007,4.997100000000003
LWF,4.85848357289855,5.358696627065737,7.238424120242496,7.275200274643653
GFI,3.5041500000000005,3.9548900000000047,5.642579999999999,5.718850000000002
DW,21.168,25.9,23.371,23.869
TS,4.221,4.208,5.981,6.015
FH,18.584090000000003,22.734089999999952,53.72186999999998,54.043970000000016
SP,18.87539999999999,22.944210000000016,42.45529,42.81633000000005
GP,12.16270999999999,15.267310000000007,20.015569999999958,20.463119999999947
CF,1.3781999999999988,1.8360999999999985,2.162799999999999,2.191499999999999
NERF,2.950891558618362,5.081429560614867,6.058699310588226,6.353000977925557
