,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01830216581404244,0.0430661015538707,0.16772018343803322,0.16992419761393593
vocab_coverage,0.024151644244843142,0.05844893437870576,0.1679266972955702,0.17252262486701223
ave_readability,0.0030365155359448493,0.00353815466997789,0.002260800699872983,0.0024127757365026946
ave_readability2,0.0027031568501510476,0.003358981936584787,0.0019292615494581626,0.001976304571633321
length,6521982.479,6956971.053,3920555.613,3918918.162
min,0.6145599999999991,0.8068189964157702,0.4295238095238098,0.45225396825396874
max,0.0,0.0,0.00021164021164021105,0.00021164021164021105
mean,0.0030365155359448576,0.003538154669977914,0.0022608006998730565,0.002412775736502771
std,0.012484671683655949,0.01797558309599885,0.008767747500789293,0.009603464093685468
q1,0.007689166666666653,0.007736335125448015,0.007969576719576717,0.008081128747795407
median,0.0008122222222222201,0.00042674731182795706,0.0008924162257495586,0.0008924162257495586
q3,7.583333333333307e-05,4.6202956989246985e-05,0.0003276014109347433,0.0003276014109347433
FRE,1866.7714674000013,2304.9543198999995,11332.120722100008,11364.118468600007
SMOGI,26.41524,61.853780000000036,61.11793999999998,61.64546999999998
FKGL,73.08042000000002,59.03482000000005,298.55155000000036,298.24699000000027
CLI,145.35867960000004,199.0513423999998,532.2700051999994,537.8402528999995
ARI,219.31805999999986,222.17128,347.78053000000006,353.8060600000002
DCRS,10.03816010000001,9.5331643,56.132916699999996,56.37103020000002
LWF,56.92100286916952,56.456654121730956,91.39788376150443,91.56532841256819
GFI,56.081009300000005,31.282035700000012,53.13878420000001,52.91578350000001
DW,1086.572,1335.572,921.321,953.935
TS,72.759,36.182,61.645,61.725
FH,1069.1789930999994,1201.4244148999994,6110.405308499993,6121.849781099996
SP,1113.7845249999998,1218.3118075000007,3865.584612900002,3881.1851405000025
GP,442.67833829999984,542.2180356999993,1000.0326385000001,1015.2276148000004
CF,5.320820000000008,8.463009999999995,12.323120000000007,12.423970000000004
NERF,15.600087092714574,36.61644056659991,56.50723920280601,59.03032162080474
