,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.0183021658140424,0.0430661015538707,0.05520484692467745,0.05787337331973656
vocab_coverage,0.024151644244843163,0.05844893437870582,0.06463045580602861,0.06670442726551128
ave_readability,0.003036515535944858,0.0035381546699778934,0.005993466358011814,0.006669385114937419
ave_readability2,0.002703156850151046,0.0033589819365847885,0.0023990403094744485,0.0028478838924426357
length,6521982.479,6956971.053,32806944.7,27245528.975
min,0.61456,0.8068189964157706,0.4602506628103158,0.5084802321363802
max,0.0,0.0,0.0002410219329959027,0.00023697255470922512
mean,0.003036515535944849,0.0035381546699778865,0.005993466358011806,0.006669385114937418
std,0.012484671683655933,0.017975583095998844,0.014652899725259494,0.015715772253458563
q1,0.007689166666666674,0.007736335125448034,0.022229452880212105,0.024492201668480235
median,0.0008122222222222214,0.00042674731182795695,0.0030031332851289468,0.002668359327771732
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0005510363943118824,0.0017500906782734861
FRE,1866.7714674000001,2304.9543199,367817.7247937999,370938.1764574999
SMOGI,26.415239999999997,61.85378000000001,32.284459999999996,35.39653
FKGL,73.08042,59.03482000000001,8670.996590000002,9058.138210000001
CLI,145.3586796,199.05134239999998,65494.7229897,66757.0027341
ARI,219.31806,222.17128,87800.00931000001,89357.00255999998
DCRS,10.0381601,9.533164300000001,3098.1497742,3105.4634015
LWF,56.92100286916948,56.45665412173089,142.13318938728142,109.5834717806702
GFI,56.081009300000005,31.282035700000005,1829.2999997,2239.9057473
DW,1086.572,1335.572,708.14,759.735
TS,72.759,36.182,7845.771,8341.887
FH,1069.1789931,1201.4244149,190969.44344739997,193809.85646120002
SP,1113.7845249999998,1218.3118075000002,203946.868864,206700.00400669998
GP,442.67833830000006,542.2180357,184935.35719969994,188743.30692809998
CF,5.320819999999999,8.46301,1169.0752999999997,1171.82665
NERF,15.600087092714562,36.61644056659991,1283.1116998664497,1341.6449129730613
