,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10185658262541611,0.16584300870579277,0.14698184369673112,0.15346223520073535
vocab_coverage,0.118663481842824,0.19912542435224823,0.1740939815607577,0.18001318451746243
ave_readability,0.0374561632857309,0.0411764045936121,0.040367191568906176,0.042008954701185215
ave_readability2,0.038074325222290754,0.04203732214719758,0.030829173820949365,0.033566335321978044
length,1276.129,1466.969,4844.746,4098.075
min,0.5672,0.6954301075268816,0.4139551699204628,0.4517228871962278
max,0.0,0.0,0.0005784526391901662,0.000507798331519768
mean,0.037456163285730835,0.04117640459361205,0.04036719156890615,0.042008954701185264
std,0.08254094395940272,0.09926191417493842,0.08101225767218644,0.0851645824598561
q1,0.05135000000000001,0.05426747311827956,0.052241503976861885,0.052121871599564724
median,0.004566666666666658,0.002856182795698921,0.007592190889370929,0.006420021762785633
q3,0.000549999999999999,0.00038642473118279434,0.0017172812725958048,0.0027203482045701837
FRE,25.16054,31.160550000000004,80.79241999999998,81.15185000000001
SMOGI,3.313,6.1484,3.5256,3.8593
FKGL,4.362799999999999,5.147,16.977700000000002,16.7385
CLI,7.001,9.265039999999999,22.152909999999995,23.70911
ARI,8.4208,10.364799999999999,33.467699999999994,34.213
DCRS,2.06011,2.0498499999999997,8.550900000000002,8.46777
LWF,4.858483572898549,5.358696627065745,6.402200424729919,5.859621375764759
GFI,3.5041499999999997,3.95489,11.576990000000002,11.09205
DW,21.168,25.9,17.784,19.207
TS,4.221,4.208,12.719,12.539
FH,18.584090000000003,22.734090000000002,64.04362,63.90258
SP,18.875400000000003,22.944209999999998,62.318039999999996,62.20575
GP,12.162709999999999,15.26731,41.78987,43.926050000000004
CF,1.3781999999999999,1.8360999999999998,3.0976000000000004,3.2160999999999995
NERF,2.9508915586183626,5.081429560614864,12.604094114312025,12.95332778249863
