,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.3111751365815701,0.21741364798660276
vocab_coverage,0.414328533088654,0.06818781775954379,0.3214459048183199,0.20309173233597153
ave_readability,0.33588654241430793,0.14516601739485377,0.40705459007080513,0.34976771797897277
ave_readability2,0.22012304098333776,0.11461183718886044,0.31081572421896525,0.26477535994995965
length,0.20331662964776673,0.056111852808006554,0.10448003017346837,0.11771029366146996
min,0.20322299781888456,0.10666542282061989,0.34075450218959596,0.2989700398666614
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.40703593528240584,0.34960701224730206
std,0.3064443939757234,0.15193795605750574,0.40650992530779373,0.35232578810419357
q1,0.2632039464305018,0.08522671190608404,0.3037773576173212,0.2337376006202147
median,0.0472737590370219,-0.011675591444616133,-0.02643027760220222,0.03062720264407327
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.15429457296299007,0.053174141499388095
SMOGI,0.2745559648838505,0.0719778733300166,0.16725635547204207,0.07661204481718066
FKGL,0.383874427016929,0.06611174185783393,0.1329671327659087,0.017816271798845637
CLI,0.47317885785446057,0.05893689007466869,0.1874644327802301,0.10249047615323531
ARI,0.35444417602391154,0.029674275844258538,0.09817998362027948,-0.007598361664595299
DCRS,0.3221225237527889,0.06335199932027592,0.01508882637075628,-0.006230421631821511
LWF,0.30043190427389826,0.08523003716030537,0.22047855659261442,0.05584725109516659
GFI,0.346821189436018,0.08984716406590001,0.1452027024256256,0.026081638004207236
DW,0.2623649857166233,0.11865496370294666,0.13362315412005685,0.12664782106336345
TS,0.2852983600314456,0.04520060228262305,0.08227631602050206,0.019873628507838838
FH,0.40966112842751395,0.06495005931607893,0.14339210890011114,0.039121445794060634
SP,0.4253785339567737,0.07317023458399322,0.30546216205149296,0.13120759007570681
GP,0.4461324467925549,0.04701173826078944,0.3059715166142247,0.13839738856434625
CF,0.44689430074791964,0.09384103699781103,0.20457982525207863,0.11169546730019739
NERF,0.24541893615519295,-0.00913147669295934,0.08126873297806401,0.05791735180338031
