,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205502,0.1686709889546142,0.21085990052006556,0.2621548859911078
vocab_coverage,0.1186890198694308,0.20082260317036527,0.22117596784094154,0.27708150294872974
ave_readability,0.03775888471168742,0.041143350177735495,0.048559629998736926,0.04832218819414582
ave_readability2,0.03861245925205574,0.04204467926607667,0.0438775564192836,0.04360605581234088
length,1273.513,1462.263,2887.382,2487.208
min,0.5672,0.6954301075268816,0.5069061876247506,0.592944369063772
max,0.0,0.0,0.0007185628742514966,0.001537765716870189
mean,0.03775888471168732,0.04114335017773544,0.048559629998736906,0.04832218819414572
std,0.08279392402477956,0.0997869864667308,0.09145554558219365,0.09977342878244179
q1,0.05351666666666667,0.053713037634408586,0.0678443113772455,0.06564902758932609
median,0.004499999999999992,0.0027889784946236525,0.012015968063872236,0.01067390321121663
q3,0.000549999999999999,0.00038642473118279434,0.0017365269461077815,0.003482587064676609
FRE,25.183580000000003,31.30369,70.81593,85.30396
SMOGI,3.313,6.1484,5.143,6.5268
FKGL,4.359,5.1512,13.594,16.854
CLI,7.015149999999999,9.289390000000001,26.742720000000002,28.82555
ARI,8.4346,10.378,33.001,54.246300000000005
DCRS,2.0793900000000005,2.03261,7.230389999999999,7.765070000000001
LWF,4.829290442701806,5.348958475223981,6.4696832492823155,7.7578344882309365
GFI,3.5047699999999997,3.95621,8.987369999999999,10.84642
DW,20.715,25.203,22.205,24.817
TS,4.262,4.251,8.096,9.513
FH,18.578480000000003,22.808619999999998,54.53389,66.28453999999999
SP,18.885540000000002,23.07289,47.63623,56.72213000000001
GP,12.187899999999999,15.3064,44.33645,47.118520000000004
CF,1.3822,1.8459,2.3815,2.7577999999999996
NERF,2.9116540551247816,4.998088325281693,9.291511916417875,10.211298672502705
