,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.018337569528319053,0.04418227211181292,0.08907435400256503,0.12808355344776556
vocab_coverage,0.024152223614605516,0.059231041773348765,0.09221454813677336,0.13272187797941473
ave_readability,0.0030761070407352006,0.003546683614085189,0.005887087647003708,0.006768410319514717
ave_readability2,0.002771061404065292,0.003379528768282975,0.004663383795824767,0.003953698237581271
length,6513301.835,6940694.505,17245646.928,13846618.104
min,0.61456,0.8068189964157706,0.5677870924817032,0.6890336197798884
max,0.0,0.0,0.00011177644710578848,0.00010251771445801224
mean,0.0030761070407351893,0.003546683614085185,0.005887087647003698,0.006768410319514707
std,0.012562704955549989,0.018143152663355484,0.01575114255490954,0.017786691449659334
q1,0.008373055555555562,0.00804015456989248,0.024338988689288098,0.02719169304990201
median,0.0008077777777777769,0.00042226702508960573,0.0030858283433133704,0.00300015076134479
q3,7.583333333333305e-05,4.6202956989246985e-05,0.00025049900199600764,0.0005095733453942398
FRE,1868.4335942000002,2320.9553353,18200.6484383,22587.6653266
SMOGI,26.415239999999997,61.85378000000001,51.86416,69.72019999999999
FKGL,73.18932000000001,59.18826,1196.55954,1525.1086799999998
CLI,145.9805387,200.2858873,41117.23569239999,41258.6784119
ARI,219.92665999999997,223.08426,41882.091400000005,563046.33127
DCRS,10.2064293,9.4360725,326.5258367,331.2087083000001
LWF,56.808746358307964,56.4255585549628,103.7100672479984,147.5608557643026
GFI,56.13865749999999,31.2654219,1002.5973081,1279.2152062
DW,1063.903,1293.141,916.401,1039.289
TS,73.696,38.077,403.486,612.813
FH,1070.3802044000001,1208.5059562,12522.9673957,15717.232764600001
SP,1115.7039180000002,1229.2866849,11069.3434807,13685.2932453
GP,444.38662000000005,545.5799554000001,115750.44941949999,116173.06123959999
CF,5.3488999999999995,8.54011,21.42355,27.50602
NERF,15.28471641180302,35.71669351802086,545.219578953586,603.0834150613986
