QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7380952380952381,0.7863372093023255,4.921133703019099,4.877956989247312,13061,3.066666666666667,5.0,4.9211337030191,0.20727278231836954,4.933333333333334,5.0,5.0,32.63,15.7,14.1,13.29,15.4,1.8,14.4,9.36,75,13th and 14th grade,76.81,75.73,36.46,4.3,2.1218953439939128
76378408,76378435,0.7534246575342466,0.8457238680827278,4.8942498347653665,4.863636363636365,11091,3.533333333333333,5.0,4.8942498347653665,0.2765357834241336,4.933333333333334,5.0,5.0,38.25,16.2,14.0,12.07,15.4,1.98,7.142857142857142,10.47,59,13th and 14th grade,79.95,76.76,38.1,4.1,1.2529941484856382
76378340,76378439,0.5815217391304348,0.5757575757575758,4.883552631578948,4.87165109034268,10176,3.4,5.0,4.883552631578948,0.2673920154379621,4.933333333333334,5.0,5.0,8.33,13.3,15.1,30.49,27.7,6.41,10.571428571428571,6.77,84,6th and 7th grade,62.4,55.87,9.5,5.8,4.31691721369484
76378344,76378496,0.5217391304347826,0.42955326460481097,4.870222222222223,4.886111111111111,7949,3.8666666666666663,5.0,4.870222222222222,0.2703946818090499,4.866666666666666,4.933333333333334,5.0,6.91,15.2,15.7,24.93,32.9,1.41,11.333333333333334,5.82,18,15th and 16th grade,60.97,56.59,18.91,5.8,11.51172641325471
76378323,76378505,0.7121212121212122,0.7583333333333333,4.873260073260074,4.924822695035461,2465,3.8,5.0,4.873260073260074,0.33282818060910174,5.0,5.0,5.0,60.31,9.7,7.6,15.99,15.5,9.13,5.777777777777778,6.42,15,15th and 16th grade,99.62,98.29,33.74,2.4,5.432903609240151
76378468,76378523,0.7467532467532467,0.7353376047313948,4.927569258266309,4.901449275362321,12797,4.133333333333334,5.0,4.927569258266309,0.14650985315340265,4.933333333333334,5.0,5.0,37.94,15.9,14.1,13.81,16.8,1.82,6.857142857142857,10.41,55,13th and 14th grade,79.65,75.48,35.0,4.1,1.3403588670324496
76378419,76378558,0.7515527950310559,0.8002680965147453,4.920435510887774,4.881542699724517,9931,3.8666666666666663,5.0,4.920435510887772,0.18854511738245258,4.933333333333334,5.0,5.0,45.76,13.7,11.1,13.98,14.7,5.44,5.090909090909091,7.66,67,13th and 14th grade,87.5,82.25,36.45,3.8,2.4536425948268334
76383950,76384028,0.7083333333333334,0.8002177463255308,4.896643990929706,4.844444444444442,12601,3.1333333333333333,5.0,4.896643990929705,0.26197560271335935,4.933333333333334,5.0,5.0,34.86,15.6,13.2,15.14,15.8,5.71,15.2,9.05,101,15th and 16th grade,79.05,72.38,34.19,4.6,4.135807736769669
76380624,76380646,0.425,0.52,4.965811965811966,4.9450980392156865,3034,4.733333333333333,5.0,4.965811965811966,0.0767900083597135,5.0,5.0,5.0,55.3,8.0,7.4,18.52,16.3,12.06,3.5,4.55,13,7th and 8th grade,97.09,95.82,28.68,2.0,2.2619778370463175
76380600,76380785,0.7456647398843931,0.787209960384833,4.9167984663311755,4.864599483204135,10983,3.4,5.0,4.916798466331177,0.19998747515110535,4.933333333333334,5.0,5.0,31.11,15.1,14.7,13.29,15.7,5.64,5.888888888888889,10.19,78,5th and 6th grade,75.28,73.78,36.45,4.4,1.8694435407784082
76378487,76378586,0.0,0.0,,NaN,2745,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
