,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.4645458842274621,0.2610811749688344
vocab_coverage,0.414328533088654,0.06818781775954379,0.5023419160749709,0.30559469211225976
ave_readability,0.3358459964844079,0.14509327836267033,0.5450090752856074,0.4379244843965948
ave_readability2,0.21993728138865723,0.11458259760144401,0.4418409550298795,0.35980420369141497
length,0.20331662964776673,0.056111852808006554,0.3565370820066595,0.16613909346316302
min,0.20322299781888456,0.10666542282061989,0.3878520304254361,0.32007954925253257
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.5449266903465412,0.4377847419686854
std,0.3064443939757234,0.15193795605750574,0.515904623305208,0.41644427545360885
q1,0.2632039464305018,0.08522671190608404,0.42597583074861395,0.3166285798884802
median,0.0472737590370219,-0.011675591444616133,-0.004318208455056312,-0.004318208455056312
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.5615544487985877,0.3695925743969853
SMOGI,0.2745559648838505,0.0719778733300166,0.4899731567211578,0.3950159571705065
FKGL,0.383874427016929,0.06611174185783393,0.47226494460391993,0.3277145830117027
CLI,0.47317885785446057,0.05893689007466869,0.59924075460798,0.3988324516752265
ARI,0.35444417602391154,0.029674275844258538,0.5107116351564873,0.3190825337943827
DCRS,0.3221225237527889,0.06335199932027592,0.29887812128106467,0.1809264831200961
LWF,0.30043190427389826,0.08523003716030537,0.3390365920937838,0.2522550795748991
GFI,0.346821189436018,0.08984716406590001,0.4201232189730163,0.29883552023554466
DW,0.2623649857166233,0.11865496370294666,0.45221123669119856,0.2951407107232998
TS,0.2852983600314456,0.04520060228262305,0.28845924003519186,0.18303952056251846
FH,0.40966112842751395,0.06495005931607893,0.5329249350414681,0.35251759450913944
SP,0.4253785339567737,0.07317023458399322,0.5471582097868398,0.36415918293078864
GP,0.4461324467925549,0.04701173826078944,0.5843948638773155,0.38155688649139474
CF,0.44689430074791964,0.09384103699781103,0.5860279722667328,0.41433636990360745
NERF,0.24541893615519295,-0.00913147669295934,0.331082995792705,0.0904844161569066
