,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205502,0.1686709889546142,0.08666673120944716,0.11996153432022082
vocab_coverage,0.1186890198694308,0.20082260317036527,0.12425858347081163,0.1750145121943292
ave_readability,0.037758884711687334,0.041143350177735495,0.026162555894958084,0.02923267741305013
ave_readability2,0.0386124592520558,0.042044679266076676,0.0245344040876571,0.02694690703202971
length,1273.513,1462.263,927.16,913.868
min,0.5672,0.6954301075268816,0.39040864572779466,0.4459304289091523
max,0.0,0.0,0.0004052684903748737,0.0004052684903748737
mean,0.03775888471168732,0.04114335017773544,0.026162555894957973,0.029232677413050023
std,0.08279392402477956,0.0997869864667308,0.061282945341276915,0.06914796652636111
q1,0.05351666666666667,0.053713037634408586,0.03444782168186422,0.03846673421141503
median,0.004499999999999992,0.0027889784946236525,0.0010131712259371826,0.0010131712259371826
q3,0.000549999999999999,0.00038642473118279434,0.0004052684903748737,0.0004052684903748737
FRE,25.183580000000003,31.30369,54.91702999999999,58.73801000000001
SMOGI,3.313,6.1484,1.7729000000000001,1.9267999999999998
FKGL,4.359,5.1512,8.2058,8.5727
CLI,7.015149999999999,9.289390000000001,93.52569,95.12812
ARI,8.4346,10.378,108.2831,109.6959
DCRS,2.0793900000000005,2.03261,6.40459,6.65
LWF,4.829290442701806,5.348958475223981,4.346524722701993,4.292878679855949
GFI,3.5047699999999997,3.95621,3.8769099999999996,4.201200000000001
DW,20.715,25.203,13.626,15.501
TS,4.262,4.251,6.733,6.838
FH,18.578480000000003,22.808619999999998,39.3384,41.73852
SP,18.885540000000002,23.07289,40.495580000000004,43.129400000000004
GP,12.187899999999999,15.3064,156.73262,159.22381
CF,1.3822,1.8459,3.1706000000000003,3.3628
NERF,2.9116540551247816,4.998088325281693,3.4761798447568557,4.542724775942333
