,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01923120945428086,0.04920008362699844,0.09820715468160107,0.1252414282890741
vocab_coverage,0.02494080641447869,0.06593855626637725,0.09832134808643077,0.12639477875920957
ave_readability,0.003223758206150783,0.003968844127423909,0.007981606352458199,0.012141281243749647
ave_readability2,0.0028909912775831165,0.003638524698985842,0.005173540920477286,0.0075581835999265325
length,6412160.559,6745870.413,43568035.998,38185103.543
min,0.61772,0.8086648745519713,0.6340973903685769,0.7779933012960537
max,0.0,0.0,0.0008071025020177554,0.000914518712683849
mean,0.0032237582061507776,0.003968844127423908,0.007981606352458197,0.01214128124374964
std,0.013412679246462911,0.019694614548367913,0.02145165948316459,0.02580648933968479
q1,0.008024444444444452,0.008196684587813627,0.026280602636534853,0.03347932139216543
median,0.0008299999999999991,0.0004312275985663082,0.004453860640301318,0.015423037716615694
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0019656308851224093,0.005199868938401047
FRE,1949.5437656999998,2549.258573,55101.6981921,87613.3041466
SMOGI,29.754080000000002,65.1583,55.22998,72.40968
FKGL,76.41561999999999,69.27954000000001,3489.8217999999997,3510.7911499999996
CLI,153.5217744,215.7090098,12493.7036418,16236.8547803
ARI,228.46711,255.77185,36739.66791,10002007.64784
DCRS,10.2112022,10.136417600000001,137.14892710000004,324.45612360000007
LWF,76.48972497433718,84.08694352595633,158.13860239630577,260.85036487082505
GFI,57.966722399999995,36.70289,2879.2848058000004,2162.6672223000005
DW,1021.832,1201.86,912.593,978.531
TS,74.364,43.513,1445.384,1576.004
FH,1115.6483747999998,1346.6917833999998,37324.574421499994,51283.5981276
SP,1165.2845196,1363.4251758999997,36599.56256219999,51807.98170460001
GP,465.576981,595.5166125999999,37102.10462720001,47326.26725889999
CF,5.57963,9.12344,100.61875999999998,210.94651
NERF,15.988437054056986,34.870741181402344,943.2813500949999,840.791092958781
