QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7567567567567568,0.7692307692307693,4.906666666666667,4.890476190476191,355,4.0,5.0,4.906666666666667,0.19482185594936607,4.933333333333334,5.0,5.0,45.46,14.6,11.2,12.76,14.3,9.96,13.0,13.07,16,12th and 13th grade,87.19,81.67,38.39,3.9,4.133889396281784
76378408,76378435,0.7457627118644068,0.8072289156626506,4.938308457711444,4.921212121212121,458,3.6666666666666665,5.0,4.938308457711443,0.18296015672825053,4.966666666666667,5.0,5.0,76.05,8.8,7.7,8.12,10.2,9.27,11.25,10.15,16,8th and 9th grade,107.93,105.8,45.56,1.9,2.61174742641804
76378340,76378439,0.7272727272727273,0.8045112781954887,4.9663551401869155,4.95,726,4.266666666666667,5.0,4.966355140186915,0.09311671871536153,5.0,5.0,5.0,74.73,9.7,8.3,7.89,10.8,7.97,11.4,10.86,18,7th and 8th grade,106.6,101.78,45.43,2.2,1.794839579894477
76378344,76378496,0.717391304347826,0.7671232876712328,4.898809523809524,4.8969696969696965,433,3.733333333333333,5.0,4.898809523809524,0.2472037497238888,4.866666666666666,5.0,5.0,73.78,8.8,6.5,9.21,9.1,8.74,7.199999999999999,7.98,12,8th and 9th grade,108.15,107.64,44.89,1.8,1.9330652642889241
76378323,76378505,0.7846153846153846,0.8244274809160306,4.912962962962964,4.89281045751634,737,3.733333333333333,5.0,4.912962962962962,0.267815170792185,5.0,5.0,5.0,78.69,7.4,6.7,9.68,10.4,8.06,6.571428571428571,8.12,18,6th and 7th grade,110.58,107.24,43.4,1.9,2.975769538641912
76378468,76378523,0.7475728155339806,0.808,4.873597359735973,4.853679653679655,1434,3.2666666666666666,5.0,4.873597359735974,0.2931118587727304,4.866666666666666,5.0,5.0,69.11,11.1,8.3,9.11,10.6,7.33,6.125,9.22,29,8th and 9th grade,103.46,99.81,44.41,2.4,3.242091953856522
76378419,76378558,0.7872340425531915,0.8028169014084507,4.874853801169591,4.882882882882883,407,3.933333333333333,5.0,4.874853801169591,0.27046135601530374,4.933333333333334,5.0,5.0,68.97,8.8,6.3,10.54,8.5,9.03,5.416666666666667,7.4,14,8th and 9th grade,105.82,103.99,42.91,1.9,1.505819194518505
76383950,76384028,0.6931818181818182,0.7875,4.963492063492064,4.945355191256831,854,4.533333333333333,5.0,4.963492063492064,0.0883344385903272,5.0,5.0,5.0,73.58,9.1,6.6,8.52,8.6,8.47,7.2857142857142865,8.31,25,8th and 9th grade,107.95,103.05,45.91,2.2,2.2311220530837232
76380624,76380646,0.64,0.6687898089171974,4.900317460317461,4.886111111111111,937,4.266666666666667,5.0,4.90031746031746,0.1721630356933755,4.866666666666666,5.0,5.0,46.78,12.5,10.7,13.05,12.3,8.6,8.142857142857142,10.29,29,10th and 11th grade,88.52,83.97,38.34,3.7,4.184199137692659
76380600,76380785,0.7575757575757576,0.8157894736842105,4.946953405017922,4.934666666666667,725,4.333333333333333,5.0,4.946953405017922,0.11041753699688482,4.933333333333334,5.0,5.0,48.54,14.0,12.1,12.89,15.3,8.95,13.4,13.64,25,13th and 14th grade,87.79,85.0,37.33,3.5,3.124533707263886
76378487,76378586,0.6530612244897959,0.7014925373134329,4.929078014184397,4.9333333333333345,341,3.8,5.0,4.929078014184397,0.24654751015747628,5.0,5.0,5.0,74.53,11.2,8.3,5.8,9.0,10.23,13.166666666666666,10.62,9,10th and 11th grade,106.4,102.71,48.85,2.1,2.2294170714133195
76380579,76380826,0.84375,0.8333333333333334,4.9319999999999995,4.88641975308642,337,3.733333333333333,5.0,4.9319999999999995,0.20848234670803403,5.0,5.0,5.0,73.37,10.7,6.7,7.3,7.9,7.58,8.25,8.63,8,7th and 8th grade,107.74,105.5,47.95,2.0,0.6625373770607146
76383957,76384041,0.7446808510638298,0.7247706422018348,4.962025316455696,4.946666666666666,624,4.133333333333334,5.0,4.962025316455697,0.14493164179597293,5.0,5.0,5.0,52.53,12.2,12.6,9.81,14.4,7.9,15.0,12.65,15,12th and 13th grade,89.3,84.65,40.93,3.3,0.4157311456394357
76383902,76384109,0.8297872340425532,0.8105263157894737,4.880519480519482,4.902564102564102,495,3.8,5.0,4.880519480519481,0.2822988831591779,5.0,5.0,5.0,73.51,11.7,8.7,7.14,10.6,7.7,13.75,11.37,12,11th and 12th grade,105.38,99.87,46.77,2.3,0.984357230451482
76378480,76378588,0.6938775510204082,0.7572815533980582,4.933333333333335,4.913725490196079,555,4.066666666666666,5.0,4.933333333333334,0.14907119849998604,4.95,5.0,5.0,71.65,10.5,7.4,7.65,8.3,7.64,8.916666666666666,8.62,10,7th and 8th grade,106.01,105.38,47.2,2.0,3.1220563379512987
76384080,76384128,0.7924528301886793,0.8571428571428571,4.936111111111111,4.942857142857143,680,4.533333333333333,5.0,4.936111111111111,0.12168442285449736,4.933333333333334,5.0,5.0,66.07,11.2,9.5,10.44,13.8,7.17,11.8,10.62,13,10th and 11th grade,100.4,95.35,41.12,2.7,1.4555275489927109
