QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7721518987341772,0.8260869565217391,4.920802005012533,4.9224043715847,964,4.0,5.0,4.920802005012532,0.19140257511431485,4.933333333333334,5.0,5.0,65.32,11.4,7.7,9.16,9.3,7.45,8.285714285714286,8.04,20,7th and 8th grade,102.15,100.2,44.99,2.4,3.8169981705833944
76378408,76378435,0.8688524590163934,0.917910447761194,4.960433604336044,4.929559748427673,713,4.533333333333333,5.0,4.960433604336043,0.09649218843988112,5.0,5.0,5.0,69.11,11.8,8.3,6.56,8.6,7.55,9.0,11.51,20,8th and 9th grade,103.46,101.18,48.73,2.3,2.0873643247565132
76378340,76378439,0.7966101694915254,0.8596491228070176,4.976190476190476,4.961702127659575,634,4.666666666666667,5.0,4.976190476190476,0.0640648764146367,5.0,5.0,5.0,68.44,11.7,10.7,8.13,14.3,8.27,14.5,13.7,15,7th and 8th grade,100.28,95.4,43.4,2.4,0.045981486575757735
76378344,76378496,0.6847826086956522,0.7801047120418848,4.921700223713647,4.913227513227514,1174,3.8666666666666663,5.0,4.921700223713646,0.21035555194149777,4.933333333333334,5.0,5.0,68.47,10.1,6.5,8.91,9.7,8.73,6.125,6.29,28,8th and 9th grade,105.31,99.15,45.47,2.4,4.332207936421753
76378323,76378505,0.725,0.7447916666666666,4.961305361305362,4.944827586206896,1086,3.8,5.0,4.961305361305362,0.1688044872878721,5.0,5.0,5.0,70.02,9.4,8.0,10.03,11.0,7.15,19.0,8.34,21,7th and 8th grade,104.38,101.31,42.67,2.3,3.777023973090044
76378468,76378523,0.8021978021978022,0.8448844884488449,4.949999999999999,4.939726027397261,1613,3.733333333333333,5.0,4.950000000000001,0.17360555546666387,5.0,5.0,5.0,75.24,7.4,8.1,6.91,9.8,5.86,10.4,8.79,14,6th and 7th grade,107.11,103.81,47.26,2.1,0.3888609346306451
76378419,76378558,0.8135593220338984,0.8302752293577982,4.937016574585636,4.904166666666666,1298,3.733333333333333,5.0,4.937016574585636,0.18149150247639548,5.0,5.0,5.0,66.23,8.0,7.4,11.42,10.6,6.02,5.222222222222222,6.39,18,7th and 8th grade,103.07,102.15,41.49,2.2,0.5046205467933742
76383950,76384028,0.7538461538461538,0.837037037037037,4.934513274336284,4.93469387755102,713,3.4,5.0,4.9345132743362825,0.2602445413616799,5.0,5.0,5.0,73.78,9.7,6.5,6.95,6.7,7.27,7.7142857142857135,7.61,18,6th and 7th grade,108.15,106.13,48.58,2.0,1.3494721924887196
76380624,76380646,0.6055045871559633,0.6715328467153284,4.926086956521738,4.9333333333333345,1565,4.466666666666667,5.0,4.92608695652174,0.13422042643854895,4.933333333333334,5.0,5.0,66.84,9.5,7.1,9.44,8.8,7.58,6.0,7.02,38,7th and 8th grade,103.68,102.66,44.52,2.2,4.085892153970354
76380600,76380785,0.810126582278481,0.8702702702702703,4.93664596273292,4.905208333333334,1071,3.066666666666667,5.0,4.936645962732919,0.1858784366787627,4.933333333333334,5.0,5.0,59.43,11.9,10.0,9.11,11.6,7.07,14.25,10.72,24,9th and 10th grade,96.24,94.87,43.99,2.8,1.4707923484475272
76378487,76378586,0.711864406779661,0.7628865979381443,4.937837837837839,4.928571428571428,541,3.8,5.0,4.937837837837838,0.20366936672133687,5.0,5.0,5.0,72.16,8.3,7.2,6.03,8.0,8.54,8.166666666666666,8.07,15,7th and 8th grade,106.52,106.47,50.09,1.9,2.1918771203578427
76380579,76380826,0.8412698412698413,0.8657718120805369,4.916795865633076,4.884276729559748,850,3.733333333333333,5.0,4.916795865633075,0.21098693604959548,4.933333333333334,5.0,5.0,58.52,12.0,10.3,9.11,11.3,7.35,10.166666666666666,10.6,20,10th and 11th grade,95.32,94.77,43.63,2.8,2.191894671335077
76383957,76384041,0.7719298245614035,0.7785714285714286,4.975535168195718,4.960606060606061,772,4.133333333333334,5.0,4.975535168195719,0.12337772585934416,5.0,5.0,5.0,68.5,10.0,8.6,8.12,10.0,6.91,8.833333333333334,9.88,17,8th and 9th grade,102.85,98.59,45.87,2.5,-0.6999181472527525
76383902,76384109,0.6193181818181818,0.5655296229802513,4.925502645502646,4.897859327217126,4021,3.6666666666666665,5.0,4.925502645502646,0.21794790789859678,5.0,5.0,5.0,36.02,14.6,14.8,15.09,22.2,7.99,10.5,12.06,57,14th and 15th grade,77.71,74.35,32.22,4.1,5.348474845097048
76378480,76378588,0.7608695652173914,0.8428571428571429,4.9576271186440675,4.948571428571428,792,4.6,5.0,4.9576271186440675,0.09047489449500538,5.0,5.0,5.0,69.01,12.0,8.4,9.4,11.1,6.59,10.666666666666666,9.43,10,8th and 9th grade,103.36,99.82,43.84,2.4,1.074269517317802
76384080,76384128,0.8484848484848485,0.9097744360902256,4.950413223140496,4.935714285714286,698,4.6,5.0,4.950413223140496,0.10926885339772215,5.0,5.0,5.0,70.47,8.8,9.9,6.51,12.1,7.48,13.75,11.63,13,6th and 7th grade,102.32,102.24,46.78,2.0,0.06926114020225604
76380728,76380908,0.7222222222222222,0.7322033898305085,4.92253086419753,4.898901098901101,1626,3.066666666666667,5.0,4.9225308641975305,0.1857765762689141,4.933333333333334,5.0,5.0,73.27,10.2,6.7,8.23,8.3,7.16,10.333333333333334,7.93,32,7th and 8th grade,107.64,101.73,46.32,2.3,5.507321415877922
76384218,76384269,0.7166666666666667,0.7732558139534884,4.934335839598997,4.910077519379845,969,4.266666666666667,5.0,4.934335839598998,0.1576741905628771,5.0,5.0,5.0,63.73,12.3,10.4,8.65,12.8,7.35,15.0,11.6,19,8th and 9th grade,98.05,93.86,43.79,2.7,0.8190870948501319
76383839,76384284,0.7313432835820896,0.8,4.857407407407408,4.866666666666667,856,3.6,5.0,4.857407407407407,0.3493036380429907,4.866666666666666,5.0,5.0,52.09,12.0,10.7,12.13,13.3,8.47,10.333333333333334,10.33,27,10th and 11th grade,91.36,90.06,39.28,3.2,3.815822748508557
76378670,76378715,0.76,0.7560975609756098,4.95483870967742,4.943859649122807,510,4.333333333333333,5.0,4.9548387096774205,0.12197549172032028,5.0,5.0,5.0,64.3,10.8,8.1,12.64,12.6,8.71,8.5,8.76,17,8th and 9th grade,101.13,100.82,39.29,2.4,1.856373113407372
76378383,76378734,0.7671232876712328,0.8203592814371258,4.980048661800486,4.961904761904762,1033,4.533333333333333,5.0,4.980048661800486,0.06309917707739349,5.0,5.0,5.0,46.64,13.3,14.9,11.91,19.8,7.77,15.0,15.32,23,14th and 15th grade,83.38,80.96,35.87,3.3,0.8116219805047313
76380693,76380922,0.7413793103448276,0.8253012048192772,4.947931873479319,4.9255813953488365,887,4.333333333333333,5.0,4.94793187347932,0.1172032370077858,4.933333333333334,5.0,5.0,56.52,15.4,13.2,7.15,15.8,7.91,15.5,14.85,15,15th and 16th grade,90.81,88.14,44.36,2.8,-1.403832297640978
76378708,76378750,0.7941176470588235,0.8300653594771242,4.948556430446194,4.9222222222222225,867,4.2,5.0,4.948556430446194,0.12042182389209193,4.933333333333334,5.0,5.0,66.37,11.5,9.4,6.96,11.3,7.52,12.0,11.57,23,11th and 12th grade,100.71,97.41,47.08,2.5,0.7472320550491514
76383859,76384297,0.7666666666666667,0.7914110429447853,4.960723514211886,4.939130434782609,977,4.4,5.0,4.960723514211886,0.09913055385734387,5.0,5.0,5.0,51.38,12.2,11.0,10.62,12.7,7.32,12.2,9.95,20,10th and 11th grade,90.64,85.35,41.63,3.6,1.2477321469340952
76380850,76380929,0.6595744680851063,0.7161016949152542,4.960946745562131,4.936559139784947,1580,4.4,5.0,4.960946745562131,0.09014648275984717,4.933333333333334,5.0,5.0,30.3,14.9,15.0,14.16,18.9,9.08,34.0,12.35,38,14th and 15th grade,74.46,73.7,34.73,4.3,5.3442573919895295
