,0
QuestionId,76387545.567
AnswerId,76388735.565
vocab_ratios,0.6289283581060054
vocab_coverage,0.6149617759327461
ave_readability,4.9189805482932485
ave_readability2,4.9129755390836936
length,1803.109
min,3.7429333333333306
max,5.0
mean,4.918980548293247
std,0.2081956948496582
q1,4.95160000000002
median,4.9996
q3,5.0
FRE,43.823769999999946
SMOGI,11.33680000000001
FKGL,11.084900000000001
CLI,16.49839000000002
ARI,18.53470000000001
DCRS,9.738870000000006
LWF,9.802806026940527
GFI,9.165980000000001
DW,34.737
TS,10.672
FH,86.47237999999997
SP,82.9324400000001
GP,31.89115000000002
CF,3.5428999999999973
NERF,7.119607693224355
