QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.6756756756756757,0.6271186440677966,4.92972972972973,4.922666666666667,426,4.733333333333333,5.0,4.92972972972973,0.09162653791056664,4.933333333333334,4.933333333333334,5.0,24.74,13.6,13.0,21.5,30.4,14.65,10.833333333333334,10.34,14,12th and 13th grade,73.89,67.93,24.4,4.9,8.799664640487011
76378408,76378435,0.7391304347826086,0.712707182320442,4.815503875968993,4.931372549019608,1559,3.6666666666666665,5.0,4.815503875968993,0.4233097617321644,4.933333333333334,5.0,5.0,71.61,9.0,5.3,14.29,16.8,6.39,5.444444444444445,4.09,9,4th and 5th grade,108.48,105.16,36.09,1.4,2.205847090561247
76378340,76378439,0.0,0.0,,NaN,2517,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76378344,76378496,0.0,0.0,,NaN,2517,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76378323,76378505,0.46153846153846156,0.5833333333333334,4.697619047619048,4.805555555555556,515,3.8,5.0,4.697619047619048,0.4990410304908593,4.716666666666667,5.0,5.0,-59.19,10.3,22.4,55.61,58.0,20.22,3.2142857142857144,10.71,15,10th and 11th grade,17.07,9.03,-38.93,6.3,4.655411638638716
76378468,76378523,0.7674418604651163,0.766384778012685,4.9558620689655175,4.963636363636364,5500,4.733333333333333,5.0,4.9558620689655175,0.08768480286338479,5.0,5.0,5.0,82.24,6.7,5.4,6.66,7.8,0.95,6.428571428571429,5.8,5,5th and 6th grade,114.15,113.82,49.11,1.4,-1.2309035305910347
76378419,76378558,0.6041666666666666,0.6266666666666667,4.866666666666667,4.889655172413794,732,3.8666666666666663,5.0,4.866666666666666,0.27088856501744485,4.933333333333334,5.0,5.0,-3.42,11.5,15.5,29.94,33.6,13.46,6.071428571428571,7.64,19,15th and 16th grade,55.6,52.66,9.28,5.3,6.611006262879659
76383950,76384028,0.6756756756756757,0.6727272727272727,4.855855855855856,4.856,378,3.4,5.0,4.855855855855856,0.42884396975314565,5.0,5.0,5.0,18.52,11.7,13.3,20.16,20.3,10.17,7.0,8.96,12,12th and 13th grade,70.13,65.8,26.4,4.9,3.497852284307502
76380624,76380646,0.4878048780487805,0.4657534246575342,4.903921568627451,4.903333333333334,3081,4.466666666666667,5.0,4.90392156862745,0.1772640115653265,4.933333333333334,5.0,5.0,-70.39,11.5,24.7,40.31,38.3,12.73,4.357142857142857,9.67,16,12th and 13th grade,8.31,2.43,-8.8,9.0,3.8039115399999988
76380600,76380785,0.5675675675675675,0.6041666666666666,4.9655172413793105,4.961904761904762,409,4.733333333333333,5.0,4.9655172413793105,0.06919502042893058,4.933333333333334,5.0,5.0,6.88,10.1,13.6,26.43,28.6,15.25,4.333333333333333,9.62,12,9th and 10th grade,63.43,59.38,13.31,3.9,6.706662345805492
76378487,76378586,0.5517241379310345,0.6428571428571429,4.995061728395062,4.991666666666667,2624,4.933333333333334,5.0,4.995061728395062,0.017459426695964075,5.0,5.0,5.0,62.69,0.0,15.0,3.79,17.9,11.36,25.0,16.8,3,14th and 15th grade,92.0,89.19,46.78,2.1,2.5522374607501073
76380579,76380826,0.6428571428571429,0.7134502923976608,4.925136612021858,4.9362962962962955,1071,3.733333333333333,5.0,4.925136612021858,0.2537267392376816,5.0,5.0,5.0,68.57,9.7,6.5,11.0,12.5,8.11,11.4,6.41,19,6th and 7th grade,105.42,100.3,42.06,2.3,2.3673036906155573
76383957,76384041,0.5853658536585366,0.5942028985507246,4.958536585365855,4.934722222222222,1009,4.133333333333334,5.0,4.958536585365854,0.12214889128658027,5.0,5.0,5.0,29.31,9.1,11.2,19.04,17.7,10.09,3.9230769230769234,10.01,30,10th and 11th grade,78.48,73.42,28.14,3.9,4.373922582121056
76383902,76384109,0.6056338028169014,0.5202156334231806,4.936096718480139,4.917054263565892,4307,3.8,5.0,4.936096718480138,0.19300778939017538,5.0,5.0,5.0,28.47,15.1,15.7,16.25,23.8,8.55,10.5,11.84,38,15th and 16th grade,72.63,71.74,30.6,4.4,5.581625648169926
76378480,76378588,0.0,0.0,,NaN,1433,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76384080,76384128,0.6764705882352942,0.6610878661087866,4.865189873417722,4.930434782608695,3804,4.533333333333333,5.0,4.865189873417722,0.17721255272299433,4.6,5.0,5.0,60.92,10.6,7.3,11.4,16.7,1.1,7.7142857142857135,4.27,6,7th and 8th grade,100.23,93.66,41.06,2.7,2.138125659410388
76380728,76380908,0.0,0.0,,NaN,2676,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76384218,76384269,0.42,0.36,4.93925925925926,4.920634920634922,1377,4.533333333333333,5.0,4.939259259259259,0.10960960778129725,4.933333333333334,5.0,5.0,-8.05,15.9,19.3,31.32,41.4,13.51,16.5,12.0,26,15th and 16th grade,48.44,45.1,6.96,6.7,11.821395830546134
76383839,76384284,0.64,0.5442028985507247,4.897381269418552,4.852777777777778,7962,3.6,5.0,4.8973812694185535,0.2944934410355296,4.933333333333334,5.0,5.0,66.44,8.8,7.3,12.05,13.9,1.28,6.857142857142857,5.43,20,6th and 7th grade,103.27,100.49,40.05,2.4,0.8041787887855216
76378670,76378715,0.675,0.676923076923077,4.933333333333334,4.948148148148149,366,3.8,5.0,4.933333333333334,0.24863262420322446,5.0,5.0,5.0,77.23,7.6,5.2,8.85,9.9,9.06,5.3,4.4,7,4th and 5th grade,111.62,109.75,45.67,1.5,3.751204032368955
76378383,76378734,0.0,0.0,,NaN,1425,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76380693,76380922,0.2868217054263566,0.24949290060851928,4.895934959349593,4.821621621621622,2966,3.1333333333333333,5.0,4.895934959349595,0.23422537058354365,4.933333333333334,4.933333333333334,5.0,-84.03,15.6,27.8,51.89,56.2,14.12,7.2857142857142865,7.86,39,7th and 8th grade,-2.9,-7.84,-26.52,10.8,9.199238704134952
76378708,76378750,0.6744186046511628,0.7051282051282052,4.955151515151514,4.942528735632186,560,4.333333333333333,5.0,4.955151515151514,0.13517189681891545,5.0,5.0,5.0,59.6,11.5,7.9,9.32,11.3,8.95,7.833333333333334,8.68,14,8th and 9th grade,98.91,97.27,44.7,2.5,1.774151279602826
76383859,76384297,0.6666666666666666,0.7592592592592593,4.9382113821138205,4.956666666666666,1429,4.466666666666667,5.0,4.9382113821138205,0.159259971478818,5.0,5.0,5.0,66.98,12.3,9.2,7.66,10.8,6.31,10.333333333333334,9.39,12,8th and 9th grade,101.32,97.84,46.15,2.5,-1.3986468205563822
76380850,76380929,0.4117647058823529,0.4647887323943662,4.935353535353536,4.928571428571429,769,4.533333333333333,5.0,4.935353535353536,0.10181497509781141,4.933333333333334,5.0,5.0,-25.65,0.0,24.0,24.9,36.8,13.51,30.0,16.43,19,23rd and 24th grade,33.26,26.38,15.48,7.8,7.253487434298716
76380934,76380982,0.0,0.0,,NaN,2722,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76378592,76378760,0.58,0.573170731707317,4.95177304964539,4.924137931034483,457,4.333333333333333,5.0,4.95177304964539,0.14272069478701016,5.0,5.0,5.0,60.51,8.8,7.5,13.67,17.8,12.94,6.0,8.02,11,7th and 8th grade,99.82,95.66,37.71,2.6,4.586440025720208
76383945,76384326,0.6836734693877551,0.5515727871250914,4.87975243147657,4.886567164179105,9545,3.066666666666667,5.0,4.879752431476569,0.3000633551544162,4.933333333333334,5.0,5.0,47.12,14.5,12.7,13.64,19.0,1.74,21.0,9.94,26,12th and 13th grade,86.36,84.05,35.58,3.5,5.593881358975061
76380868,76380985,0.5666666666666667,0.55,4.930303030303031,4.913725490196079,286,4.133333333333334,5.0,4.930303030303031,0.1994712938282707,5.0,5.0,5.0,5.15,11.9,14.3,30.34,36.1,16.01,5.333333333333333,6.61,6,11th and 12th grade,61.7,54.47,8.68,5.1,4.355267157335076
76380847,76380988,0.6829268292682927,0.7236842105263158,4.927272727272728,4.928571428571429,453,3.8,5.0,4.927272727272729,0.23208243999313707,4.933333333333334,5.0,5.0,46.27,13.4,10.9,13.16,13.9,8.76,11.625,10.24,10,10th and 11th grade,88.01,85.56,37.99,3.6,0.5745516246390823
76384211,76384348,0.8235294117647058,0.8513251454427925,4.979093900278411,4.964285714285714,9728,4.666666666666667,5.0,4.979093900278411,0.06550459508670532,5.0,5.0,5.0,65.01,11.2,7.8,10.61,10.9,0.83,8.0,5.99,9,7th and 8th grade,101.85,96.17,42.4,2.7,-1.5900491221603765
76378628,76378769,0.8333333333333334,0.8427051671732523,4.926179741508867,4.95,9226,4.6,5.0,4.926179741508868,0.12151122092347241,4.933333333333334,5.0,5.0,30.97,12.9,12.6,17.74,21.4,0.95,10.833333333333334,5.96,7,12th and 13th grade,77.64,76.33,30.38,4.3,5.177916122380259
76378370,76378800,0.5714285714285714,0.36363636363636365,4.966666666666667,4.966666666666667,1125,4.733333333333333,5.0,4.966666666666667,0.08819171036881966,5.0,5.0,5.0,91.07,3.1,2.0,19.82,16.9,10.42,2.1666666666666665,2.28,0,1st and 2nd grade,123.03,120.54,24.75,-0.8,-0.05945580423354535
76380967,76381059,0.7878787878787878,0.7049891540130152,4.937846153846154,4.941025641025641,2748,3.8,5.0,4.937846153846154,0.2519669160003181,5.0,5.0,5.0,70.26,10.8,10.0,6.45,14.4,1.62,11.4,10.57,3,10th and 11th grade,102.12,96.79,46.87,2.4,-2.058245916856344
76384091,76384360,0.432,0.40194174757281553,4.875362318840578,4.837037037037037,9021,2.7333333333333334,5.0,4.87536231884058,0.3102291937836848,4.933333333333334,5.0,5.0,35.95,10.9,10.7,27.47,27.3,8.42,8.833333333333334,5.76,79,10th and 11th grade,82.64,80.08,14.39,3.7,9.578402538938917
76378322,76378801,0.42424242424242425,0.36619718309859156,4.917948717948718,4.871428571428573,488,4.0,5.0,4.917948717948718,0.20196275556425866,4.933333333333334,5.0,5.0,69.11,8.8,8.3,9.28,15.8,11.78,14.0,9.0,6,8th and 9th grade,103.46,100.4,44.13,2.4,6.902540271117555
76378721,76378829,0.625,0.6911764705882353,4.907801418439716,4.895238095238096,433,4.066666666666666,5.0,4.907801418439717,0.1827311536475225,4.9,5.0,5.0,46.13,10.1,8.9,17.65,17.7,11.94,4.833333333333333,5.72,12,17th and 18th grade,90.37,88.85,30.4,2.8,4.488090777939712
76378661,76378944,0.35714285714285715,0.3333333333333333,4.877777777777777,4.8533333333333335,165,4.6,5.0,4.877777777777777,0.15595187608464678,4.783333333333333,4.966666666666667,5.0,39.5,0.0,9.4,30.16,31.1,18.53,5.0,5.68,5,-1th and 0th grade,86.21,80.53,8.61,2.9,4.427447224430974
76384304,76384361,0.7682926829268293,0.777884155098133,4.972143589743591,4.967195767195768,12067,4.666666666666667,5.0,4.97214358974359,0.07282870593129166,5.0,5.0,5.0,76.72,8.8,5.4,8.85,7.5,0.83,5.555555555555555,4.7,22,8th and 9th grade,111.11,105.57,45.49,1.9,-0.8406918823604372
76378577,76378945,0.6666666666666666,0.7128205128205128,4.8920863309352525,4.906666666666666,1478,4.133333333333334,5.0,4.892086330935252,0.2406221198006893,4.933333333333334,5.0,5.0,31.38,11.6,12.5,20.35,21.5,6.84,10.333333333333334,7.31,15,11th and 12th grade,78.05,72.87,26.21,4.6,4.100391685255417
76384270,76384365,0.0,0.0,,NaN,2523,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76378347,76378974,0.75,0.760053619302949,4.965726043503821,4.930864197530864,8391,3.8666666666666663,5.0,4.965726043503821,0.0649175074734575,4.933333333333334,5.0,5.0,66.44,10.2,7.3,7.47,8.9,0.85,12.4,5.35,11,7th and 8th grade,103.27,102.44,47.72,2.2,-155.0108088529806
76384255,76384399,0.5789473684210527,0.5230769230769231,4.879084967320261,4.878787878787879,5899,3.8666666666666663,5.0,4.879084967320261,0.32229844383459505,4.933333333333334,5.0,5.0,38.58,10.1,9.7,13.53,20.5,0.68,5.888888888888889,3.03,3,9th and 10th grade,85.29,83.39,37.13,3.0,76.70828106778045
76384220,76384400,0.28846153846153844,0.31645569620253167,4.968,4.96,2975,4.666666666666667,5.0,4.968,0.07085509469646087,4.933333333333334,5.0,5.0,-6.97,14.8,16.9,35.36,39.8,17.57,11.5,11.03,24,11th and 12th grade,52.03,45.77,1.44,6.5,7.854322424591567
76380911,76381092,0.5405405405405406,0.5915492957746479,4.934920634920635,4.913333333333334,702,4.266666666666667,5.0,4.934920634920635,0.1280609108033648,4.933333333333334,5.0,5.0,-42.22,0.0,34.6,29.14,53.5,12.31,59.5,31.9,18,34th and 35th grade,11.6,6.17,-2.7,7.2,5.089024410568854
76381023,76381114,0.5641025641025641,0.4122137404580153,4.623456790123457,4.851515151515152,1368,2.8,5.0,4.623456790123457,0.7668177422171432,4.8,5.0,5.0,-79.26,14.2,26.0,66.93,70.7,10.96,7.388888888888889,7.31,14,25th and 26th grade,1.9,-3.19,-53.0,9.6,9.491098718156671
76378620,76378997,0.6097560975609756,0.6582388840453357,4.725739514348786,4.870666666666668,8184,3.333333333333333,5.0,4.725739514348786,0.5976564679706864,5.0,5.0,5.0,41.02,10.2,8.8,15.11,14.5,1.03,6.777777777777778,2.36,27,14th and 15th grade,87.74,83.4,31.89,1.8,-0.32125151676016905
76384387,76384457,0.8051948051948052,0.8546511627906976,4.931292517006802,4.898924731182796,2254,3.333333333333333,5.0,4.931292517006804,0.22700270175289305,4.933333333333334,5.0,5.0,57.34,10.6,12.9,9.99,18.1,6.42,11.0,12.83,13,12th and 13th grade,91.63,92.08,39.89,2.5,1.083147789150595
76384356,76384460,0.6984126984126984,0.6907216494845361,4.901050304035378,4.9363636363636365,6660,3.8,5.0,4.901050304035378,0.22523006409052648,4.933333333333334,5.0,5.0,29.86,10.7,13.1,25.52,26.2,1.44,9.0,6.75,17,25th and 26th grade,76.52,74.26,17.52,4.5,0.7972090848461946
76381015,76381115,0.7878787878787878,0.70727969348659,4.970314192849403,4.953846153846154,6774,4.733333333333333,5.0,4.970314192849404,0.05108605009064005,4.933333333333334,5.0,5.0,88.63,4.4,2.9,8.02,8.0,0.58,4.090909090909091,3.36,7,2nd and 3rd grade,120.58,119.33,46.56,0.3,-2.3770869420213394
76378362,76378998,0.5909090909090909,0.5862068965517241,4.886274509803921,4.861538461538462,232,4.333333333333333,5.0,4.886274509803921,0.19235683872048195,4.866666666666666,5.0,5.0,11.07,0.0,14.1,24.27,29.7,18.24,6.75,8.01,10,-1th and 0th grade,65.15,59.62,19.38,5.3,4.439236270741386
76384281,76384463,0.5789473684210527,0.47381242387332523,4.95458440445587,4.965656565656566,6225,4.533333333333333,5.0,4.954584404455869,0.1152458721881512,5.0,5.0,5.0,67.76,8.8,6.8,8.86,13.9,1.14,8.333333333333334,4.98,9,8th and 9th grade,104.6,102.85,45.83,2.1,1.7562267002743344
76381105,76381147,0.3170731707317073,0.23679060665362034,4.977961432506888,4.943589743589744,5314,4.8,5.0,4.977961432506887,0.06144177128132525,5.0,5.0,5.0,-116.68,10.8,30.0,104.2,114.0,9.09,2.34375,4.02,38,29th and 30th grade,-23.21,-30.82,-130.47,5.1,11.326786592931612
76378633,76379006,0.0,0.0,,NaN,2060,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76378657,76379177,0.6956521739130435,0.793918918918919,5.0,5.0,7848,5.0,5.0,5.0,0.0,5.0,5.0,5.0,68.06,11.2,6.7,6.59,5.4,0.66,6.333333333333333,4.76,7,6th and 7th grade,104.91,99.76,49.19,2.3,-2.944333857452163
76383893,76384507,0.3548387096774194,0.4943181818181818,4.894061302681992,4.909090909090909,5846,4.066666666666666,5.0,4.894061302681992,0.2940933750153728,5.0,5.0,5.0,24.0,9.9,11.2,25.2,29.5,4.77,3.2941176470588234,2.13,3,9th and 10th grade,75.64,71.09,14.97,2.8,1.6927326976454191
76381091,76381163,0.7222222222222222,0.6823529411764706,4.937931034482758,4.956410256410257,1248,4.533333333333333,5.0,4.937931034482758,0.13064066652273545,4.933333333333334,5.0,5.0,-81.12,0.0,66.1,8.26,89.0,13.72,50.0,67.04,9,66th and 67th grade,-47.51,-49.71,-4.03,3.5,3.3201493514865508
76378693,76379413,0.6274509803921569,0.6185567010309279,4.792222222222223,4.816666666666668,1065,3.4,5.0,4.792222222222222,0.44440416484141443,4.916666666666667,5.0,5.0,2.21,12.6,15.4,27.99,29.1,11.72,8.0,9.53,28,12th and 13th grade,58.74,54.22,13.53,5.7,5.549612565511275
76378332,76379520,0.5806451612903226,0.6170212765957447,4.928735632183908,4.885185185185185,410,4.4,5.0,4.9287356321839075,0.1801923488943947,5.0,5.0,5.0,64.71,8.8,8.0,14.61,17.0,10.7,10.166666666666666,8.67,13,8th and 9th grade,101.54,99.08,35.63,2.5,3.8361146068396375
76384509,76384598,0.6617647058823529,0.6187800963081862,4.937570255079984,4.927407407407408,7564,4.0,5.0,4.937570255079983,0.16241238484108653,4.933333333333334,5.0,5.0,65.83,10.1,7.5,11.82,14.0,1.18,7.7142857142857135,5.83,16,7th and 8th grade,102.66,98.2,40.63,2.6,-0.44929781772150523
76384490,76384624,0.6190476190476191,0.6048109965635738,4.64280303030303,4.866666666666666,5273,3.4,5.0,4.64280303030303,0.656175960010627,4.933333333333334,5.0,5.0,37.26,9.7,10.2,18.52,18.5,0.67,4.818181818181818,3.55,4,18th and 19th grade,83.97,80.78,28.8,3.5,-1.79274856168486
76378581,76379917,0.6219512195121951,0.5888324873096447,4.8706896551724155,4.921568627450982,1444,3.333333333333333,5.0,4.870689655172414,0.37562604632079727,4.933333333333334,5.0,5.0,59.23,13.2,10.1,11.78,19.3,8.33,15.75,9.63,17,9th and 10th grade,96.03,91.29,39.45,3.1,6.105186093435799
76378589,76381943,0.45454545454545453,0.591304347826087,4.886274509803922,4.917333333333334,1014,4.4,5.0,4.886274509803921,0.19903651043842377,4.933333333333334,5.0,5.0,-4.94,11.7,16.1,49.44,46.1,13.9,6.3125,6.92,18,6th and 7th grade,54.07,47.43,-22.82,6.1,4.468344999374059
76384082,76384628,0.39473684210526316,0.20199501246882792,4.925925925925926,4.955555555555557,4099,4.733333333333333,5.0,4.925925925925926,0.1007516333980403,4.933333333333334,4.933333333333334,5.0,-66.23,25.1,58.3,7.28,76.7,11.6,15.25,57.67,9,57th and 58th grade,-30.05,-27.81,5.7,3.6,3.6729204051440867
76382271,76382378,0.6923076923076923,0.8621538461538462,4.97868189388532,4.962962962962963,7789,4.8,5.0,4.97868189388532,0.05876953127294152,5.0,5.0,5.0,96.18,3.1,2.1,3.27,2.1,0.5,3.545454545454546,3.6,2,3rd and 4th grade,125.66,121.69,54.69,0.3,-4.071553007847017
76384531,76384635,0.0,0.0,,NaN,2299,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76380577,76381169,0.0,0.0,,NaN,2299,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76382239,76382400,0.5111111111111111,0.5870348139255702,4.921745057941377,4.904347826086957,6507,3.933333333333333,5.0,4.9217450579413775,0.12474832464762065,4.8,5.0,5.0,71.61,8.3,5.3,14.87,18.9,5.54,6.5,3.53,20,5th and 6th grade,108.48,102.38,35.07,1.7,4.716166452342861
76384567,76384661,0.6842105263157895,0.7267373380447585,4.94592112371691,4.933333333333333,9724,4.533333333333333,5.0,4.94592112371691,0.1273227297737984,5.0,5.0,5.0,68.77,7.2,6.4,6.3,5.4,0.63,4.4,4.42,5,5th and 6th grade,105.62,105.33,49.93,1.8,-2.1336531417656257
76382402,76382476,0.0,0.0,,NaN,2704,,,,,,,,206.84,0.0,-15.7,-15.81,0.0,0.0,-1.0,0.0,0,-1th and 0th grade,206.84,0.0,0.0,0.0,-3.0233
76380888,76381205,0.4016393442622951,0.35294117647058826,4.895726495726497,4.899319727891157,2399,3.933333333333333,5.0,4.895726495726495,0.20962311685818025,4.883333333333333,5.0,5.0,-26.47,9.7,18.1,38.19,37.8,13.59,2.4285714285714284,11.99,62,37th and 38th grade,39.94,30.85,-7.21,5.8,6.221055501563859
76380899,76381218,0.5,0.5161290322580645,4.88125,4.89,3074,4.0,5.0,4.8812500000000005,0.2509616919638002,4.933333333333334,5.0,5.0,47.08,11.9,10.6,15.37,26.1,14.16,14.833333333333334,7.13,13,14th and 15th grade,88.83,86.45,34.61,3.5,12.483173829091381
76382472,76382541,0.6363636363636364,0.54421768707483,4.5575,4.523809523809524,4724,2.333333333333333,5.0,4.5575,0.9156202360513156,4.733333333333333,4.933333333333334,5.0,58.48,13.1,8.3,15.53,32.6,1.17,12.6,5.66,4,12th and 13th grade,97.78,92.13,34.34,3.0,101.50904978924092
76382467,76382555,0.6019417475728155,0.49834983498349833,4.936423841059603,4.929032258064518,3074,3.933333333333333,5.0,4.936423841059603,0.1448325512228117,4.933333333333334,5.0,5.0,-40.61,14.6,21.5,38.89,40.7,9.26,12.142857142857142,8.2,46,21st and 22nd grade,28.23,22.1,-4.92,8.3,6.791072254766529
76384489,76384691,0.34285714285714286,0.2891566265060241,4.9638888888888895,4.972222222222222,2402,4.733333333333333,5.0,4.9638888888888895,0.08814795362568015,5.0,5.0,5.0,56.52,7.8,7.0,15.19,14.4,11.03,3.333333333333333,5.32,10,6th and 7th grade,98.31,97.27,33.24,1.5,2.4696222106260874
76381164,76381242,0.5483870967741935,0.5087719298245614,4.728735632183907,4.749019607843136,412,3.533333333333333,5.0,4.728735632183907,0.4791214931574697,4.733333333333333,5.0,5.0,28.3,12.0,11.6,19.51,17.7,10.27,6.6,9.77,10,11th and 12th grade,77.46,73.04,27.45,4.2,2.2208821479808822
