,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.019696745999443745,0.05212337341783414,0.018322877637378297,0.022565840175609003
vocab_coverage,0.025198822746388225,0.06805280772834504,0.03971457255791472,0.048939488742841035
ave_readability,0.003276275768097187,0.004111161949657247,0.002685013503078542,0.002767333097746878
ave_readability2,0.0029313572491925185,0.003788642148147201,0.007090250689760144,0.007132951389249918
length,6380466.209,6682526.463,4758398.826,4876097.295
min,0.61772,0.8086648745519713,0.5137111111111111,0.5308844444444444
max,0.0,0.0,0.0,0.0
mean,0.0032762757680971817,0.004111161949657249,0.0026850135030785484,0.0027673330977468855
std,0.013598371867181644,0.020055609479792662,0.011434044175849258,0.012150844424724498
q1,0.008088333333333341,0.0084655017921147,0.00709583333333335,0.007045555555555571
median,0.0008355555555555548,0.0004368279569892472,5.888888888888871e-05,5.888888888888871e-05
q3,7.583333333333305e-05,4.6202956989246985e-05,0.0,0.0
FRE,1967.6600193,2505.8721935999997,1484.1222879,1541.8234493
SMOGI,29.168599999999998,63.312180000000005,25.099130000000002,26.21536
FKGL,76.85335,68.41363,41.77346000000001,44.11228
CLI,155.2700557,211.91829609999996,124.8239462,132.8626888
ARI,232.06499,247.81278999999998,141.16821,151.33656
DCRS,10.1583059,10.2816753,4.026487299999999,4.4771618
LWF,75.02402623015266,81.72409450528056,56.9927860974813,59.24200270022193
GFI,58.0087342,36.6918646,37.745456100000006,41.339449099999996
DW,1021.832,1201.86,748.437,737.56
TS,76.643,42.422,36.046,36.764
FH,1125.2444166,1324.7850693999999,786.8768911999999,818.4203543
SP,1181.0125449000002,1343.1659404,831.7491306000001,865.9758628
GP,471.67378879999995,586.1673748,359.16010950000003,380.3847176
CF,5.61927,8.94886,4.36784,4.50679
NERF,15.272458957847414,31.714532579413845,13.146204542291876,15.794740568255715
