,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.11537383992297233,0.09676258626023537
vocab_coverage,0.414328533088654,0.06818781775954379,0.1343464243655199,0.10548831054713491
ave_readability,0.33585657336224894,0.1451093376938573,0.5276084163307538,0.4947740457389855
ave_readability2,0.21978370576397419,0.11407588789425654,0.4631231360290297,0.4360363380052937
length,0.20331662964776673,0.056111852808006554,0.18602945906729884,0.14505106015106858
min,0.20322299781888456,0.10666542282061989,0.40954439133511594,0.3771218048632372
max,,,,
mean,0.33595029603084126,0.1452702399759604,0.5275961129214802,0.4946306709559226
std,0.30644934906196947,0.15193795605750574,0.4707877088970683,0.44118766513314966
q1,0.2632039464305018,0.08522671190608404,0.4116421661323046,0.3986350500098032
median,0.0472737590370219,-0.011675591444616133,-0.0173227567424366,-0.016928365649273226
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.23810063197060613,0.20748211038298442
SMOGI,0.2745559648838505,0.0719778733300166,0.13915694912958884,0.12020090305326013
FKGL,0.383874427016929,0.06611174185783393,0.19454071290179387,0.16935360601160346
CLI,0.47317885785446057,0.05893689007466869,0.2575599579006451,0.23266673831883825
ARI,0.35444417602391154,0.029674275844258538,0.226277132563726,0.20221991854394777
DCRS,0.3221225237527889,0.06335199932027592,0.16189205286584957,0.14219545594389427
LWF,0.30043190427389826,0.08523003716030537,0.027091517375138513,0.01864737840777581
GFI,0.346821189436018,0.08984716406590001,0.07064313740568079,0.04674484612181338
DW,0.2623649857166233,0.11865496370294666,0.22358651373552646,0.1933803689491244
TS,0.2852983600314456,0.04520060228262305,0.14045874855738102,0.11782506079197845
FH,0.40966112842751395,0.06495005931607893,0.22886766696706148,0.1991917954088223
SP,0.4253785339567737,0.07317023458399322,0.1869485099940494,0.15611067548303117
GP,0.4461324467925549,0.04701173826078944,0.18602970942119193,0.16199433792743956
CF,0.44689430074791964,0.09384103699781103,0.23815875574189416,0.2107572626338052
NERF,0.24541893615519295,-0.00913147669295934,0.1644499102859945,0.12766734558571086
