,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205507,0.16867098895461424,0.2955954937066787,0.30373470515049816
vocab_coverage,0.11868901986943067,0.20082260317036546,0.3052821810085103,0.3197412598302953
ave_readability,0.03775888471168739,0.04114335017773551,0.03156663912648822,0.03288637113975999
ave_readability2,0.03861245925205576,0.042044679266076655,0.030481806701513584,0.03141410838787648
length,1273.513,1462.263,1207.992,1244.941
min,0.5672,0.6954301075268815,0.4299104791995787,0.4579252238020009
max,0.0,0.0,0.0016850974196945757,0.0016850974196945757
mean,0.037758884711687486,0.04114335017773563,0.03156663912648833,0.03288637113976025
std,0.08279392402477956,0.0997869864667309,0.06809373910766502,0.07198085542978974
q1,0.053516666666666525,0.05371303763440833,0.04333859926276983,0.04304897314375982
median,0.004499999999999992,0.0027889784946236525,0.0067403896787783,0.006635071090047389
q3,0.000549999999999999,0.00038642473118279434,0.003896787783043706,0.003896787783043706
FRE,25.18358000000005,31.30369000000003,111.24478000000016,112.24825000000018
SMOGI,3.312999999999999,6.14839999999999,5.841600000000011,5.948500000000011
FKGL,4.359000000000005,5.1512,17.405299999999976,17.50359999999999
CLI,7.01515000000001,9.28939000000002,26.106470000000044,26.51185000000006
ARI,8.434600000000005,10.37799999999999,27.92960000000002,28.347199999999987
DCRS,2.07939,2.03261,4.845209999999999,4.91519
LWF,4.829290442701802,5.3489584752239745,6.686027071578609,6.691502898529437
GFI,3.504769999999997,3.9562100000000022,5.3981900000000085,5.468450000000004
DW,20.715,25.203,21.572,22.356
TS,4.262,4.251,5.862,5.908
FH,18.578479999999992,22.808619999999998,80.98216999999991,81.60957999999994
SP,18.88553999999999,23.072889999999994,70.72009000000003,71.39776000000002
GP,12.1879,15.306400000000004,37.80526999999999,38.44462
CF,1.382199999999999,1.8458999999999985,4.361100000000003,4.4146
NERF,2.9116540551247825,4.998088325281692,6.099020994488627,6.388766311182791
