QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7037037037037037,0.7450980392156863,4.925438596491229,4.917543859649122,664,4.0,5.0,4.925438596491229,0.15929930828921376,4.933333333333334,5.0,5.0,57.67,12.0,8.6,11.88,12.8,8.13,8.571428571428571,7.97,14,8th and 9th grade,96.97,94.9,40.72,2.8,3.5166146282938495
76378408,76378435,0.7228915662650602,0.7432432432432432,4.934545454545455,4.9222222222222225,1497,3.6666666666666665,5.0,4.934545454545455,0.24524819858729907,5.0,5.0,5.0,80.92,9.5,5.9,8.35,13.6,7.67,7.142857142857142,7.65,20,7th and 8th grade,112.83,107.47,46.34,1.9,3.9880562406253546
76378340,76378439,0.5428571428571428,0.47465437788018433,4.895145631067962,4.901754385964913,2407,4.2,5.0,4.895145631067961,0.2376806196510757,5.0,5.0,5.0,-2.91,11.6,15.3,37.64,35.3,6.08,5.5,4.27,14,5th and 6th grade,56.11,51.35,-3.96,5.2,0.9452626756624429
76378344,76378496,0.0,0.0,,NaN,2568,,,,,,,,-170.49,0.0,38.3,107.04,93.2,29.15,4.5,26.0,5,-1th and 0th grade,-62.27,-72.29,-121.9,14.1,1.688797704166097
76378323,76378505,0.5853658536585366,0.656479217603912,4.948479205462445,4.912962962962964,6448,3.8,5.0,4.948479205462446,0.1403575893144377,4.933333333333334,5.0,5.0,28.23,12.8,13.7,23.43,25.8,6.47,11.2,7.9,48,12th and 13th grade,74.89,70.48,20.43,4.8,4.398237296375331
76378468,76378523,0.7536231884057971,0.8144416456759026,4.9493470790378,4.965384615384616,6945,4.733333333333333,5.0,4.949347079037801,0.08575603956537192,4.933333333333334,5.0,5.0,78.59,7.4,6.8,7.36,9.6,1.22,6.428571428571429,7.27,16,6th and 7th grade,110.48,105.04,47.15,2.0,-2.416223099137069
76378419,76378558,0.6761904761904762,0.6991963260619977,4.879912424740009,4.903286384976528,6541,3.8666666666666663,5.0,4.879912424740011,0.2793241112488402,4.933333333333334,5.0,5.0,58.99,10.1,8.1,16.75,18.7,5.34,6.333333333333333,5.31,33,5th and 6th grade,98.29,92.38,32.52,3.0,2.004834321874907
76383950,76384028,0.6612903225806451,0.6831683168316832,4.906280193236714,4.91869918699187,3580,3.4,5.0,4.906280193236715,0.28843937690397775,4.933333333333334,5.0,5.0,43.93,12.4,11.8,18.39,21.0,7.59,13.2,9.54,55,11th and 12th grade,85.66,79.51,28.95,4.0,5.015323938589512
76380624,76380646,0.6111111111111112,0.5532646048109966,4.946169772256728,4.921212121212122,7475,4.2,5.0,4.946169772256728,0.19269123442986213,5.0,5.0,5.0,38.99,9.7,9.6,12.07,10.3,0.51,3.5999999999999996,2.88,7,9th and 10th grade,85.7,84.34,39.25,2.7,-1.7662966499433108
76380600,76380785,0.6785714285714286,0.6829268292682927,4.971428571428571,4.971929824561403,694,4.733333333333333,5.0,4.971428571428571,0.05471012044321927,4.933333333333334,5.0,5.0,31.14,9.9,10.5,18.79,20.5,7.65,4.8,5.69,9,10th and 11th grade,80.31,77.78,27.18,3.0,5.105146530975659
76378487,76378586,0.5172413793103449,0.6301369863013698,4.9797101449275365,4.973333333333334,357,4.733333333333333,5.0,4.9797101449275365,0.0664773619778534,5.0,5.0,5.0,35.28,0.0,25.5,2.29,29.9,10.49,41.0,27.6,2,25th and 26th grade,64.46,65.6,40.26,2.0,0.9124615625719459
76380579,76380826,0.6557377049180327,0.8479776847977685,4.809594298245614,4.873333333333333,7980,3.6,5.0,4.809594298245615,0.396649965404271,4.933333333333334,5.0,5.0,1.82,20.9,34.2,7.63,43.0,4.61,30.0,34.24,13,33rd and 34th grade,35.83,36.17,25.7,3.1,-12.04275471412916
76383957,76384041,0.6458333333333334,0.473621103117506,4.992911392405063,4.941935483870967,5039,4.133333333333334,5.0,4.992911392405063,0.05037515262926021,5.0,5.0,5.0,66.33,8.9,7.3,14.9,13.1,1.08,4.636363636363637,5.8,14,8th and 9th grade,103.17,97.8,35.71,2.6,-0.7310638704940247
76383902,76384109,0.5912408759124088,0.4758364312267658,4.952083333333333,4.912757201646091,15935,3.8,5.0,4.952083333333333,0.1694430213965745,5.0,5.0,5.0,10.61,15.7,22.5,19.57,33.9,8.11,13.2,18.41,38,22nd and 23rd grade,54.67,52.97,19.9,4.8,2.5761515128293953
76378480,76378588,0.6790123456790124,0.7257142857142858,4.821522309711286,4.858181818181819,2136,3.8,5.0,4.821522309711286,0.30382592632834343,4.766666666666667,5.0,5.0,67.04,9.7,7.1,12.34,14.2,8.94,6.375,6.4,16,6th and 7th grade,103.89,98.67,39.71,2.5,11.865576042443958
76384080,76384128,0.75,0.7084233261339092,4.901219512195122,4.9259259259259265,3909,4.533333333333333,5.0,4.901219512195122,0.16044865297839217,4.866666666666666,5.0,5.0,51.07,12.2,11.1,11.31,19.8,5.5,17.0,8.77,15,11th and 12th grade,90.34,87.04,40.32,3.4,0.5886413577362237
