,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.018337569528319053,0.04418227211181292,0.03182550637898414,0.04169024144878817
vocab_coverage,0.024152223614605516,0.059231041773348765,0.04146703976804569,0.05367312028471312
ave_readability,0.0030761070407351976,0.0035466836140851917,0.0021624033779881814,0.0024849167334024284
ave_readability2,0.0027710614040652964,0.0033795287682829764,0.002130501976203601,0.0022467074259290057
length,6513301.835,6940694.505,66920448.988,57504902.918
min,0.61456,0.8068189964157706,0.5035351426583159,0.5574589779653071
max,0.0,0.0,0.0,0.0
mean,0.0030761070407351893,0.003546683614085185,0.00216240337798818,0.0024849167334024228
std,0.012562704955549989,0.018143152663355484,0.010131336716172116,0.01169213352270795
q1,0.008373055555555562,0.00804015456989248,0.007387207144514034,0.007814404594467885
median,0.0008077777777777769,0.00042226702508960573,0.00012758060774762194,0.00011837787154242816
q3,7.583333333333305e-05,4.6202956989246985e-05,4.929250753885375e-06,4.98124706985463e-06
FRE,1868.4335942000002,2320.9553353,9058.744923900002,21354.0382433
SMOGI,26.415239999999997,61.85378000000001,24.968619999999998,29.634
FKGL,73.18932000000001,59.18826,504.3473999999999,761.0571299999999
CLI,145.9805387,200.2858873,1568.3624076,3795.9557661999997
ARI,219.92665999999997,223.08426,5686.22315,14389.754600000002
DCRS,10.2064293,9.4360725,45.9695536,50.6009602
LWF,56.808746358307964,56.4255585549628,54.85319522867965,49.14664066956968
GFI,56.13865749999999,31.2654219,396.34365589999993,420.8994215
DW,1063.903,1293.141,1296.525,1174.689
TS,73.696,38.077,86.015,102.608
FH,1070.3802044000001,1208.5059562,5849.9839375,12094.415459200001
SP,1115.7039180000002,1229.2866849,5759.197166800001,12426.6172581
GP,444.38662000000005,545.5799554000001,4607.6047439,10829.723330699999
CF,5.3488999999999995,8.54011,19.371410000000004,59.539660000000005
NERF,15.28471641180302,35.71669351802086,50.82301120207522,66.73852352769367
