,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.37436283822209415,0.21703072985669422
vocab_coverage,0.414328533088654,0.06818781775954379,0.3733273230215379,0.2873998479254453
ave_readability,0.3358657875249697,0.1451880599375935,0.31683841634362364,0.19578942985021297
ave_readability2,0.21994086757331044,0.11430498915827154,0.24397295870869765,0.172061252474636
length,0.20331662964776673,0.056111852808006554,-0.37949175746562325,-0.3721212407540704
min,0.20322299781888456,0.10666542282061989,0.23612825054025238,0.1755952427485283
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.3168022228894402,0.19576876954236588
std,0.3064443939757234,0.15193795605750574,0.3069400066223929,0.2050533253183604
q1,0.2632039464305018,0.08522671190608404,0.2358864108565813,0.09088347579688072
median,0.0472737590370219,-0.011675591444616133,-0.00966771300384294,-0.008647079984524932
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.30602809780800183,0.17318970722430782
SMOGI,0.2745559648838505,0.0719778733300166,0.17118266497918874,0.10036579907587712
FKGL,0.383874427016929,0.06611174185783393,0.23046861880511088,0.11603247907916636
CLI,0.47317885785446057,0.05893689007466869,0.35567032037441004,0.22356586559030042
ARI,0.35444417602391154,0.029674275844258538,0.2505745731390948,0.11561329366300892
DCRS,0.3221225237527889,0.06335199932027592,0.11657972589969214,0.09362793966135295
LWF,0.30043190427389826,0.08523003716030537,0.2612740921741287,0.1295063309352228
GFI,0.346821189436018,0.08984716406590001,0.19523326277695016,0.10473643530640593
DW,0.2623649857166233,0.11865496370294666,0.1744356696046726,0.10836422564793086
TS,0.2852983600314456,0.04520060228262305,0.15170834584593548,0.07578645114778365
FH,0.40966112842751395,0.06495005931607893,0.28047847202255055,0.15090430930000126
SP,0.4253785339567737,0.07317023458399322,0.274392205440033,0.12072461794818726
GP,0.4461324467925549,0.04701173826078944,0.3146820108473716,0.14646428579063595
CF,0.44689430074791964,0.09384103699781103,0.3426310048911098,0.21013358159411752
NERF,0.24541893615519295,-0.00913147669295934,0.31306318694847224,0.22687610304910513
