,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.2781198362318263,0.23282927830079342
vocab_coverage,0.4138761537795672,0.06800376101624171,0.3102190128654081,0.25397061255582387
ave_readability,0.3369459543461792,0.1449887367954479,0.5659520754357475,0.5174768997284525
ave_readability2,0.22118273659106125,0.1145892231799235,0.4598285963135947,0.4131229734580794
length,0.20331662964776673,0.056111852808006554,0.28454236658469473,0.2135328975277104
min,0.20322299781888456,0.10666542282061989,0.4132307451783549,0.3784544632992113
max,,,,
mean,0.33696519804870084,0.14507815387641443,0.5657890868428076,0.5173088109221994
std,0.30656245518932695,0.15204799501153363,0.5204383701420985,0.48443814771693183
q1,0.28843540888926944,0.11302068507465421,0.48829505923772437,0.4316093801470433
median,0.0411559627577507,-0.012796453755033271,-0.010272945153548518,-0.009739354377030886
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.2962239134396121,0.26329020866559383
SMOGI,0.2745559648838505,0.0719778733300166,0.27097704053689226,0.2308219439733519
FKGL,0.3860705819541602,0.0681144868945126,0.26429046734152073,0.22370105222863812
CLI,0.47374020159782043,0.05842559715104642,0.303203726472828,0.2454515704103095
ARI,0.3543345830642611,0.02989232123401479,0.23976421851253343,0.17388229107516187
DCRS,0.32068443730248375,0.06385699616421191,0.16639180209741128,0.1214895539981657
LWF,0.29767466008309373,0.08503678363979279,0.15025154653276987,0.12071858179478548
GFI,0.3465328274040892,0.08937067256802553,0.2299432835397694,0.19065049628355032
DW,0.2629023949241971,0.11901915383436493,0.28903148110258664,0.23917151590147315
TS,0.27388156630115695,0.05265711041633851,0.16751223244139526,0.13698684656424215
FH,0.41311665711793893,0.0642251298613635,0.28418848285302445,0.24939752518585545
SP,0.4252145247472004,0.07316043238436509,0.26802058771514614,0.22454536469245112
GP,0.44617708613284085,0.046709179479978755,0.2928978174907503,0.23263967949081193
CF,0.4466861193396672,0.0929726822441577,0.33256727304679756,0.28810700627823266
NERF,0.24555492029158502,-0.00926569085012412,0.22933120311129657,0.13977878396193416
