,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.018337569528319074,0.044182272111812894,0.13476420482717144,0.13908460389244393
vocab_coverage,0.02415222361460547,0.05923104177334871,0.13606089158187487,0.1457337039473983
ave_readability,0.0030761070407351993,0.00354668361408519,0.0016735450227792748,0.0018816466978744382
ave_readability2,0.002771061404065298,0.003379528768282982,0.0013961769129647696,0.0014766637888598986
length,6513301.835,6940694.505,2860917.898,3192602.119
min,0.6145599999999991,0.8068189964157702,0.35377525252525266,0.40681818181818197
max,0.0,0.0,0.0003219696969696964,0.0003219696969696964
mean,0.0030761070407352015,0.0035466836140852095,0.0016735450227792653,0.0018816466978744462
std,0.012562704955549987,0.018143152663355467,0.006828576044447394,0.008445828106971509
q1,0.008373055555555545,0.008040154569892459,0.004345012626262623,0.004522569444444438
median,0.0008077777777777759,0.00042226702508960584,0.0004782196969696974,0.00045928030303030355
q3,7.583333333333307e-05,4.6202956989246985e-05,0.0003606376262626255,0.0003606376262626255
FRE,1868.433594200001,2320.9553352999997,7721.610624900001,7886.345015000003
SMOGI,26.41524,61.853780000000036,46.76930000000002,49.423240000000014
FKGL,73.18932,59.188260000000064,212.27670999999984,212.17638999999983
CLI,145.98053869999995,200.28588730000018,389.8766400999994,407.7937586
ARI,219.9266599999999,223.08426000000017,196.92991000000012,211.90659999999983
DCRS,10.206429300000012,9.436072500000009,33.24629309999998,33.80787319999999
LWF,56.80874635830801,56.42555855496289,75.42755803018225,66.54562480136507
GFI,56.13865749999995,31.265421900000025,45.97068650000002,43.05580830000001
DW,1063.903,1293.141,715.48,809.744
TS,73.696,38.077,52.681,50.523
FH,1070.380204400001,1208.5059561999988,4203.366598799998,4271.128109099998
SP,1115.7039179999995,1229.2866848999997,2581.3397474000017,2659.8398013000037
GP,444.38661999999914,545.5799553999999,576.1502030000001,622.7875166000005
CF,5.348900000000003,8.540109999999997,19.236190000000047,19.79853000000003
NERF,15.284716411803009,35.716693518020854,45.573763150659,50.63843656986117
