,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.018337569528319053,0.04418227211181292,0.025995773459163082,0.02867882891634849
vocab_coverage,0.024152223614605516,0.059231041773348765,0.03559339078319628,0.04433554306360539
ave_readability,0.003076107040735199,0.003546683614085197,0.0024162651644713496,0.002621814104890848
ave_readability2,0.002771061404065294,0.0033795287682829725,0.0014625789941423138,0.0015666184791016096
length,6513301.835,6940694.505,32867430.824,27160087.785
min,0.61456,0.8068189964157706,0.4065816385154544,0.42778811903941166
max,0.0,0.0,0.0,0.0
mean,0.0030761070407351893,0.003546683614085185,0.002416265164471343,0.002621814104890845
std,0.012562704955549989,0.018143152663355484,0.011298750971638342,0.012343161151741522
q1,0.008373055555555562,0.00804015456989248,0.006353268987705388,0.0066505802596805675
median,0.0008077777777777769,0.00042226702508960573,0.0005009766747098702,0.000534298517752499
q3,7.583333333333305e-05,4.6202956989246985e-05,0.00010571067448006456,0.00010571067448006456
FRE,1868.4335942000002,2320.9553353,463871.19541229995,464356.82387900003
SMOGI,26.415239999999997,61.85378000000001,19.407719999999998,20.67611
FKGL,73.18932000000001,59.18826,9265.801030000002,9260.259090000003
CLI,145.9805387,200.2858873,68087.67298150001,68150.08017090001
ARI,219.92665999999997,223.08426,312211.26411999983,312237.0023799997
DCRS,10.2064293,9.4360725,120.8273087,120.87205800000002
LWF,56.808746358307964,56.4255585549628,48.48604479695404,48.58149424783863
GFI,56.13865749999999,31.2654219,329.85436430000004,314.8637673
DW,1063.903,1293.141,577.55,616.515
TS,73.696,38.077,9134.251,9121.223
FH,1070.3802044000001,1208.5059562,234209.12663370004,234387.56091120004
SP,1115.7039180000002,1229.2866849,252107.8894355,252315.45190790002
GP,444.38662000000005,545.5799554000001,191734.67198669998,191888.27529689998
CF,5.3488999999999995,8.54011,1501.72004,1503.74073
NERF,15.28471641180302,35.71669351802086,335.0271723244745,345.4034996483233
