,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10201803937205502,0.1686709889546142,0.09930878293237108,0.10882507622510328
vocab_coverage,0.1186890198694308,0.20082260317036527,0.1281827367345553,0.15269912023221316
ave_readability,0.037758884711687375,0.04114335017773553,0.032886556245295774,0.03438313214859343
ave_readability2,0.03861245925205576,0.0420446792660767,0.027006140559393398,0.0278705781761197
length,1273.513,1462.263,4929.926,4284.549
min,0.5672,0.6954301075268816,0.3976559806963116,0.4136504653567735
max,0.0,0.0,0.0,0.0
mean,0.03775888471168732,0.04114335017773544,0.03288655624529573,0.03438313214859343
std,0.08279392402477956,0.0997869864667308,0.07550455772358912,0.07917344527218824
q1,0.05351666666666667,0.053713037634408586,0.03910720441227161,0.04098586694243361
median,0.004499999999999992,0.0027889784946236525,0.0028266115132712833,0.002723198896932089
q3,0.000549999999999999,0.00038642473118279434,0.0006204756980351608,0.0006204756980351608
FRE,25.183580000000003,31.30369,55.790049999999994,57.41914
SMOGI,3.313,6.1484,2.6492,2.7841
FKGL,4.359,5.1512,9.738100000000001,9.8801
CLI,7.015149999999999,9.289390000000001,16.89041,17.71707
ARI,8.4346,10.378,29.643200000000007,30.204200000000004
DCRS,2.0793900000000005,2.03261,6.22387,6.21668
LWF,4.829290442701806,5.348958475223981,4.297395685439804,4.30598690116852
GFI,3.5047699999999997,3.95621,5.2921700000000005,5.22369
DW,20.715,25.203,15.572,16.427
TS,4.262,4.251,8.135,8.117
FH,18.578480000000003,22.808619999999998,41.71897,42.77756
SP,18.885540000000002,23.07289,41.65225,42.79753
GP,12.187899999999999,15.3064,29.584670000000003,30.787390000000002
CF,1.3822,1.8459,2.7108000000000003,2.8153
NERF,2.9116540551247816,4.998088325281693,7.921776692572419,8.386906926013806
