QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7432432432432432,0.7333333333333333,4.940495867768593,4.934545454545455,975,4.0,5.0,4.940495867768595,0.1335539917625341,4.933333333333334,5.0,5.0,67.35,11.4,6.9,9.09,10.3,7.22,7.625,7.38,19,7th and 8th grade,104.19,98.67,45.28,2.5,3.948896553957031
76378408,76378435,0.7747747747747747,0.8333333333333334,4.921748633879781,4.942635658914729,2217,3.6666666666666665,5.0,4.921748633879781,0.2583340254229242,5.0,5.0,5.0,71.85,10.4,7.3,8.06,10.0,6.56,11.8,7.92,26,6th and 7th grade,106.21,105.86,46.61,2.0,2.7238712993270653
76378340,76378439,0.6818181818181818,0.774468085106383,4.966300366300366,4.918888888888889,1537,4.2,5.0,4.966300366300366,0.11875365226638611,5.0,5.0,5.0,59.23,12.1,10.1,13.11,15.6,8.1,12.2,11.02,37,11th and 12th grade,96.03,91.63,37.23,3.0,1.8715373724841662
76378344,76378496,0.6548672566371682,0.7456445993031359,4.937071651090343,4.909009009009011,1878,3.533333333333333,5.0,4.937071651090343,0.15939443443235773,4.933333333333334,5.0,5.0,60.65,10.9,9.5,11.55,15.1,8.08,8.0,9.25,40,7th and 8th grade,97.46,91.34,40.34,3.1,3.9166419934641006
76378323,76378505,0.6111111111111112,0.6996996996996997,4.905007153075823,4.906493506493507,2285,3.8,5.0,4.9050071530758235,0.2616457076729586,4.933333333333334,5.0,5.0,57.57,10.7,8.6,15.36,16.0,8.7,12.6,8.54,50,8th and 9th grade,96.87,91.88,34.83,3.1,6.1535863051301405
76378468,76378523,0.777027027027027,0.7919799498746867,4.920464135021096,4.910144927536233,2276,3.733333333333333,5.0,4.920464135021097,0.20463080141588058,4.933333333333334,5.0,5.0,66.98,11.3,9.2,9.92,12.5,7.1,10.166666666666666,10.34,42,9th and 10th grade,101.32,98.66,42.35,2.5,3.490919117376304
76378419,76378558,0.6451612903225806,0.7408536585365854,4.904801097393691,4.901666666666668,2288,3.8666666666666663,5.0,4.90480109739369,0.23430094147041214,4.933333333333334,5.0,5.0,59.4,10.1,7.9,14.43,15.0,7.99,7.571428571428571,6.87,49,7th and 8th grade,98.7,95.28,36.55,2.7,4.859383675751701
76383950,76384028,0.759493670886076,0.8028673835125448,4.9553571428571415,4.944444444444444,1762,4.0,5.0,4.955357142857144,0.12243832035049088,4.933333333333334,5.0,5.0,50.97,12.4,11.2,10.97,14.2,6.93,10.166666666666666,10.06,26,10th and 11th grade,90.24,89.19,40.9,3.2,2.1847717051571536
76380624,76380646,0.6134453781512605,0.6093189964157706,4.9243137254901965,4.923287671232877,1880,4.466666666666667,5.0,4.924313725490196,0.1396436393852625,4.933333333333334,5.0,5.0,44.0,9.9,9.7,16.74,16.0,8.43,4.9,7.13,41,9th and 10th grade,88.23,84.07,32.21,3.5,4.96096030369517
76380600,76380785,0.746268656716418,0.8129032258064516,4.946560846560847,4.929333333333333,1059,3.733333333333333,5.0,4.946560846560846,0.1709027470323362,4.933333333333334,5.0,5.0,48.3,12.7,10.1,12.11,13.1,7.51,10.428571428571429,9.11,20,12th and 13th grade,90.05,88.79,40.02,3.3,4.0437011292397465
